rt,corr,trial_type
0.7758,1.0,incongruent
0.6466,1.0,incongruent
0.4634,1.0,congruent
0.5036,1.0,congruent
0.4275,1.0,incongruent
0.5099,1.0,congruent
0.8161,1.0,incongruent
0.3524,1.0,incongruent
0.5939,1.0,congruent
0.3104,1.0,congruent
0.7516,1.0,incongruent
0.4729,1.0,incongruent
0.4029,1.0,congruent
0.6758,1.0,incongruent
0.5697,1.0,incongruent
0.7093,1.0,incongruent
0.5913,1.0,incongruent
0.3506,1.0,congruent
0.3152,1.0,congruent
0.3577,1.0,congruent
0.269,1.0,congruent
0.3952,1.0,congruent
0.5638,1.0,incongruent
0.5455,1.0,congruent
0.5577,1.0,congruent
0.4001,1.0,incongruent
0.3474,1.0,congruent
0.5515,1.0,incongruent
0.4262,1.0,incongruent
0.5758,1.0,incongruent
0.6095,1.0,congruent
0.9515,1.0,congruent
0.5225,1.0,congruent
0.4487,1.0,congruent
0.7687,1.0,incongruent
0.6667,1.0,incongruent
0.4667,1.0,incongruent
0.4426,1.0,incongruent
0.5093,1.0,congruent
0.4012,1.0,congruent
0.6849,1.0,incongruent
0.3243,1.0,congruent
0.4624,1.0,congruent
0.6849,1.0,congruent
1.0885,1.0,incongruent
1.0728,1.0,incongruent
0.5708,1.0,incongruent
0.4307,1.0,congruent
0.5049,1.0,congruent
0.8256,1.0,incongruent
0.4365,1.0,congruent
0.3515,1.0,incongruent
0.479,1.0,congruent
0.6517,1.0,incongruent
0.7576,1.0,incongruent
0.5657,1.0,incongruent
0.4588,1.0,incongruent
0.4311,1.0,congruent
0.3779,1.0,congruent
0.3532,1.0,congruent
0.5836,1.0,incongruent
0.2936,1.0,incongruent
0.2614,1.0,congruent
0.4579,1.0,congruent
0.3824,1.0,incongruent
0.3598,1.0,incongruent
0.5432,1.0,incongruent
0.5365,1.0,congruent
0.4869,1.0,incongruent
0.4668,1.0,congruent
0.4246,1.0,congruent
0.4139,1.0,congruent
0.4261,1.0,incongruent
0.4652,1.0,congruent
0.4364,1.0,incongruent
0.3477,1.0,congruent
0.4729,1.0,congruent
0.5672,0.0,incongruent
0.5516,1.0,incongruent
0.7403,1.0,incongruent
0.4163,1.0,congruent
0.6374,1.0,incongruent
1.1193,1.0,incongruent
0.3956,1.0,congruent
0.485,1.0,incongruent
0.5275,1.0,incongruent
0.6317,1.0,congruent
0.2985,1.0,incongruent
0.5273,1.0,congruent
0.3801,1.0,incongruent
0.5676,1.0,incongruent
0.6668,1.0,congruent
0.373,1.0,congruent
0.4621,1.0,congruent
0.5102,1.0,congruent
0.3904,1.0,congruent
0.4304,1.0,congruent
0.4826,0.0,congruent
0.4706,1.0,incongruent
0.8087,0.0,incongruent
0.3516,1.0,congruent
0.6431,1.0,congruent
0.6562,1.0,incongruent
0.3152,1.0,congruent
1.288,1.0,incongruent
0.71,1.0,congruent
0.8375,1.0,incongruent
0.4477,1.0,congruent
0.5372,1.0,congruent
0.3214,1.0,incongruent
0.4574,1.0,congruent
0.4747,1.0,congruent
0.8429,1.0,incongruent
0.4608,1.0,congruent
0.6582,1.0,incongruent
0.6863,1.0,incongruent
0.481,1.0,incongruent
1.2145,1.0,congruent
0.6818,1.0,incongruent
0.6444,1.0,incongruent
