rt,corr,trial_type
1.0235,1.0,congruent
0.8399,0.0,incongruent
0.5243,1.0,congruent
1.3003,1.0,incongruent
0.8501,1.0,incongruent
1.2729,1.0,incongruent
0.8592,1.0,congruent
0.5383,1.0,incongruent
0.5787,1.0,incongruent
0.7116,1.0,congruent
0.474,1.0,incongruent
0.6323,1.0,incongruent
0.6155,1.0,congruent
0.5927,1.0,incongruent
0.7144,1.0,congruent
0.4587,1.0,congruent
0.5691,1.0,congruent
0.7215,1.0,incongruent
0.8462,1.0,congruent
1.1284,1.0,congruent
1.3074,1.0,incongruent
0.7383,1.0,congruent
0.675,1.0,congruent
1.6487,1.0,incongruent
0.7677,1.0,congruent
1.0333,1.0,congruent
0.6981,1.0,congruent
0.6676,1.0,incongruent
1.7165,1.0,incongruent
0.8594,1.0,incongruent
1.4696,1.0,incongruent
0.7624,1.0,congruent
0.9878,1.0,congruent
0.7598,1.0,incongruent
0.7054,1.0,congruent
1.3348,0.0,congruent
0.8493,0.0,incongruent
0.5883,1.0,congruent
1.9218,1.0,incongruent
0.8292,1.0,incongruent
0.6099,1.0,congruent
0.743,1.0,incongruent
0.6521,1.0,congruent
0.7781,1.0,congruent
0.7682,1.0,incongruent
0.6179,1.0,congruent
0.5888,1.0,incongruent
0.7385,1.0,incongruent
0.6815,1.0,incongruent
0.776,1.0,incongruent
1.4399,0.0,incongruent
0.9711,1.0,incongruent
0.593,1.0,congruent
1.5331,1.0,incongruent
0.72,1.0,congruent
0.6857,0.0,incongruent
1.8529,1.0,congruent
0.6874,0.0,incongruent
1.2681,1.0,congruent
1.3511,1.0,congruent
1.6879,1.0,incongruent
1.5252,1.0,incongruent
0.929,1.0,incongruent
0.4975,1.0,congruent
1.2723,1.0,congruent
0.6257,1.0,congruent
0.6915,1.0,congruent
0.7196,1.0,congruent
0.7058,1.0,incongruent
0.9048,1.0,incongruent
0.7199,1.0,congruent
0.8784,1.0,congruent
0.6981,1.0,congruent
0.5066,1.0,incongruent
0.655,1.0,incongruent
0.3946,1.0,congruent
0.3514,1.0,incongruent
1.1112,1.0,incongruent
1.0028,1.0,incongruent
1.4015,1.0,congruent
0.8887,1.0,incongruent
1.4329,1.0,incongruent
0.4785,1.0,congruent
0.7589,0.0,incongruent
1.0044,1.0,incongruent
1.1004,1.0,congruent
0.6563,1.0,incongruent
0.4396,1.0,congruent
0.6354,1.0,incongruent
0.6616,1.0,congruent
0.6486,1.0,congruent
1.2625,1.0,congruent
1.7498,1.0,congruent
0.6332,0.0,congruent
1.0509,0.0,incongruent
0.7731,1.0,congruent
0.9189,1.0,congruent
0.5427,1.0,congruent
1.9603,1.0,incongruent
0.8402,1.0,incongruent
1.4596,1.0,congruent
1.2267,1.0,incongruent
1.488,1.0,congruent
5.2932,1.0,incongruent
2.988,1.0,congruent
2.5492,1.0,congruent
0.8196,1.0,incongruent
2.72,1.0,congruent
1.0426,1.0,incongruent
1.2781,1.0,incongruent
1.2171,1.0,congruent
1.0183,0.0,incongruent
0.6828,1.0,congruent
0.7427,1.0,congruent
0.724,1.0,incongruent
0.9024,1.0,incongruent
0.9141,1.0,incongruent
0.6586,1.0,incongruent
1.0496,1.0,congruent
2.0532,1.0,congruent
