rt,corr,trial_type
1.3114,1.0,incongruent
0.7189,1.0,incongruent
0.8833,0.0,incongruent
0.9361,1.0,congruent
0.8978,1.0,congruent
0.9257,1.0,incongruent
0.5843,1.0,congruent
0.5821,1.0,congruent
0.5323,1.0,congruent
0.7342,1.0,congruent
0.8338,1.0,incongruent
0.8352,1.0,incongruent
0.7024,0.0,incongruent
1.1674,1.0,incongruent
0.9333,1.0,incongruent
1.5473,1.0,congruent
0.903,1.0,congruent
0.8083,1.0,congruent
0.6686,1.0,incongruent
0.4337,1.0,incongruent
0.6127,1.0,incongruent
0.6667,1.0,congruent
0.3798,1.0,congruent
0.6348,1.0,congruent
0.8517,0.0,congruent
0.6355,1.0,incongruent
0.6029,1.0,congruent
0.5492,1.0,congruent
0.8331,1.0,incongruent
0.7493,1.0,incongruent
0.4718,1.0,incongruent
0.6576,1.0,congruent
0.812,1.0,incongruent
0.6506,1.0,congruent
0.5632,1.0,congruent
0.5153,1.0,congruent
0.802,0.0,incongruent
1.4006,1.0,congruent
0.6514,0.0,congruent
0.5831,1.0,incongruent
1.2661,1.0,incongruent
0.4294,0.0,incongruent
0.4819,0.0,incongruent
0.5151,0.0,congruent
1.0663,0.0,congruent
0.4504,1.0,incongruent
0.9808,0.0,incongruent
1.399,1.0,congruent
0.5661,0.0,congruent
0.6491,1.0,congruent
0.6198,0.0,incongruent
0.8024,1.0,incongruent
0.5727,1.0,congruent
0.4667,1.0,incongruent
0.4313,0.0,incongruent
1.2507,1.0,incongruent
0.7334,1.0,congruent
0.3327,1.0,congruent
0.3667,1.0,congruent
0.9672,1.0,congruent
0.485,1.0,congruent
0.5154,1.0,congruent
1.5238,1.0,incongruent
0.759,1.0,congruent
0.6992,1.0,congruent
0.5877,1.0,incongruent
0.6495,1.0,congruent
1.4145,1.0,incongruent
0.5984,1.0,incongruent
0.6205,1.0,incongruent
1.4151,1.0,incongruent
1.0156,1.0,incongruent
0.7485,1.0,incongruent
0.8829,1.0,congruent
1.0085,1.0,incongruent
0.6162,1.0,congruent
0.6591,1.0,congruent
0.654,1.0,congruent
0.4689,1.0,congruent
0.6068,1.0,congruent
0.6656,1.0,incongruent
1.1,1.0,congruent
0.5754,1.0,incongruent
0.4966,1.0,incongruent
1.0193,1.0,incongruent
0.518,1.0,congruent
0.5113,1.0,incongruent
0.8544,1.0,incongruent
0.599,0.0,incongruent
0.9362,1.0,incongruent
0.5137,1.0,congruent
0.6382,1.0,congruent
0.5681,1.0,congruent
0.715,1.0,incongruent
0.3676,1.0,incongruent
0.6335,1.0,congruent
0.5345,1.0,congruent
0.5851,1.0,incongruent
0.6532,1.0,congruent
0.8987,0.0,congruent
0.6359,1.0,incongruent
0.4857,1.0,incongruent
0.8358,1.0,incongruent
0.6511,1.0,incongruent
0.8334,1.0,incongruent
0.5028,1.0,congruent
0.5657,1.0,congruent
0.5048,1.0,congruent
0.4634,1.0,incongruent
0.9118,1.0,incongruent
0.3813,1.0,congruent
0.8358,1.0,incongruent
0.5798,1.0,incongruent
0.5698,1.0,congruent
0.6305,1.0,congruent
0.7586,0.0,congruent
0.5896,1.0,congruent
0.4679,1.0,incongruent
0.4174,1.0,congruent
0.7859,1.0,incongruent
