rt,corr,trial_type
2.2482,1.0,congruent
0.6817,1.0,congruent
0.481,1.0,incongruent
0.3382,1.0,congruent
0.9132,1.0,incongruent
0.4178,1.0,incongruent
0.3,1.0,congruent
0.3158,0.0,congruent
0.9342,1.0,incongruent
0.433,1.0,congruent
0.4986,1.0,congruent
0.682,1.0,congruent
0.5653,1.0,congruent
0.6541,1.0,congruent
0.5838,1.0,incongruent
0.599,1.0,congruent
0.6305,1.0,incongruent
1.7621,1.0,incongruent
0.653,0.0,incongruent
0.3991,1.0,incongruent
0.667,1.0,incongruent
1.0983,1.0,incongruent
0.6985,1.0,congruent
0.5492,1.0,incongruent
1.6051,1.0,congruent
0.4715,1.0,incongruent
0.5329,0.0,congruent
0.59,1.0,congruent
0.8499,1.0,incongruent
0.5846,1.0,congruent
0.4243,1.0,congruent
0.7704,1.0,incongruent
0.5935,1.0,congruent
0.5007,1.0,congruent
0.7176,1.0,congruent
0.5505,1.0,incongruent
0.6681,1.0,incongruent
0.5993,1.0,incongruent
0.6165,1.0,congruent
0.5679,1.0,incongruent
2.1412,1.0,incongruent
0.6379,0.0,incongruent
0.6319,1.0,congruent
0.6362,1.0,incongruent
0.5234,1.0,incongruent
0.7149,1.0,congruent
0.9689,1.0,incongruent
0.9182,1.0,congruent
0.5667,1.0,incongruent
0.7007,1.0,incongruent
0.8497,1.0,incongruent
0.651,1.0,congruent
0.5197,1.0,congruent
1.683,1.0,incongruent
0.4832,1.0,congruent
0.4232,1.0,congruent
0.3848,1.0,congruent
0.5664,1.0,incongruent
0.6518,1.0,congruent
0.3872,1.0,incongruent
0.4724,1.0,incongruent
0.5666,1.0,congruent
0.5203,1.0,incongruent
0.617,1.0,incongruent
0.6178,1.0,congruent
0.736,1.0,congruent
0.8733,1.0,incongruent
0.6365,1.0,congruent
0.5508,1.0,congruent
0.6032,1.0,congruent
0.4184,0.0,incongruent
0.8535,1.0,incongruent
0.6513,1.0,incongruent
0.5672,1.0,congruent
0.536,1.0,congruent
0.787,1.0,congruent
0.5994,1.0,congruent
0.6841,1.0,incongruent
0.6662,1.0,incongruent
0.5823,1.0,congruent
0.5338,1.0,congruent
0.7676,1.0,incongruent
0.7021,1.0,congruent
0.8708,1.0,incongruent
0.8517,1.0,incongruent
0.6159,1.0,incongruent
0.5826,1.0,congruent
0.7692,1.0,congruent
0.5501,1.0,congruent
0.5679,1.0,incongruent
0.6684,1.0,congruent
0.6193,1.0,incongruent
1.0543,0.0,incongruent
0.3533,1.0,congruent
0.7526,0.0,incongruent
1.6682,1.0,incongruent
0.557,1.0,congruent
0.6352,1.0,incongruent
0.8865,1.0,incongruent
0.8094,1.0,congruent
0.5585,1.0,congruent
1.966,1.0,incongruent
0.5401,1.0,incongruent
0.6599,1.0,incongruent
0.6175,1.0,incongruent
0.5171,1.0,incongruent
0.5048,1.0,incongruent
0.6014,1.0,incongruent
0.634,1.0,incongruent
0.5518,0.0,congruent
2.5049,1.0,congruent
0.5375,1.0,congruent
0.553,1.0,congruent
0.5747,1.0,incongruent
0.4852,1.0,congruent
0.5776,1.0,congruent
0.7868,1.0,congruent
0.5186,1.0,congruent
0.5011,1.0,incongruent
0.5691,1.0,congruent
