rt,corr,trial_type
0.8179,1.0,incongruent
0.8935,1.0,incongruent
0.6577,1.0,congruent
0.9706,1.0,incongruent
0.5661,1.0,congruent
0.6605,1.0,incongruent
0.5645,1.0,congruent
0.4628,1.0,incongruent
0.624,1.0,congruent
0.6144,1.0,incongruent
0.5675,1.0,congruent
0.6797,1.0,incongruent
1.0694,1.0,incongruent
0.5504,1.0,congruent
0.6998,1.0,incongruent
0.647,1.0,congruent
0.8197,1.0,incongruent
0.7029,1.0,incongruent
0.791,1.0,congruent
0.5617,1.0,congruent
0.6241,1.0,incongruent
0.7721,1.0,congruent
0.6231,1.0,congruent
0.6775,1.0,congruent
0.7415,1.0,incongruent
1.1747,1.0,incongruent
0.7702,1.0,congruent
0.8661,1.0,congruent
0.8744,1.0,congruent
0.6762,1.0,congruent
0.7229,1.0,congruent
0.7989,1.0,congruent
0.5462,1.0,incongruent
0.7857,1.0,congruent
0.7003,1.0,incongruent
0.5084,1.0,congruent
0.6904,1.0,incongruent
0.9187,1.0,incongruent
1.1912,1.0,incongruent
1.1695,1.0,incongruent
0.7951,1.0,incongruent
1.4161,1.0,congruent
0.6522,1.0,congruent
0.8657,1.0,incongruent
0.5562,1.0,congruent
1.3189,1.0,incongruent
0.7037,0.0,incongruent
1.0959,1.0,congruent
0.7005,1.0,congruent
0.5727,1.0,congruent
0.7961,1.0,congruent
0.765,0.0,incongruent
1.318,1.0,incongruent
0.7575,1.0,incongruent
0.7533,1.0,congruent
0.6978,1.0,incongruent
0.6574,1.0,congruent
0.6104,1.0,incongruent
0.5446,1.0,congruent
0.6833,1.0,incongruent
0.8881,1.0,incongruent
0.5493,1.0,incongruent
0.9988,1.0,incongruent
0.985,1.0,incongruent
0.6967,1.0,congruent
1.0647,1.0,congruent
0.7045,1.0,congruent
1.1311,1.0,congruent
0.8631,1.0,congruent
1.7108,1.0,incongruent
0.7421,1.0,congruent
0.917,1.0,incongruent
0.7027,1.0,incongruent
0.6978,1.0,congruent
1.0161,1.0,incongruent
0.953,1.0,incongruent
0.7573,1.0,congruent
0.6716,1.0,incongruent
0.749,1.0,congruent
1.5057,1.0,congruent
0.6325,1.0,incongruent
0.6711,1.0,congruent
0.702,1.0,congruent
0.9128,1.0,incongruent
0.6096,1.0,incongruent
0.7181,1.0,congruent
0.7234,1.0,congruent
0.6325,1.0,congruent
0.7574,1.0,congruent
0.7477,1.0,congruent
1.1996,1.0,congruent
0.7568,1.0,incongruent
0.9426,1.0,incongruent
1.6846,1.0,incongruent
1.1118,1.0,incongruent
1.4514,1.0,incongruent
0.7142,1.0,incongruent
0.8969,1.0,incongruent
0.6389,1.0,incongruent
0.8205,1.0,incongruent
0.6782,1.0,congruent
0.703,1.0,congruent
0.7033,1.0,congruent
0.5552,1.0,incongruent
0.605,1.0,congruent
1.912,1.0,congruent
0.5734,1.0,congruent
0.9891,1.0,congruent
1.0678,1.0,congruent
0.8819,1.0,incongruent
0.7642,1.0,congruent
0.8949,1.0,incongruent
0.6302,1.0,incongruent
0.8798,0.0,incongruent
1.2847,1.0,incongruent
0.8419,1.0,congruent
0.9424,1.0,incongruent
0.7026,1.0,congruent
0.7677,1.0,incongruent
0.8004,1.0,congruent
