rt,corr,trial_type
0.6797,1.0,congruent
0.6803,1.0,congruent
1.2245,1.0,incongruent
0.5547,1.0,congruent
0.6639,1.0,congruent
0.4298,1.0,incongruent
0.8676,1.0,incongruent
0.7592,1.0,incongruent
0.6161,1.0,incongruent
0.7146,1.0,congruent
0.5279,1.0,congruent
0.6719,1.0,incongruent
0.6308,1.0,congruent
0.5406,1.0,incongruent
0.405,1.0,incongruent
0.6274,1.0,incongruent
0.4822,1.0,congruent
0.5689,1.0,congruent
0.5511,1.0,incongruent
0.5285,1.0,incongruent
0.5588,1.0,incongruent
0.5423,1.0,congruent
0.4016,1.0,congruent
0.4741,1.0,congruent
0.516,1.0,incongruent
0.8494,1.0,congruent
0.5483,1.0,congruent
0.7348,1.0,incongruent
0.489,1.0,congruent
0.4775,1.0,congruent
0.406,1.0,incongruent
0.6108,1.0,congruent
0.6527,1.0,incongruent
0.5475,1.0,incongruent
0.8263,1.0,incongruent
0.6483,1.0,incongruent
0.7324,1.0,incongruent
0.6214,0.0,incongruent
0.4947,1.0,congruent
0.7674,0.0,congruent
0.5164,1.0,congruent
0.4494,1.0,incongruent
1.209,1.0,congruent
0.4229,1.0,congruent
0.5378,1.0,incongruent
0.6263,1.0,congruent
0.5398,1.0,incongruent
0.4411,1.0,congruent
0.5695,1.0,incongruent
0.5949,1.0,incongruent
0.5172,1.0,congruent
0.3978,1.0,congruent
1.3745,1.0,incongruent
0.7103,1.0,incongruent
0.7062,1.0,incongruent
0.6097,1.0,congruent
0.5029,1.0,congruent
0.5304,1.0,congruent
0.5312,1.0,incongruent
0.4316,1.0,congruent
0.5411,1.0,incongruent
0.5334,1.0,congruent
0.625,1.0,congruent
0.5356,1.0,incongruent
0.3643,1.0,congruent
0.5412,1.0,incongruent
0.3329,1.0,congruent
0.3723,1.0,incongruent
0.3478,1.0,incongruent
0.5644,1.0,congruent
0.5244,0.0,congruent
0.5683,1.0,incongruent
0.5144,1.0,congruent
0.467,1.0,incongruent
0.4536,1.0,incongruent
0.4376,1.0,congruent
0.4003,1.0,incongruent
0.3976,1.0,congruent
0.5599,1.0,incongruent
0.4247,1.0,incongruent
0.4802,1.0,congruent
0.4134,1.0,congruent
0.4676,1.0,congruent
0.5508,1.0,incongruent
0.6777,1.0,congruent
0.6339,1.0,congruent
0.5842,1.0,congruent
0.4534,1.0,incongruent
0.5884,1.0,incongruent
0.5159,1.0,incongruent
0.5625,1.0,incongruent
0.4091,0.0,incongruent
0.4652,1.0,congruent
0.6596,1.0,incongruent
0.4075,1.0,congruent
0.3495,1.0,congruent
0.3542,1.0,incongruent
0.5526,1.0,incongruent
0.3977,1.0,congruent
0.6184,1.0,congruent
0.3986,1.0,congruent
0.5272,1.0,incongruent
0.5404,1.0,incongruent
0.4652,1.0,congruent
0.5194,1.0,congruent
0.5689,1.0,congruent
0.5304,1.0,incongruent
0.5069,1.0,congruent
0.5345,1.0,congruent
0.5298,1.0,incongruent
0.6186,1.0,incongruent
0.3597,1.0,congruent
0.3495,1.0,incongruent
0.5247,1.0,incongruent
0.4623,1.0,incongruent
0.748,1.0,incongruent
0.4499,1.0,incongruent
0.5136,1.0,congruent
0.5232,1.0,congruent
0.6107,1.0,congruent
