rt,corr,trial_type
0.969,1.0,incongruent
0.585,1.0,congruent
0.665,1.0,incongruent
0.5,1.0,congruent
0.583,1.0,congruent
0.673,1.0,congruent
0.621,1.0,incongruent
0.616,1.0,congruent
0.931,1.0,congruent
1.065,1.0,incongruent
0.531,1.0,incongruent
0.447,1.0,congruent
0.746,1.0,congruent
0.614,1.0,incongruent
0.864,1.0,incongruent
0.584,1.0,incongruent
0.499,1.0,incongruent
0.653,1.0,congruent
0.587,1.0,incongruent
1.13,1.0,congruent
0.437,1.0,congruent
0.821,1.0,incongruent
0.634,1.0,congruent
0.764,1.0,incongruent
0.484,1.0,congruent
0.698,1.0,congruent
0.785,1.0,congruent
0.433,1.0,incongruent
0.631,1.0,congruent
0.865,1.0,congruent
0.882,1.0,incongruent
1.734,1.0,incongruent
1.455,1.0,congruent
0.648,1.0,incongruent
0.578,1.0,incongruent
0.647,1.0,congruent
0.649,1.0,congruent
0.964,1.0,incongruent
0.92,1.0,incongruent
0.687,1.0,congruent
0.648,1.0,incongruent
1.58,1.0,congruent
0.547,1.0,congruent
0.78,1.0,incongruent
0.606,1.0,incongruent
0.831,1.0,incongruent
1.498,1.0,incongruent
0.816,1.0,congruent
0.921,1.0,incongruent
0.638,1.0,congruent
0.918,1.0,incongruent
0.653,1.0,congruent
1.284,1.0,incongruent
0.947,1.0,incongruent
1.113,1.0,incongruent
1.015,1.0,congruent
1.831,1.0,incongruent
1.147,1.0,congruent
0.635,1.0,congruent
0.697,1.0,incongruent
0.539,1.0,congruent
0.655,1.0,congruent
0.67,1.0,incongruent
0.669,1.0,congruent
0.785,1.0,congruent
0.587,1.0,incongruent
0.68,1.0,congruent
0.614,1.0,incongruent
0.788,1.0,congruent
0.948,1.0,incongruent
0.788,1.0,congruent
0.931,1.0,incongruent
0.388,1.0,incongruent
0.431,1.0,congruent
0.431,1.0,incongruent
0.634,1.0,congruent
0.767,1.0,incongruent
0.587,1.0,incongruent
0.863,1.0,congruent
0.749,1.0,incongruent
0.501,1.0,congruent
0.584,1.0,congruent
1.247,1.0,incongruent
0.364,1.0,congruent
0.616,1.0,congruent
0.616,1.0,incongruent
0.73,1.0,congruent
0.572,1.0,congruent
0.815,1.0,congruent
1.231,1.0,incongruent
0.631,1.0,congruent
0.58,1.0,congruent
0.924,1.0,incongruent
0.68,1.0,incongruent
1.265,1.0,incongruent
0.837,1.0,incongruent
0.439,1.0,congruent
0.839,1.0,incongruent
0.382,1.0,congruent
0.615,1.0,incongruent
0.422,1.0,congruent
0.419,1.0,congruent
0.581,1.0,congruent
0.349,1.0,incongruent
0.366,1.0,incongruent
0.58,1.0,congruent
0.573,1.0,congruent
0.764,1.0,congruent
0.715,1.0,incongruent
0.433,1.0,incongruent
1.017,1.0,incongruent
0.431,1.0,incongruent
0.736,1.0,congruent
0.614,0.0,congruent
1.631,1.0,congruent
0.965,1.0,incongruent
1.13,1.0,incongruent
0.504,1.0,congruent
1.114,1.0,incongruent
1.315,1.0,incongruent
