rt,corr,trial_type
0.784,1.0,incongruent
1.184,1.0,congruent
0.533,1.0,incongruent
0.65,1.0,congruent
0.716,1.0,congruent
0.512,1.0,congruent
0.478,1.0,congruent
0.42,1.0,congruent
0.784,0.0,incongruent
2.899,1.0,incongruent
0.766,1.0,incongruent
0.815,1.0,incongruent
1.2,1.0,congruent
0.473,1.0,congruent
1.23,1.0,incongruent
0.499,1.0,incongruent
0.568,1.0,congruent
1.117,1.0,incongruent
0.584,1.0,congruent
0.523,1.0,congruent
0.94,1.0,incongruent
0.434,1.0,incongruent
0.405,1.0,congruent
0.419,1.0,incongruent
0.422,1.0,incongruent
0.723,1.0,incongruent
0.579,1.0,incongruent
0.932,1.0,incongruent
0.752,1.0,congruent
0.916,1.0,incongruent
0.498,1.0,congruent
0.907,1.0,incongruent
2.282,1.0,congruent
0.386,1.0,congruent
0.501,1.0,congruent
0.517,1.0,congruent
0.571,1.0,congruent
0.549,1.0,incongruent
2.549,1.0,incongruent
0.919,1.0,incongruent
0.422,1.0,congruent
0.937,1.0,incongruent
0.43,1.0,congruent
4.039,0.0,congruent
0.448,1.0,congruent
0.933,1.0,incongruent
0.573,1.0,incongruent
0.884,1.0,congruent
0.774,1.0,congruent
3.905,1.0,incongruent
0.684,1.0,incongruent
2.651,1.0,incongruent
0.655,1.0,incongruent
2.685,1.0,congruent
0.523,1.0,incongruent
0.55,1.0,incongruent
0.6,1.0,congruent
0.844,1.0,incongruent
0.7,1.0,incongruent
1.385,1.0,congruent
0.636,1.0,congruent
0.452,1.0,incongruent
1.915,1.0,incongruent
0.934,1.0,congruent
2.388,1.0,congruent
1.783,1.0,congruent
1.845,1.0,incongruent
1.085,1.0,congruent
0.537,1.0,congruent
0.632,1.0,congruent
1.618,1.0,congruent
0.949,1.0,incongruent
0.791,1.0,incongruent
1.019,1.0,congruent
0.57,1.0,congruent
0.534,1.0,incongruent
1.447,1.0,congruent
0.851,1.0,congruent
0.672,1.0,congruent
1.594,1.0,incongruent
0.651,1.0,congruent
0.451,1.0,congruent
0.716,1.0,incongruent
0.877,1.0,incongruent
0.466,1.0,congruent
0.74,1.0,congruent
0.487,1.0,incongruent
0.587,1.0,incongruent
1.319,1.0,incongruent
0.587,1.0,congruent
0.817,1.0,incongruent
0.684,1.0,incongruent
3.288,1.0,congruent
0.469,1.0,incongruent
0.401,1.0,incongruent
0.517,1.0,congruent
0.516,1.0,incongruent
1.768,1.0,incongruent
0.907,1.0,congruent
1.067,1.0,congruent
1.022,1.0,incongruent
0.582,1.0,incongruent
0.682,1.0,incongruent
0.449,1.0,incongruent
0.452,1.0,incongruent
0.902,1.0,congruent
0.47,1.0,congruent
0.388,1.0,congruent
0.67,1.0,incongruent
3.054,1.0,incongruent
0.499,1.0,congruent
0.649,1.0,incongruent
0.499,1.0,congruent
0.416,1.0,congruent
0.551,1.0,congruent
0.517,1.0,congruent
1.097,1.0,incongruent
0.633,1.0,congruent
0.55,0.0,congruent
1.001,1.0,incongruent
