rt,corr,trial_type
0.9608,1.0,congruent
1.4257,1.0,congruent
0.966,1.0,congruent
0.6254,1.0,congruent
0.5582,1.0,congruent
0.5052,1.0,incongruent
0.5767,1.0,congruent
0.6408,1.0,congruent
0.8613,1.0,incongruent
0.5126,1.0,congruent
0.5078,1.0,incongruent
0.5518,0.0,congruent
1.8898,1.0,incongruent
0.7677,1.0,incongruent
0.7181,1.0,incongruent
0.5215,1.0,incongruent
0.6481,1.0,congruent
0.8418,1.0,incongruent
0.4523,1.0,congruent
0.927,0.0,incongruent
2.3364,1.0,incongruent
0.6193,1.0,incongruent
1.9726,1.0,incongruent
0.9184,1.0,congruent
0.7921,1.0,congruent
0.6125,1.0,incongruent
2.5882,1.0,incongruent
1.0704,0.0,incongruent
1.5256,1.0,congruent
1.0437,1.0,incongruent
0.6194,1.0,congruent
1.0078,1.0,incongruent
0.4064,1.0,incongruent
0.8171,1.0,congruent
1.4865,1.0,incongruent
0.5309,1.0,incongruent
1.3412,1.0,congruent
0.4045,1.0,congruent
1.1112,1.0,congruent
0.7644,1.0,congruent
0.5291,1.0,congruent
0.6184,1.0,congruent
0.7358,1.0,congruent
0.6555,1.0,incongruent
0.7717,1.0,incongruent
0.5038,1.0,congruent
1.0566,1.0,incongruent
1.7112,1.0,incongruent
0.5916,1.0,incongruent
0.3894,1.0,incongruent
1.9485,1.0,congruent
0.9729,1.0,incongruent
0.5863,1.0,congruent
1.6,0.0,congruent
1.0635,1.0,incongruent
1.0656,1.0,incongruent
0.6845,1.0,incongruent
0.5714,1.0,congruent
0.5564,1.0,incongruent
0.4946,1.0,incongruent
0.5921,1.0,congruent
0.644,1.0,congruent
0.5218,1.0,incongruent
0.3722,1.0,congruent
0.7997,1.0,congruent
0.4076,1.0,incongruent
0.5918,1.0,congruent
0.5771,1.0,congruent
1.1672,1.0,congruent
1.0011,1.0,incongruent
0.5171,1.0,congruent
0.5771,1.0,incongruent
0.8627,1.0,congruent
0.8443,1.0,incongruent
0.5214,1.0,incongruent
0.6569,1.0,congruent
0.9903,1.0,congruent
0.8089,1.0,incongruent
0.6141,1.0,incongruent
0.5531,1.0,incongruent
0.6753,1.0,congruent
0.5152,1.0,congruent
1.1212,1.0,incongruent
1.1321,1.0,congruent
0.6544,1.0,incongruent
0.584,1.0,congruent
1.8078,1.0,incongruent
0.5502,1.0,congruent
1.1556,1.0,incongruent
0.5362,1.0,congruent
0.5567,0.0,congruent
0.5632,1.0,incongruent
0.4293,1.0,incongruent
0.9949,1.0,congruent
1.6329,1.0,incongruent
0.5351,1.0,congruent
0.4957,1.0,congruent
2.5656,1.0,incongruent
0.5288,1.0,incongruent
0.8148,1.0,incongruent
1.0085,1.0,incongruent
0.7934,1.0,incongruent
1.0696,1.0,congruent
1.5435,1.0,incongruent
0.5283,1.0,congruent
1.6272,1.0,incongruent
0.9339,1.0,incongruent
0.7385,1.0,incongruent
0.6619,1.0,congruent
0.7994,1.0,congruent
0.5351,1.0,congruent
0.4609,1.0,congruent
0.7308,1.0,incongruent
0.5053,1.0,congruent
0.5502,1.0,incongruent
0.675,0.0,congruent
1.3976,1.0,congruent
1.046,1.0,congruent
0.904,1.0,incongruent
0.6905,1.0,congruent
