rt,corr,trial_type
0.5788,1.0,congruent
0.5644,1.0,incongruent
0.6221,1.0,congruent
0.9303,1.0,incongruent
1.0923,1.0,congruent
0.5563,1.0,incongruent
0.588,1.0,congruent
0.8854,1.0,congruent
0.5981,1.0,congruent
0.6739,1.0,congruent
0.7674,1.0,congruent
0.6164,0.0,incongruent
1.1776,1.0,incongruent
0.8332,1.0,incongruent
0.5965,1.0,incongruent
0.6402,1.0,congruent
0.4986,1.0,congruent
1.5025,1.0,incongruent
0.7845,1.0,incongruent
0.5675,1.0,congruent
1.1006,1.0,incongruent
0.6096,1.0,incongruent
1.1918,1.0,incongruent
0.6916,1.0,congruent
1.3835,1.0,incongruent
0.8138,1.0,congruent
0.6145,1.0,congruent
0.5699,1.0,incongruent
1.0156,1.0,congruent
1.1315,1.0,incongruent
0.5365,1.0,congruent
0.989,1.0,congruent
0.9725,0.0,congruent
1.0483,1.0,incongruent
0.6013,1.0,congruent
0.7257,1.0,congruent
0.7028,1.0,congruent
0.6758,1.0,incongruent
0.5966,1.0,congruent
0.626,1.0,congruent
0.8348,1.0,incongruent
0.8736,1.0,incongruent
0.736,1.0,incongruent
1.0979,1.0,incongruent
0.8426,1.0,incongruent
0.7951,1.0,incongruent
0.607,1.0,congruent
0.8838,1.0,incongruent
0.7381,1.0,incongruent
1.4665,1.0,congruent
0.6547,1.0,incongruent
0.9187,1.0,incongruent
1.32,1.0,incongruent
0.5997,1.0,congruent
0.8305,1.0,congruent
0.6228,1.0,congruent
1.5508,1.0,incongruent
1.456,1.0,incongruent
0.6327,1.0,congruent
0.5474,1.0,incongruent
1.1515,1.0,incongruent
1.0961,1.0,congruent
0.7201,1.0,incongruent
0.7582,1.0,incongruent
0.5881,1.0,congruent
0.7357,1.0,congruent
0.6517,1.0,incongruent
0.8375,1.0,congruent
0.5707,1.0,congruent
1.0631,1.0,congruent
0.6652,1.0,congruent
0.5833,1.0,incongruent
0.7011,1.0,congruent
0.7491,1.0,incongruent
0.8765,1.0,incongruent
0.8883,1.0,incongruent
0.7336,1.0,incongruent
1.086,1.0,incongruent
1.1827,1.0,congruent
0.8369,1.0,incongruent
0.5875,1.0,congruent
0.5515,1.0,incongruent
0.8214,1.0,incongruent
0.5869,1.0,congruent
1.1342,1.0,incongruent
0.7237,0.0,incongruent
0.5322,1.0,congruent
0.6157,1.0,congruent
0.664,1.0,congruent
0.598,1.0,congruent
0.8996,1.0,incongruent
0.6859,1.0,congruent
0.6415,1.0,incongruent
0.5659,1.0,congruent
0.803,1.0,congruent
0.5669,1.0,congruent
0.6849,1.0,incongruent
0.7053,1.0,incongruent
0.7476,1.0,congruent
0.7172,1.0,incongruent
0.8033,1.0,congruent
0.6541,1.0,incongruent
0.5508,1.0,congruent
0.5579,1.0,congruent
0.4856,1.0,incongruent
0.8484,1.0,congruent
0.634,1.0,incongruent
0.6681,1.0,congruent
0.7014,1.0,incongruent
0.65,1.0,incongruent
0.6839,1.0,congruent
0.7861,1.0,congruent
1.006,1.0,incongruent
0.6381,1.0,congruent
0.5996,1.0,congruent
0.5255,1.0,congruent
1.1298,1.0,incongruent
1.1805,1.0,incongruent
0.5887,1.0,congruent
1.2868,0.0,incongruent
