rt,corr,trial_type
0.8219,1.0,congruent
0.6968,1.0,incongruent
0.7178,1.0,incongruent
0.6851,1.0,incongruent
0.4691,1.0,incongruent
0.4366,1.0,congruent
0.5668,1.0,congruent
0.5693,1.0,incongruent
1.4007,1.0,incongruent
0.8241,1.0,congruent
1.0691,1.0,incongruent
0.7055,1.0,congruent
0.88,1.0,incongruent
0.6276,1.0,incongruent
0.639,1.0,congruent
1.0537,0.0,congruent
0.7783,1.0,congruent
0.5583,1.0,incongruent
0.5623,1.0,congruent
1.9355,1.0,congruent
0.6159,0.0,incongruent
1.5793,1.0,congruent
1.7522,1.0,congruent
0.6217,1.0,incongruent
0.7596,1.0,incongruent
0.7558,1.0,congruent
1.0094,1.0,incongruent
0.7864,1.0,incongruent
0.8159,1.0,incongruent
0.7573,1.0,incongruent
0.5098,1.0,incongruent
0.8558,1.0,congruent
0.5165,1.0,congruent
0.6171,1.0,congruent
0.5465,1.0,congruent
0.4634,1.0,congruent
0.6501,1.0,congruent
0.6505,1.0,incongruent
0.7418,1.0,incongruent
1.9265,1.0,congruent
0.6913,1.0,congruent
0.9235,1.0,incongruent
0.6411,1.0,congruent
0.7673,1.0,incongruent
0.4898,1.0,congruent
0.684,1.0,congruent
0.5707,1.0,incongruent
1.3916,1.0,incongruent
0.6663,1.0,congruent
0.8666,1.0,incongruent
1.3092,1.0,incongruent
0.6156,1.0,incongruent
0.6667,1.0,incongruent
0.565,1.0,congruent
0.6604,1.0,incongruent
1.7408,1.0,congruent
0.7044,1.0,congruent
0.4968,1.0,congruent
0.7435,1.0,incongruent
0.6192,1.0,incongruent
0.8389,1.0,incongruent
0.4864,1.0,incongruent
0.5116,0.0,congruent
1.857,1.0,incongruent
0.6861,1.0,congruent
0.7694,1.0,congruent
0.5615,1.0,congruent
0.8259,1.0,congruent
0.9431,1.0,congruent
1.4539,1.0,congruent
0.5667,1.0,incongruent
0.9134,1.0,incongruent
0.7605,1.0,incongruent
0.7174,1.0,incongruent
0.7711,1.0,incongruent
1.247,0.0,incongruent
3.1116,1.0,incongruent
0.7242,1.0,congruent
0.6003,1.0,congruent
2.1837,1.0,congruent
0.6471,1.0,congruent
0.6501,1.0,congruent
0.6113,1.0,incongruent
0.7421,0.0,incongruent
0.9268,1.0,congruent
0.4886,1.0,congruent
0.9499,1.0,congruent
0.9406,1.0,congruent
0.8582,0.0,incongruent
0.9493,1.0,congruent
0.6336,1.0,congruent
1.033,1.0,incongruent
1.1776,1.0,incongruent
0.5731,1.0,incongruent
0.6667,1.0,congruent
0.6337,1.0,incongruent
0.507,1.0,congruent
3.4377,1.0,congruent
0.6573,1.0,congruent
0.754,1.0,congruent
0.7311,1.0,incongruent
0.6112,1.0,congruent
0.7735,1.0,incongruent
1.1349,1.0,incongruent
1.3574,1.0,incongruent
1.3352,1.0,congruent
1.0074,1.0,incongruent
1.9447,1.0,congruent
0.5806,1.0,incongruent
0.6608,1.0,incongruent
0.6423,1.0,congruent
3.0929,1.0,incongruent
0.6117,1.0,congruent
0.9685,1.0,congruent
0.555,1.0,incongruent
0.6966,1.0,congruent
0.5793,1.0,congruent
0.5585,1.0,incongruent
0.6825,1.0,incongruent
0.79,1.0,incongruent
