rt,corr,trial_type
0.5129,1.0,congruent
0.7897,1.0,congruent
0.5873,1.0,incongruent
0.5982,1.0,congruent
0.5966,1.0,congruent
0.4476,1.0,incongruent
0.4044,1.0,congruent
0.9151,1.0,congruent
0.5985,0.0,incongruent
0.6641,1.0,incongruent
0.6641,1.0,congruent
0.5484,1.0,congruent
0.8313,1.0,incongruent
0.4652,0.0,congruent
1.0119,1.0,incongruent
0.9422,1.0,incongruent
0.4655,1.0,congruent
0.8559,1.0,congruent
0.6484,1.0,incongruent
1.451,1.0,incongruent
0.8674,1.0,incongruent
0.6195,1.0,incongruent
0.6549,1.0,incongruent
0.9172,1.0,congruent
0.5664,1.0,congruent
0.4253,1.0,incongruent
0.7799,1.0,congruent
0.4219,1.0,congruent
1.1147,1.0,congruent
0.9381,1.0,congruent
0.681,1.0,incongruent
0.631,0.0,congruent
0.4993,1.0,incongruent
0.9313,1.0,incongruent
0.4481,1.0,incongruent
0.8035,1.0,incongruent
0.579,0.0,incongruent
1.4659,1.0,incongruent
0.5643,0.0,congruent
0.8726,1.0,congruent
0.6379,1.0,incongruent
0.7469,0.0,incongruent
0.7993,1.0,congruent
0.4169,1.0,congruent
0.6046,1.0,congruent
0.8978,1.0,incongruent
1.4312,1.0,incongruent
0.8339,1.0,congruent
0.8998,1.0,congruent
1.2798,1.0,incongruent
0.4026,1.0,congruent
1.467,1.0,congruent
0.4307,1.0,incongruent
1.1138,1.0,congruent
1.0536,1.0,incongruent
0.6573,1.0,incongruent
0.4978,1.0,congruent
0.4238,1.0,incongruent
0.7948,1.0,congruent
0.9339,1.0,congruent
0.661,0.0,congruent
1.1866,1.0,incongruent
0.568,1.0,incongruent
0.5152,1.0,congruent
0.511,1.0,congruent
0.4391,1.0,incongruent
0.8312,1.0,incongruent
0.5395,1.0,congruent
0.7304,1.0,incongruent
0.4073,1.0,incongruent
0.5805,1.0,congruent
0.7693,1.0,incongruent
0.7825,1.0,incongruent
0.6366,1.0,congruent
0.8016,1.0,congruent
0.3921,1.0,congruent
0.5074,1.0,incongruent
0.9496,1.0,incongruent
1.3022,0.0,incongruent
1.1817,1.0,incongruent
1.0206,1.0,congruent
0.552,1.0,congruent
0.5993,1.0,congruent
0.6225,1.0,congruent
0.5979,1.0,incongruent
0.4527,1.0,incongruent
1.0313,1.0,incongruent
0.486,1.0,congruent
0.7837,1.0,incongruent
0.9684,1.0,incongruent
1.2485,1.0,congruent
1.1642,1.0,incongruent
0.3836,1.0,congruent
0.9808,1.0,congruent
1.2479,1.0,congruent
0.9643,1.0,incongruent
0.599,1.0,congruent
1.1724,1.0,congruent
0.6089,1.0,incongruent
0.6164,1.0,congruent
0.531,1.0,congruent
0.388,1.0,congruent
0.6818,1.0,congruent
0.8002,1.0,incongruent
0.7376,1.0,incongruent
1.1548,1.0,congruent
0.6497,0.0,congruent
1.0872,1.0,incongruent
0.3395,1.0,incongruent
0.3981,1.0,congruent
0.8817,1.0,incongruent
1.2114,1.0,congruent
0.8746,1.0,incongruent
0.6811,1.0,incongruent
1.0184,1.0,incongruent
1.5805,1.0,congruent
0.8144,1.0,incongruent
0.4652,1.0,congruent
0.7679,1.0,incongruent
0.7833,1.0,incongruent
