rt,corr,trial_type
0.3641,1.0,incongruent
1.2855,1.0,incongruent
1.2359,1.0,incongruent
0.576,1.0,incongruent
0.6869,1.0,congruent
0.6344,1.0,congruent
0.7097,1.0,incongruent
0.612,1.0,congruent
0.7498,1.0,congruent
0.6334,1.0,congruent
1.0242,1.0,congruent
0.376,1.0,congruent
0.4386,1.0,congruent
1.2595,1.0,incongruent
0.6047,1.0,congruent
0.667,1.0,congruent
0.6242,1.0,incongruent
1.0975,1.0,incongruent
0.4428,1.0,incongruent
0.4611,1.0,incongruent
0.818,1.0,congruent
0.8186,1.0,incongruent
1.6537,1.0,incongruent
0.5199,1.0,congruent
0.5885,1.0,incongruent
1.7682,1.0,congruent
0.7822,1.0,congruent
0.7522,1.0,incongruent
0.6439,1.0,incongruent
0.8385,1.0,incongruent
1.0301,1.0,congruent
0.5035,1.0,incongruent
0.6542,1.0,congruent
0.5277,1.0,congruent
0.5874,1.0,congruent
0.4433,1.0,congruent
0.6005,1.0,incongruent
0.629,1.0,incongruent
0.764,1.0,congruent
0.3752,1.0,incongruent
1.558,1.0,incongruent
0.3292,1.0,congruent
0.4604,1.0,incongruent
0.5037,1.0,congruent
0.6381,1.0,incongruent
0.6065,1.0,congruent
0.5099,1.0,incongruent
1.0363,1.0,congruent
1.7704,1.0,incongruent
0.7905,1.0,congruent
0.5263,1.0,congruent
0.4997,1.0,congruent
0.631,1.0,congruent
0.448,1.0,congruent
1.6666,1.0,incongruent
0.5213,1.0,incongruent
0.5391,1.0,incongruent
0.8324,1.0,incongruent
0.4974,1.0,incongruent
0.5705,1.0,congruent
1.7037,1.0,incongruent
0.4986,1.0,incongruent
0.6966,1.0,congruent
1.1882,1.0,incongruent
0.3395,1.0,congruent
0.6439,1.0,congruent
0.601,1.0,congruent
0.5851,1.0,incongruent
0.3153,1.0,incongruent
0.6045,1.0,incongruent
1.1588,1.0,congruent
1.8548,1.0,congruent
0.485,1.0,congruent
0.3342,1.0,incongruent
0.582,1.0,incongruent
0.9145,1.0,incongruent
0.4563,1.0,incongruent
0.8973,1.0,incongruent
0.3824,1.0,congruent
0.5333,1.0,incongruent
0.3511,1.0,congruent
0.6428,1.0,incongruent
4.0734,1.0,incongruent
1.5986,1.0,incongruent
0.4768,1.0,incongruent
0.6779,1.0,congruent
0.5269,1.0,congruent
1.8716,1.0,incongruent
0.5277,1.0,congruent
0.2729,1.0,congruent
0.485,1.0,congruent
0.4608,1.0,congruent
0.528,1.0,congruent
0.5226,1.0,congruent
0.4422,1.0,incongruent
0.5589,1.0,congruent
0.4804,1.0,incongruent
0.4843,1.0,incongruent
1.0063,1.0,incongruent
0.6664,1.0,congruent
0.4214,1.0,congruent
0.6247,1.0,congruent
0.3463,1.0,incongruent
0.4189,1.0,congruent
0.6922,1.0,incongruent
0.389,1.0,congruent
0.3215,1.0,congruent
0.6255,1.0,incongruent
0.5823,1.0,incongruent
0.349,1.0,congruent
0.4674,1.0,incongruent
0.3284,1.0,incongruent
0.6993,1.0,congruent
0.5276,1.0,incongruent
0.562,1.0,congruent
0.5338,1.0,incongruent
0.3523,1.0,congruent
0.5637,1.0,congruent
0.7037,1.0,incongruent
1.1238,1.0,congruent
