rt,corr,trial_type
0.5841,1.0,congruent
1.0848,1.0,incongruent
0.577,1.0,incongruent
0.5271,1.0,incongruent
0.5002,1.0,congruent
0.6266,1.0,congruent
0.7781,1.0,congruent
0.6977,0.0,incongruent
0.7214,1.0,incongruent
0.7815,1.0,congruent
0.3762,1.0,congruent
0.4024,1.0,incongruent
0.8663,1.0,congruent
0.8185,1.0,incongruent
0.4426,1.0,congruent
0.5141,1.0,congruent
0.4819,1.0,congruent
0.6879,1.0,congruent
0.8643,1.0,incongruent
0.6819,1.0,congruent
0.9478,1.0,incongruent
0.8851,1.0,incongruent
0.5602,1.0,incongruent
1.0062,0.0,incongruent
1.7515,1.0,incongruent
0.3519,1.0,congruent
0.4183,1.0,incongruent
1.7365,1.0,congruent
2.6438,1.0,incongruent
0.6452,1.0,incongruent
0.4155,1.0,congruent
1.1026,1.0,congruent
1.1438,1.0,congruent
0.475,1.0,congruent
0.8001,1.0,incongruent
0.5468,1.0,incongruent
1.0659,1.0,congruent
0.4605,1.0,incongruent
0.4021,1.0,congruent
1.4306,1.0,incongruent
0.6876,1.0,incongruent
1.0578,1.0,congruent
0.9154,1.0,incongruent
1.0938,1.0,incongruent
1.1212,1.0,incongruent
0.488,1.0,congruent
0.4184,1.0,congruent
1.194,1.0,congruent
0.5943,1.0,congruent
1.1636,1.0,congruent
0.467,1.0,congruent
0.9152,1.0,congruent
0.9594,1.0,incongruent
0.4332,1.0,incongruent
0.4118,1.0,congruent
0.5395,1.0,congruent
0.382,1.0,incongruent
0.5344,1.0,incongruent
0.3684,1.0,incongruent
0.4758,1.0,congruent
0.6528,1.0,incongruent
0.977,1.0,incongruent
0.3723,1.0,congruent
0.7135,1.0,incongruent
0.3292,1.0,congruent
0.3638,1.0,incongruent
0.7023,1.0,incongruent
0.4427,1.0,congruent
0.5517,1.0,incongruent
0.6566,1.0,congruent
0.6023,1.0,congruent
0.891,1.0,incongruent
0.6076,1.0,incongruent
1.074,1.0,congruent
0.6728,1.0,congruent
0.4658,1.0,congruent
0.879,1.0,incongruent
0.4146,1.0,congruent
0.6889,1.0,incongruent
0.355,1.0,incongruent
0.3892,1.0,incongruent
0.6927,1.0,congruent
0.5477,1.0,incongruent
0.3645,1.0,incongruent
0.3291,1.0,congruent
0.9397,1.0,congruent
0.6305,0.0,incongruent
1.2997,1.0,incongruent
0.7915,1.0,incongruent
0.4547,1.0,congruent
0.7878,1.0,congruent
0.6728,1.0,congruent
1.2849,1.0,incongruent
0.524,1.0,congruent
0.5471,1.0,congruent
0.8869,1.0,incongruent
0.4267,1.0,incongruent
0.7166,1.0,congruent
0.4258,1.0,congruent
0.8748,0.0,incongruent
0.5455,1.0,congruent
0.4487,1.0,congruent
0.8032,1.0,incongruent
0.8857,1.0,incongruent
0.6457,1.0,incongruent
0.5592,1.0,congruent
0.4744,1.0,incongruent
1.0377,1.0,congruent
0.6366,1.0,incongruent
0.3637,1.0,congruent
0.8916,1.0,congruent
0.4932,1.0,incongruent
0.4706,1.0,incongruent
0.5832,1.0,incongruent
0.6909,1.0,congruent
0.3516,1.0,congruent
0.7648,1.0,congruent
0.8696,0.0,incongruent
0.4758,0.0,incongruent
0.7054,1.0,congruent
