rt,corr,trial_type
0.7096,1.0,congruent
1.4301,1.0,congruent
0.765,1.0,incongruent
0.5408,1.0,congruent
1.6455,0.0,incongruent
0.8265,1.0,incongruent
0.6475,1.0,congruent
0.8383,1.0,congruent
0.5904,1.0,incongruent
0.6778,1.0,incongruent
0.8775,1.0,congruent
0.3979,1.0,incongruent
0.4724,1.0,congruent
0.7475,1.0,congruent
0.8676,1.0,incongruent
0.5218,1.0,congruent
0.58,1.0,incongruent
0.5002,1.0,congruent
0.395,1.0,incongruent
0.3802,1.0,congruent
0.8925,1.0,incongruent
0.6461,0.0,congruent
0.5186,1.0,incongruent
0.3797,1.0,incongruent
0.7359,1.0,incongruent
0.5057,1.0,congruent
0.4862,1.0,congruent
0.6636,1.0,incongruent
0.3796,1.0,incongruent
0.6312,1.0,congruent
0.6321,1.0,congruent
0.7106,1.0,congruent
0.5272,1.0,incongruent
0.4295,1.0,congruent
0.6942,1.0,congruent
0.4939,1.0,incongruent
0.5448,1.0,incongruent
0.6792,1.0,incongruent
1.0622,1.0,incongruent
0.5273,1.0,congruent
0.6398,1.0,incongruent
0.7502,1.0,incongruent
0.4094,1.0,congruent
0.6286,1.0,congruent
1.1281,1.0,congruent
0.8117,1.0,incongruent
0.8641,1.0,incongruent
0.8623,1.0,congruent
0.4185,1.0,congruent
0.7323,1.0,incongruent
1.1648,1.0,incongruent
0.4401,1.0,congruent
0.5958,1.0,congruent
0.6654,1.0,incongruent
0.7309,1.0,incongruent
0.8434,1.0,congruent
0.6748,1.0,congruent
0.4038,1.0,incongruent
0.7465,1.0,incongruent
0.3828,1.0,congruent
0.3886,1.0,incongruent
0.4876,1.0,congruent
0.5155,1.0,congruent
0.6147,1.0,congruent
0.5505,0.0,incongruent
0.6306,1.0,congruent
0.7308,1.0,congruent
0.475,1.0,incongruent
0.6374,1.0,incongruent
0.7932,1.0,incongruent
0.6697,1.0,incongruent
0.5577,1.0,congruent
0.3586,1.0,congruent
0.6802,1.0,congruent
0.4688,1.0,congruent
0.3582,1.0,congruent
0.4968,1.0,incongruent
0.2913,1.0,incongruent
0.6243,1.0,incongruent
0.5056,1.0,congruent
0.4109,1.0,incongruent
0.7138,1.0,incongruent
0.7258,1.0,incongruent
0.5119,1.0,congruent
0.4325,0.0,congruent
0.8144,1.0,incongruent
0.6951,1.0,incongruent
0.8015,1.0,incongruent
0.5864,1.0,congruent
0.744,1.0,congruent
0.6095,1.0,incongruent
0.5067,0.0,incongruent
0.4457,1.0,congruent
0.8406,1.0,congruent
0.4401,1.0,congruent
1.0139,1.0,incongruent
0.7436,1.0,incongruent
0.4206,0.0,congruent
0.6719,1.0,congruent
0.6697,1.0,congruent
1.1776,1.0,congruent
0.5861,1.0,congruent
1.3209,1.0,incongruent
1.1244,1.0,incongruent
0.4348,1.0,congruent
0.7308,0.0,incongruent
0.0479,0.0,incongruent
0.1973,0.0,incongruent
0.9854,1.0,incongruent
0.6926,1.0,incongruent
0.7715,1.0,congruent
0.9554,0.0,congruent
0.7398,1.0,congruent
0.6449,1.0,congruent
0.6295,1.0,incongruent
1.2321,1.0,incongruent
0.4362,1.0,incongruent
1.2424,1.0,incongruent
0.4118,1.0,congruent
0.6742,1.0,congruent
