rt,corr,trial_type
0.6457,1.0,congruent
0.7887,1.0,congruent
0.6021,0.0,congruent
1.524,1.0,congruent
1.3301,1.0,congruent
0.45,1.0,congruent
1.2503,1.0,incongruent
0.6979,1.0,incongruent
0.8444,1.0,incongruent
0.6066,1.0,incongruent
0.7987,1.0,incongruent
0.7837,1.0,incongruent
0.6987,1.0,congruent
0.7926,1.0,congruent
0.7482,1.0,incongruent
0.4915,1.0,incongruent
0.9787,1.0,incongruent
0.5909,1.0,congruent
0.5341,1.0,incongruent
0.5812,1.0,congruent
0.6584,1.0,incongruent
0.7999,1.0,congruent
0.6662,1.0,congruent
1.2811,1.0,incongruent
0.6004,1.0,incongruent
0.8204,1.0,incongruent
0.6161,1.0,congruent
1.0175,1.0,congruent
0.8298,1.0,incongruent
0.5333,1.0,incongruent
0.4997,1.0,congruent
1.064,1.0,incongruent
0.6009,1.0,incongruent
2.0805,1.0,congruent
0.5996,1.0,incongruent
0.6158,1.0,incongruent
0.5491,1.0,congruent
0.6989,1.0,congruent
0.4965,1.0,congruent
0.6657,1.0,congruent
0.4873,1.0,incongruent
0.7052,1.0,congruent
0.6004,1.0,incongruent
0.9816,1.0,incongruent
0.628,0.0,incongruent
1.7132,1.0,congruent
1.1642,1.0,congruent
0.761,1.0,congruent
0.649,1.0,incongruent
0.7117,1.0,congruent
1.0543,1.0,incongruent
0.6834,1.0,incongruent
0.6998,1.0,incongruent
0.7658,0.0,congruent
1.5334,1.0,congruent
0.6809,1.0,incongruent
0.6728,1.0,congruent
1.0478,1.0,incongruent
0.6539,1.0,congruent
1.3641,1.0,congruent
0.9593,1.0,congruent
0.3663,1.0,congruent
0.6826,1.0,incongruent
0.8789,1.0,congruent
0.745,1.0,incongruent
0.8008,1.0,incongruent
0.7195,1.0,incongruent
1.6631,1.0,incongruent
0.6487,1.0,congruent
0.5995,1.0,congruent
0.9666,1.0,incongruent
0.5161,0.0,congruent
1.9536,1.0,incongruent
0.6799,1.0,incongruent
0.6652,1.0,incongruent
1.1151,1.0,congruent
1.3001,1.0,incongruent
1.3611,1.0,incongruent
2.7276,1.0,incongruent
0.6991,1.0,incongruent
0.4506,1.0,congruent
0.6886,0.0,incongruent
0.8837,1.0,congruent
0.5493,1.0,congruent
0.6661,1.0,incongruent
0.795,0.0,congruent
1.5802,1.0,incongruent
1.0274,1.0,incongruent
0.5983,1.0,congruent
1.1143,1.0,congruent
0.537,1.0,incongruent
0.6797,1.0,congruent
0.7451,1.0,congruent
0.882,1.0,congruent
0.9392,1.0,congruent
0.7824,1.0,congruent
0.5529,1.0,congruent
0.6661,1.0,congruent
0.5171,1.0,congruent
0.7653,1.0,congruent
0.8987,0.0,incongruent
1.9305,1.0,incongruent
0.7327,1.0,incongruent
0.6827,1.0,congruent
0.9884,1.0,incongruent
1.2971,1.0,incongruent
0.696,1.0,congruent
0.5992,1.0,incongruent
0.7289,1.0,congruent
0.5377,1.0,congruent
1.6997,1.0,incongruent
0.5292,1.0,congruent
0.4347,1.0,congruent
0.6011,1.0,incongruent
0.6658,1.0,incongruent
0.7001,1.0,congruent
0.7829,1.0,incongruent
0.666,1.0,incongruent
1.1988,1.0,incongruent
0.5128,1.0,congruent
