rt,corr,trial_type
1.114,1.0,incongruent
0.699,1.0,incongruent
0.513,1.0,incongruent
0.614,1.0,incongruent
0.747,1.0,congruent
0.563,1.0,congruent
0.535,1.0,congruent
0.663,1.0,congruent
0.803,1.0,incongruent
0.488,1.0,incongruent
0.54,1.0,congruent
0.529,1.0,congruent
0.731,1.0,incongruent
0.569,1.0,incongruent
0.684,1.0,incongruent
0.684,1.0,congruent
0.65,1.0,congruent
0.552,1.0,congruent
0.654,1.0,congruent
0.629,1.0,incongruent
0.929,1.0,incongruent
0.614,1.0,congruent
1.166,1.0,congruent
0.716,1.0,incongruent
0.801,1.0,congruent
0.684,1.0,incongruent
0.562,1.0,congruent
0.595,0.0,incongruent
0.599,1.0,congruent
0.585,1.0,congruent
1.047,1.0,incongruent
0.637,1.0,congruent
0.52,1.0,incongruent
0.629,1.0,incongruent
0.601,1.0,incongruent
1.5,1.0,congruent
0.685,1.0,incongruent
0.834,0.0,incongruent
1.307,1.0,congruent
0.547,1.0,congruent
0.597,1.0,congruent
0.512,1.0,congruent
0.596,0.0,incongruent
1.152,1.0,congruent
0.701,1.0,incongruent
0.784,1.0,incongruent
0.55,0.0,congruent
0.629,1.0,incongruent
0.582,1.0,incongruent
0.8,1.0,congruent
0.614,1.0,incongruent
0.65,1.0,congruent
1.569,1.0,incongruent
0.543,1.0,incongruent
0.699,1.0,congruent
0.546,1.0,incongruent
1.416,1.0,incongruent
1.283,1.0,congruent
0.536,1.0,incongruent
0.715,1.0,incongruent
0.497,1.0,congruent
0.667,1.0,congruent
0.547,1.0,congruent
0.631,1.0,congruent
0.722,1.0,incongruent
0.613,1.0,congruent
0.615,1.0,congruent
0.578,1.0,congruent
1.549,1.0,incongruent
0.841,1.0,incongruent
0.983,1.0,congruent
1.43,1.0,incongruent
0.605,1.0,incongruent
1.178,1.0,congruent
0.917,1.0,incongruent
0.665,1.0,incongruent
0.63,1.0,congruent
0.672,1.0,incongruent
0.611,1.0,congruent
0.578,1.0,congruent
0.712,1.0,congruent
1.215,1.0,incongruent
0.839,1.0,incongruent
0.612,1.0,congruent
0.58,1.0,incongruent
0.628,1.0,congruent
0.747,1.0,incongruent
1.452,1.0,incongruent
0.563,1.0,congruent
0.563,1.0,congruent
0.663,1.0,congruent
0.749,1.0,incongruent
0.696,1.0,congruent
0.671,1.0,incongruent
0.764,1.0,congruent
0.688,1.0,incongruent
0.667,1.0,congruent
0.781,1.0,congruent
0.582,1.0,congruent
0.981,1.0,incongruent
0.582,1.0,congruent
0.532,1.0,congruent
0.865,0.0,incongruent
0.931,1.0,incongruent
0.664,1.0,congruent
1.332,1.0,incongruent
0.705,1.0,incongruent
0.579,1.0,incongruent
0.63,1.0,incongruent
0.665,1.0,incongruent
1.314,1.0,incongruent
0.585,1.0,incongruent
0.65,1.0,congruent
0.546,1.0,congruent
1.887,1.0,incongruent
0.598,1.0,incongruent
0.608,1.0,congruent
0.814,1.0,congruent
1.304,1.0,congruent
0.589,1.0,congruent
