rt,corr,trial_type
0.5521,1.0,incongruent
0.8962,1.0,congruent
0.5399,1.0,congruent
0.5306,1.0,incongruent
0.5004,0.0,congruent
0.6513,0.0,incongruent
0.6137,1.0,incongruent
0.7518,1.0,incongruent
0.7691,1.0,incongruent
0.7631,0.0,congruent
0.7295,1.0,congruent
0.6317,1.0,incongruent
0.4322,1.0,congruent
0.532,1.0,congruent
0.531,1.0,incongruent
0.6043,1.0,congruent
0.9581,0.0,incongruent
1.1491,1.0,incongruent
0.6066,1.0,congruent
0.6246,1.0,congruent
0.9929,1.0,congruent
0.8936,1.0,incongruent
0.7816,1.0,incongruent
0.6633,1.0,congruent
0.6517,1.0,incongruent
0.7314,1.0,incongruent
0.957,1.0,incongruent
0.9504,0.0,incongruent
0.5733,1.0,incongruent
0.5364,1.0,congruent
0.4758,1.0,congruent
0.5433,1.0,congruent
0.7932,1.0,incongruent
0.6319,1.0,congruent
0.8313,1.0,congruent
0.6816,1.0,incongruent
5.766,1.0,congruent
0.6632,1.0,congruent
0.4649,1.0,incongruent
0.9212,1.0,congruent
0.6578,1.0,congruent
0.7203,1.0,congruent
0.5465,1.0,incongruent
0.6344,1.0,incongruent
1.3845,1.0,incongruent
0.7392,1.0,incongruent
0.8261,1.0,congruent
0.4823,1.0,congruent
1.011,0.0,incongruent
0.9654,1.0,incongruent
1.0374,1.0,incongruent
0.9799,1.0,incongruent
0.4756,1.0,congruent
0.5964,1.0,congruent
1.696,1.0,congruent
9.3796,1.0,congruent
4.9295,1.0,congruent
1.2464,1.0,incongruent
11.3592,1.0,incongruent
1.1136,1.0,incongruent
0.6518,1.0,congruent
0.4648,1.0,congruent
0.8321,1.0,incongruent
1.0629,1.0,congruent
0.6966,1.0,congruent
1.2495,1.0,incongruent
9.6098,1.0,congruent
0.872,1.0,congruent
0.6961,1.0,congruent
0.6704,1.0,incongruent
0.9832,1.0,incongruent
2.1106,1.0,incongruent
0.7425,1.0,incongruent
1.2539,1.0,incongruent
1.199,1.0,congruent
0.6512,1.0,congruent
1.1816,1.0,congruent
3.1869,1.0,congruent
0.7634,1.0,incongruent
0.8867,1.0,incongruent
0.5131,1.0,congruent
0.7068,1.0,incongruent
1.1137,1.0,incongruent
0.608,1.0,incongruent
0.5188,1.0,congruent
4.2303,1.0,congruent
0.5801,0.0,incongruent
0.532,1.0,incongruent
0.6131,1.0,congruent
1.0436,1.0,congruent
0.4658,1.0,incongruent
0.7981,1.0,congruent
0.4405,1.0,congruent
0.8839,1.0,congruent
2.8965,1.0,incongruent
1.2239,1.0,incongruent
1.587,1.0,congruent
2.4965,1.0,incongruent
0.7218,1.0,congruent
1.0905,1.0,incongruent
1.0929,1.0,congruent
1.156,1.0,incongruent
0.5791,1.0,incongruent
4.5163,1.0,incongruent
0.923,1.0,incongruent
0.8633,1.0,incongruent
1.0631,1.0,incongruent
0.83,1.0,incongruent
0.9221,1.0,congruent
1.2419,1.0,congruent
2.3466,1.0,congruent
17.4261,1.0,congruent
1.2431,1.0,incongruent
1.8525,1.0,congruent
23.9967,0.0,incongruent
0.8895,1.0,congruent
2.3215,1.0,congruent
0.83,1.0,congruent
0.7859,1.0,congruent
0.7512,1.0,incongruent
