angle,corr,rt,trial_type
50.0,1.0,2.9307,Practice
100.0,1.0,4.069415,Practice
100.0,1.0,3.129725,Practice
100.0,1.0,3.524505,Practice
0.0,1.0,2.02187,Practice
0.0,1.0,1.83307,Practice
100.0,0.0,1.757325,Practice
50.0,1.0,2.74669,Practice
0.0,1.0,2.277235,Practice
150.0,0.0,4.259855,Practice
150.0,1.0,3.92798,Practice
50.0,1.0,5.17014,Practice
50.0,1.0,2.02284,Practice
150.0,1.0,2.67343,Practice
0.0,1.0,1.42938,Practice
50.0,1.0,1.889875,Practice
150.0,1.0,1.620925,Practice
100.0,1.0,2.87201,Practice
50.0,1.0,1.757335,Practice
0.0,1.0,2.22495,Practice
0.0,1.0,2.42486,Practice
100.0,0.0,3.127585,Practice
150.0,0.0,2.082475,Practice
150.0,0.0,4.05994,Practice
100.0,0.0,2.605845,Exp
50.0,1.0,2.80741,Exp
150.0,1.0,6.207525,Exp
150.0,0.0,3.2543,Exp
150.0,1.0,6.782615,Exp
150.0,1.0,1.88131,Exp
150.0,1.0,3.516165,Exp
0.0,1.0,2.141205,Exp
50.0,1.0,3.392075,Exp
100.0,1.0,2.141585,Exp
50.0,1.0,2.14529,Exp
0.0,1.0,1.489065,Exp
100.0,1.0,5.48485,Exp
50.0,1.0,2.66454,Exp
100.0,1.0,2.214555,Exp
150.0,1.0,3.521985,Exp
0.0,1.0,2.141975,Exp
0.0,1.0,1.35995,Exp
50.0,1.0,1.68834,Exp
0.0,1.0,1.10242,Exp
50.0,1.0,5.41551,Exp
150.0,0.0,,Exp
50.0,0.0,0.18219,Exp
50.0,1.0,2.3467,Exp
0.0,1.0,3.261805,Exp
100.0,1.0,2.67384,Exp
0.0,1.0,1.363565,Exp
100.0,1.0,3.268165,Exp
0.0,1.0,1.362025,Exp
50.0,1.0,1.03285,Exp
150.0,1.0,5.93897,Exp
100.0,1.0,4.242225,Exp
100.0,1.0,2.61883,Exp
0.0,1.0,1.551345,Exp
100.0,1.0,2.470695,Exp
50.0,1.0,1.816265,Exp
150.0,1.0,2.46235,Exp
0.0,1.0,1.158125,Exp
100.0,1.0,2.018,Exp
0.0,1.0,1.232285,Exp
100.0,1.0,5.547675,Exp
100.0,1.0,2.861535,Exp
100.0,1.0,2.33623,Exp
100.0,1.0,3.58222,Exp
100.0,1.0,2.01524,Exp
150.0,0.0,1.554535,Exp
0.0,1.0,1.112585,Exp
0.0,1.0,1.62731,Exp
150.0,1.0,3.90907,Exp
0.0,1.0,1.616635,Exp
100.0,1.0,2.13992,Exp
150.0,1.0,2.983805,Exp
50.0,1.0,1.745915,Exp
50.0,1.0,0.76483,Exp
0.0,1.0,1.632555,Exp
0.0,1.0,1.03467,Exp
50.0,1.0,0.96542,Exp
100.0,1.0,2.537875,Exp
0.0,1.0,0.965595,Exp
150.0,1.0,2.34334,Exp
150.0,1.0,3.19352,Exp
50.0,1.0,1.75239,Exp
100.0,1.0,2.01306,Exp
50.0,1.0,1.4834,Exp
0.0,1.0,2.47071,Exp
100.0,1.0,5.577265,Exp
100.0,1.0,3.584005,Exp
150.0,1.0,3.391885,Exp
50.0,1.0,1.15962,Exp
150.0,1.0,2.66651,Exp
0.0,1.0,1.22454,Exp
150.0,1.0,2.011115,Exp
100.0,1.0,2.20528,Exp
50.0,1.0,1.162715,Exp
0.0,1.0,1.162875,Exp
100.0,1.0,1.6868,Exp
50.0,1.0,2.40401,Exp
150.0,1.0,3.51737,Exp
150.0,1.0,2.880545,Exp
150.0,1.0,4.29149,Exp
50.0,1.0,4.039925,Exp
50.0,1.0,2.33845,Exp
100.0,1.0,1.61932,Exp
150.0,1.0,4.13073,Exp
0.0,1.0,1.29477,Exp
50.0,1.0,1.09725,Exp
50.0,1.0,2.72866,Exp
0.0,1.0,0.90183,Exp
0.0,1.0,2.008915,Exp
0.0,1.0,1.42422,Exp
50.0,1.0,1.16109,Exp
150.0,1.0,2.40411,Exp
150.0,1.0,3.186485,Exp
100.0,1.0,1.68411,Exp
150.0,1.0,1.618785,Exp
50.0,1.0,1.03136,Exp
