angle,corr,rt,trial_type
50.0,0.0,,Practice
0.0,1.0,4.7761,Practice
150.0,0.0,2.8165,Practice
100.0,0.0,2.3987,Practice
0.0,0.0,1.4477,Practice
50.0,1.0,2.8225,Practice
0.0,1.0,1.7234,Practice
50.0,0.0,1.4351,Practice
100.0,0.0,1.0512,Practice
150.0,1.0,3.1455,Practice
150.0,1.0,3.0938,Practice
100.0,1.0,3.365,Practice
100.0,0.0,2.1162,Practice
150.0,0.0,1.7886,Practice
0.0,1.0,2.5649,Practice
0.0,1.0,1.0733,Practice
50.0,1.0,2.2769,Practice
150.0,1.0,2.497,Practice
150.0,1.0,1.3789,Practice
100.0,1.0,1.4464,Practice
50.0,1.0,1.0404,Practice
50.0,1.0,1.2866,Practice
0.0,1.0,0.7695,Practice
100.0,1.0,0.89,Practice
150.0,1.0,4.2442,Exp
50.0,1.0,1.1802,Exp
150.0,1.0,1.8675,Exp
100.0,1.0,1.3879,Exp
0.0,1.0,1.0061,Exp
150.0,1.0,2.6943,Exp
0.0,1.0,0.9584,Exp
100.0,1.0,1.8027,Exp
150.0,1.0,2.3763,Exp
50.0,1.0,1.3878,Exp
0.0,1.0,0.9452,Exp
50.0,1.0,1.1711,Exp
0.0,1.0,1.0713,Exp
100.0,1.0,2.3371,Exp
150.0,1.0,2.9528,Exp
150.0,1.0,1.4964,Exp
150.0,0.0,0.8183,Exp
100.0,1.0,1.9582,Exp
50.0,1.0,1.1658,Exp
50.0,1.0,0.9137,Exp
150.0,1.0,3.8493,Exp
50.0,1.0,1.7914,Exp
100.0,0.0,1.359,Exp
50.0,1.0,0.6961,Exp
50.0,1.0,0.9263,Exp
0.0,1.0,1.0207,Exp
100.0,1.0,1.6659,Exp
100.0,1.0,1.7009,Exp
150.0,1.0,1.1389,Exp
100.0,1.0,1.455,Exp
0.0,1.0,0.8832,Exp
150.0,1.0,1.1856,Exp
100.0,1.0,1.0456,Exp
0.0,1.0,0.8861,Exp
50.0,1.0,0.8415,Exp
150.0,0.0,1.2207,Exp
150.0,1.0,1.9197,Exp
100.0,1.0,1.8832,Exp
0.0,1.0,1.1576,Exp
50.0,1.0,1.122,Exp
100.0,1.0,1.0348,Exp
150.0,1.0,1.6969,Exp
150.0,1.0,2.071,Exp
50.0,0.0,0.8807,Exp
0.0,1.0,0.8892,Exp
100.0,1.0,0.8961,Exp
50.0,1.0,0.8947,Exp
0.0,1.0,0.9829,Exp
0.0,1.0,0.6227,Exp
0.0,1.0,0.6301,Exp
100.0,1.0,0.8997,Exp
0.0,1.0,0.8968,Exp
50.0,1.0,1.4607,Exp
100.0,1.0,1.2319,Exp
150.0,1.0,1.0278,Exp
150.0,1.0,1.7344,Exp
100.0,1.0,0.8874,Exp
150.0,1.0,2.2372,Exp
100.0,1.0,1.5493,Exp
0.0,1.0,0.8501,Exp
50.0,0.0,0.7026,Exp
50.0,1.0,0.9504,Exp
150.0,0.0,1.3345,Exp
150.0,1.0,1.1225,Exp
100.0,1.0,1.8371,Exp
0.0,1.0,0.982,Exp
150.0,1.0,0.8351,Exp
0.0,1.0,0.8917,Exp
0.0,1.0,0.969,Exp
0.0,0.0,1.0411,Exp
50.0,1.0,0.8951,Exp
150.0,1.0,1.2512,Exp
100.0,0.0,1.1059,Exp
0.0,1.0,0.8143,Exp
0.0,1.0,0.6093,Exp
150.0,1.0,1.3037,Exp
100.0,0.0,1.3002,Exp
100.0,1.0,1.385,Exp
100.0,1.0,1.0883,Exp
0.0,1.0,0.8963,Exp
150.0,1.0,2.5758,Exp
50.0,1.0,0.7806,Exp
50.0,0.0,0.9628,Exp
50.0,1.0,0.9607,Exp
50.0,1.0,1.1151,Exp
0.0,1.0,1.1056,Exp
50.0,1.0,0.8965,Exp
0.0,1.0,0.9677,Exp
50.0,1.0,1.1562,Exp
150.0,0.0,0.7002,Exp
0.0,0.0,0.829,Exp
100.0,1.0,1.156,Exp
100.0,1.0,1.1085,Exp
100.0,1.0,1.1329,Exp
50.0,1.0,0.9465,Exp
50.0,1.0,0.9647,Exp
