angle,corr,rt,trial_type
0.0,0.0,0.6089,Practice
50.0,1.0,1.5763,Practice
0.0,0.0,1.0544,Practice
50.0,1.0,5.5423,Practice
0.0,1.0,1.1526,Practice
150.0,1.0,1.8696,Practice
150.0,1.0,0.8409,Practice
100.0,0.0,0.3891,Practice
0.0,1.0,1.0096,Practice
0.0,1.0,1.0712,Practice
150.0,0.0,2.5144,Practice
100.0,1.0,2.3554,Practice
150.0,1.0,1.7915,Practice
50.0,1.0,1.0135,Practice
50.0,0.0,1.8057,Practice
100.0,0.0,2.417,Practice
150.0,1.0,1.9649,Practice
150.0,1.0,0.7639,Practice
100.0,1.0,1.8365,Practice
0.0,0.0,,Practice
50.0,1.0,1.7042,Practice
100.0,1.0,1.0627,Practice
50.0,0.0,0.7252,Practice
100.0,0.0,1.1259,Practice
100.0,1.0,0.4862,Exp
100.0,0.0,0.5417,Exp
0.0,0.0,0.9848,Exp
150.0,1.0,0.6331,Exp
0.0,0.0,0.8055,Exp
0.0,0.0,0.8749,Exp
100.0,1.0,0.9891,Exp
0.0,1.0,1.2714,Exp
50.0,1.0,0.8959,Exp
150.0,0.0,1.2597,Exp
50.0,0.0,0.7917,Exp
100.0,0.0,0.5861,Exp
50.0,1.0,1.6477,Exp
100.0,1.0,0.6408,Exp
150.0,1.0,1.7015,Exp
100.0,1.0,0.9999,Exp
0.0,0.0,1.0066,Exp
100.0,1.0,1.6769,Exp
150.0,0.0,1.1835,Exp
50.0,1.0,1.1111,Exp
100.0,1.0,1.1595,Exp
150.0,1.0,2.0829,Exp
100.0,1.0,1.8626,Exp
150.0,0.0,1.8545,Exp
150.0,0.0,0.9726,Exp
100.0,1.0,1.5761,Exp
50.0,1.0,1.2014,Exp
50.0,1.0,0.8609,Exp
100.0,1.0,1.7282,Exp
50.0,1.0,0.6528,Exp
50.0,1.0,0.7876,Exp
0.0,1.0,0.8124,Exp
100.0,1.0,0.9372,Exp
150.0,0.0,1.3054,Exp
100.0,1.0,2.1733,Exp
50.0,1.0,1.3473,Exp
100.0,1.0,1.9997,Exp
150.0,1.0,2.3549,Exp
100.0,1.0,1.139,Exp
50.0,1.0,0.7361,Exp
50.0,1.0,0.8474,Exp
0.0,1.0,0.7223,Exp
50.0,1.0,0.9654,Exp
100.0,1.0,1.104,Exp
0.0,1.0,1.1112,Exp
150.0,1.0,0.8958,Exp
50.0,1.0,0.7085,Exp
150.0,1.0,1.764,Exp
0.0,1.0,0.9467,Exp
100.0,1.0,1.1874,Exp
0.0,1.0,0.5508,Exp
50.0,0.0,1.2708,Exp
0.0,1.0,0.5921,Exp
50.0,1.0,1.2778,Exp
50.0,1.0,1.986,Exp
0.0,1.0,1.4124,Exp
50.0,1.0,2.0794,Exp
150.0,1.0,1.4169,Exp
0.0,1.0,0.8572,Exp
150.0,1.0,1.493,Exp
150.0,0.0,1.0508,Exp
0.0,1.0,1.4861,Exp
150.0,1.0,1.5137,Exp
150.0,1.0,1.557,Exp
150.0,1.0,5.0439,Exp
150.0,1.0,2.1203,Exp
0.0,1.0,0.8057,Exp
150.0,0.0,3.4322,Exp
0.0,1.0,1.287,Exp
50.0,1.0,1.6108,Exp
50.0,1.0,0.9584,Exp
50.0,1.0,1.01,Exp
150.0,1.0,1.9788,Exp
150.0,1.0,3.1327,Exp
0.0,1.0,2.1409,Exp
0.0,1.0,0.9512,Exp
0.0,1.0,0.8828,Exp
0.0,1.0,0.7152,Exp
150.0,1.0,2.0416,Exp
100.0,0.0,4.7861,Exp
50.0,1.0,1.7777,Exp
0.0,1.0,0.6556,Exp
100.0,0.0,2.1111,Exp
50.0,1.0,1.0501,Exp
100.0,1.0,1.0802,Exp
0.0,1.0,0.8819,Exp
100.0,0.0,1.6872,Exp
0.0,1.0,2.87,Exp
50.0,1.0,1.4584,Exp
100.0,1.0,1.2107,Exp
150.0,1.0,1.5092,Exp
100.0,1.0,2.5066,Exp
50.0,1.0,0.8618,Exp
100.0,1.0,1.6317,Exp
150.0,1.0,1.1601,Exp
0.0,1.0,0.9325,Exp
