angle,corr,rt,trial_type
50.0,1.0,5.674,Practice
0.0,1.0,2.202,Practice
50.0,1.0,5.013,Practice
150.0,1.0,4.1,Practice
0.0,1.0,2.239,Practice
150.0,1.0,4.254,Practice
0.0,1.0,1.254,Practice
0.0,1.0,1.632,Practice
100.0,1.0,2.99,Practice
50.0,1.0,2.707,Practice
150.0,1.0,4.887,Practice
50.0,1.0,3.864,Practice
50.0,1.0,4.221,Practice
100.0,1.0,5.54,Practice
0.0,1.0,1.086,Practice
100.0,1.0,3.992,Practice
150.0,0.0,4.54,Practice
150.0,0.0,2.939,Practice
100.0,1.0,4.072,Practice
0.0,0.0,4.463,Practice
150.0,1.0,5.101,Practice
50.0,1.0,4.674,Practice
100.0,1.0,3.289,Practice
100.0,1.0,2.459,Practice
0.0,1.0,1.236,Exp
50.0,1.0,1.586,Exp
50.0,1.0,2.146,Exp
150.0,1.0,2.919,Exp
0.0,1.0,1.125,Exp
100.0,1.0,2.714,Exp
50.0,1.0,2.833,Exp
50.0,1.0,1.295,Exp
0.0,1.0,0.938,Exp
50.0,1.0,4.991,Exp
50.0,1.0,2.663,Exp
150.0,1.0,5.682,Exp
100.0,1.0,2.68,Exp
0.0,1.0,1.165,Exp
150.0,1.0,2.569,Exp
100.0,1.0,5.354,Exp
0.0,1.0,3.318,Exp
50.0,1.0,1.836,Exp
0.0,1.0,3.703,Exp
0.0,1.0,5.467,Exp
50.0,1.0,1.965,Exp
150.0,1.0,6.252,Exp
50.0,1.0,1.504,Exp
100.0,0.0,,Exp
50.0,1.0,4.496,Exp
50.0,1.0,1.246,Exp
100.0,1.0,2.15,Exp
100.0,1.0,3.876,Exp
100.0,1.0,2.261,Exp
0.0,1.0,2.139,Exp
50.0,1.0,1.51,Exp
0.0,1.0,1.995,Exp
150.0,0.0,6.618,Exp
100.0,1.0,3.874,Exp
100.0,0.0,3.23,Exp
150.0,1.0,2.942,Exp
0.0,1.0,1.136,Exp
0.0,1.0,1.7,Exp
150.0,1.0,2.842,Exp
150.0,1.0,7.335,Exp
0.0,1.0,4.252,Exp
150.0,1.0,7.448,Exp
50.0,0.0,7.044,Exp
0.0,1.0,0.999,Exp
100.0,1.0,6.86,Exp
50.0,1.0,2.829,Exp
100.0,1.0,3.598,Exp
100.0,1.0,2.423,Exp
150.0,0.0,,Exp
100.0,1.0,3.844,Exp
0.0,1.0,1.261,Exp
150.0,1.0,5.522,Exp
50.0,1.0,1.311,Exp
50.0,1.0,6.077,Exp
100.0,1.0,5.951,Exp
0.0,1.0,1.077,Exp
100.0,1.0,4.944,Exp
150.0,0.0,3.707,Exp
0.0,1.0,0.903,Exp
0.0,1.0,0.853,Exp
0.0,1.0,1.101,Exp
50.0,1.0,1.354,Exp
0.0,1.0,0.921,Exp
150.0,1.0,2.363,Exp
0.0,1.0,0.893,Exp
0.0,0.0,,Exp
100.0,1.0,6.646,Exp
150.0,0.0,3.472,Exp
50.0,1.0,1.437,Exp
150.0,0.0,5.047,Exp
50.0,1.0,1.379,Exp
100.0,1.0,4.747,Exp
150.0,1.0,3.785,Exp
100.0,1.0,3.716,Exp
0.0,0.0,2.017,Exp
100.0,1.0,1.92,Exp
150.0,0.0,4.096,Exp
100.0,1.0,4.394,Exp
100.0,1.0,4.873,Exp
50.0,1.0,4.487,Exp
50.0,1.0,4.119,Exp
100.0,1.0,3.342,Exp
150.0,1.0,4.451,Exp
100.0,1.0,2.202,Exp
0.0,0.0,1.79,Exp
50.0,1.0,1.386,Exp
50.0,1.0,4.585,Exp
150.0,1.0,3.832,Exp
0.0,1.0,0.953,Exp
100.0,1.0,3.449,Exp
150.0,1.0,5.926,Exp
50.0,1.0,1.68,Exp
150.0,1.0,2.952,Exp
150.0,1.0,1.873,Exp
150.0,1.0,4.208,Exp
150.0,1.0,4.051,Exp
