angle,corr,rt,trial_type
0.0,1.0,2.5527,Practice
0.0,1.0,1.6934,Practice
150.0,1.0,5.2983,Practice
150.0,1.0,2.8955,Practice
150.0,1.0,2.8496,Practice
100.0,1.0,2.9869,Practice
150.0,0.0,,Practice
100.0,1.0,4.8166,Practice
50.0,1.0,3.7704,Practice
0.0,0.0,2.0453,Practice
0.0,1.0,3.6809,Practice
150.0,1.0,4.2842,Practice
100.0,1.0,4.0489,Practice
100.0,1.0,4.7984,Practice
50.0,1.0,5.6482,Practice
50.0,1.0,1.5719,Practice
100.0,1.0,5.7321,Practice
50.0,1.0,6.4597,Practice
50.0,1.0,2.8787,Practice
0.0,1.0,1.9617,Practice
50.0,1.0,3.2144,Practice
100.0,1.0,3.6001,Practice
150.0,1.0,4.7294,Practice
0.0,1.0,1.9903,Practice
50.0,1.0,3.1769,Exp
50.0,1.0,3.1694,Exp
50.0,1.0,2.4966,Exp
100.0,1.0,4.3598,Exp
0.0,1.0,1.0375,Exp
100.0,1.0,3.5854,Exp
150.0,0.0,5.8605,Exp
0.0,1.0,2.182,Exp
150.0,0.0,,Exp
0.0,1.0,0.1642,Exp
0.0,1.0,3.0588,Exp
100.0,1.0,3.3341,Exp
100.0,1.0,4.4425,Exp
100.0,1.0,3.6139,Exp
150.0,0.0,,Exp
50.0,1.0,4.7448,Exp
150.0,1.0,6.5079,Exp
50.0,1.0,3.6101,Exp
0.0,1.0,1.1004,Exp
150.0,1.0,4.5029,Exp
100.0,1.0,4.9105,Exp
100.0,1.0,5.0184,Exp
50.0,1.0,2.0825,Exp
150.0,1.0,5.8439,Exp
100.0,1.0,2.5328,Exp
150.0,1.0,6.9597,Exp
50.0,1.0,1.4968,Exp
50.0,1.0,2.145,Exp
100.0,1.0,2.9164,Exp
150.0,1.0,2.5967,Exp
0.0,1.0,1.8518,Exp
150.0,0.0,,Exp
50.0,1.0,2.2676,Exp
150.0,1.0,4.0942,Exp
150.0,1.0,3.0534,Exp
150.0,1.0,2.1472,Exp
150.0,1.0,2.0544,Exp
0.0,1.0,0.9288,Exp
50.0,1.0,1.4441,Exp
100.0,1.0,1.7693,Exp
50.0,0.0,6.2272,Exp
50.0,1.0,2.0351,Exp
150.0,1.0,2.3814,Exp
50.0,1.0,2.1853,Exp
50.0,1.0,4.5441,Exp
0.0,1.0,1.1804,Exp
0.0,1.0,1.03,Exp
50.0,1.0,1.9302,Exp
0.0,1.0,1.6648,Exp
0.0,1.0,1.1996,Exp
0.0,1.0,0.8744,Exp
0.0,1.0,1.3965,Exp
0.0,1.0,2.9794,Exp
100.0,1.0,2.8334,Exp
50.0,1.0,5.7012,Exp
0.0,1.0,0.9018,Exp
100.0,1.0,4.4614,Exp
50.0,1.0,1.9533,Exp
100.0,1.0,3.3811,Exp
0.0,1.0,1.019,Exp
0.0,1.0,0.9998,Exp
100.0,1.0,1.499,Exp
150.0,1.0,2.6528,Exp
50.0,1.0,0.8384,Exp
150.0,1.0,2.8831,Exp
100.0,1.0,2.8854,Exp
50.0,1.0,2.0155,Exp
0.0,1.0,1.3914,Exp
50.0,1.0,1.396,Exp
100.0,1.0,2.0613,Exp
100.0,1.0,3.5974,Exp
150.0,1.0,3.322,Exp
0.0,1.0,3.5511,Exp
100.0,1.0,4.1471,Exp
0.0,1.0,3.4167,Exp
50.0,1.0,1.4056,Exp
50.0,1.0,0.9405,Exp
0.0,1.0,0.9863,Exp
0.0,1.0,1.3838,Exp
150.0,1.0,5.2348,Exp
100.0,1.0,3.553,Exp
50.0,1.0,1.9545,Exp
150.0,1.0,2.2705,Exp
0.0,1.0,4.998,Exp
100.0,1.0,1.8831,Exp
100.0,1.0,1.8096,Exp
100.0,1.0,4.909,Exp
150.0,1.0,2.2296,Exp
150.0,1.0,2.5132,Exp
150.0,1.0,4.9343,Exp
50.0,1.0,1.0295,Exp
150.0,1.0,2.664,Exp
100.0,1.0,2.2511,Exp
100.0,1.0,4.9122,Exp
150.0,1.0,4.5862,Exp
0.0,1.0,0.9133,Exp
