angle,corr,rt,trial_type
100.0,0.0,,Practice
100.0,1.0,4.6346,Practice
0.0,1.0,2.68,Practice
100.0,1.0,3.0605,Practice
0.0,1.0,3.595,Practice
150.0,0.0,,Practice
0.0,1.0,1.5825,Practice
100.0,1.0,2.2226,Practice
50.0,0.0,4.1811,Practice
0.0,1.0,1.9142,Practice
150.0,1.0,5.3999,Practice
100.0,1.0,4.0361,Practice
50.0,1.0,4.6812,Practice
150.0,1.0,2.872,Practice
0.0,1.0,4.2153,Practice
50.0,1.0,2.6199,Practice
50.0,1.0,2.1641,Practice
0.0,1.0,1.3786,Practice
50.0,1.0,4.4861,Practice
150.0,1.0,4.4874,Practice
150.0,1.0,3.2013,Practice
50.0,1.0,4.8468,Practice
100.0,0.0,2.2599,Practice
150.0,1.0,6.0502,Practice
0.0,1.0,2.2452,Exp
100.0,0.0,6.2908,Exp
100.0,1.0,6.0047,Exp
50.0,0.0,5.9029,Exp
50.0,1.0,2.211,Exp
50.0,1.0,3.1978,Exp
50.0,1.0,3.1652,Exp
150.0,1.0,5.2856,Exp
150.0,1.0,5.2099,Exp
150.0,1.0,3.8828,Exp
150.0,1.0,6.9203,Exp
0.0,1.0,1.9907,Exp
150.0,1.0,2.4547,Exp
100.0,0.0,3.0605,Exp
100.0,1.0,3.6514,Exp
150.0,1.0,2.7345,Exp
150.0,1.0,2.4663,Exp
100.0,1.0,3.2877,Exp
0.0,0.0,,Exp
50.0,1.0,4.8447,Exp
150.0,1.0,3.406,Exp
100.0,1.0,2.5476,Exp
0.0,1.0,2.5173,Exp
50.0,1.0,2.2388,Exp
100.0,1.0,2.1891,Exp
150.0,1.0,4.2776,Exp
50.0,1.0,1.8632,Exp
0.0,1.0,2.1371,Exp
100.0,1.0,2.3007,Exp
50.0,1.0,1.6966,Exp
50.0,1.0,2.2854,Exp
50.0,1.0,1.518,Exp
50.0,1.0,1.2303,Exp
150.0,1.0,3.0649,Exp
0.0,1.0,1.5493,Exp
0.0,1.0,2.8772,Exp
0.0,1.0,1.0377,Exp
50.0,1.0,2.0945,Exp
50.0,1.0,1.4385,Exp
50.0,1.0,1.3343,Exp
50.0,1.0,1.4502,Exp
50.0,1.0,1.4607,Exp
0.0,1.0,3.1959,Exp
0.0,1.0,1.2661,Exp
150.0,0.0,3.0303,Exp
0.0,1.0,1.1117,Exp
0.0,1.0,3.8744,Exp
150.0,1.0,3.169,Exp
0.0,1.0,0.9768,Exp
0.0,1.0,2.1455,Exp
150.0,0.0,2.1618,Exp
0.0,1.0,1.7099,Exp
0.0,1.0,2.3992,Exp
0.0,1.0,1.1172,Exp
0.0,1.0,1.1414,Exp
150.0,1.0,2.3551,Exp
0.0,1.0,0.9933,Exp
100.0,1.0,1.3116,Exp
0.0,1.0,1.2143,Exp
50.0,1.0,1.2493,Exp
100.0,0.0,2.886,Exp
150.0,1.0,1.4444,Exp
50.0,1.0,1.9716,Exp
0.0,1.0,1.1219,Exp
50.0,1.0,1.5432,Exp
50.0,1.0,1.0306,Exp
100.0,1.0,1.5031,Exp
0.0,1.0,1.1154,Exp
50.0,1.0,2.4742,Exp
150.0,0.0,2.0827,Exp
100.0,1.0,2.0297,Exp
100.0,1.0,1.3525,Exp
150.0,1.0,1.7142,Exp
100.0,1.0,1.2343,Exp
100.0,1.0,1.8841,Exp
150.0,1.0,2.4228,Exp
150.0,1.0,3.7193,Exp
50.0,1.0,1.2039,Exp
50.0,1.0,1.2495,Exp
150.0,1.0,2.6597,Exp
150.0,1.0,2.5763,Exp
100.0,1.0,2.0263,Exp
100.0,1.0,2.0255,Exp
0.0,1.0,1.4327,Exp
150.0,1.0,3.2373,Exp
50.0,1.0,2.4927,Exp
100.0,1.0,1.6606,Exp
150.0,1.0,1.8316,Exp
100.0,1.0,1.6226,Exp
100.0,1.0,1.6217,Exp
100.0,1.0,1.6535,Exp
100.0,1.0,2.0797,Exp
150.0,1.0,1.3625,Exp
0.0,1.0,1.3372,Exp
100.0,1.0,1.0452,Exp
100.0,1.0,1.7324,Exp
