angle,corr,rt,trial_type
50.0,1.0,6.747,Practice
100.0,1.0,3.016,Practice
100.0,1.0,4.204,Practice
50.0,1.0,2.501,Practice
100.0,1.0,2.787,Practice
50.0,0.0,,Practice
100.0,1.0,1.918,Practice
50.0,1.0,1.462,Practice
0.0,1.0,1.811,Practice
50.0,1.0,1.692,Practice
0.0,1.0,1.266,Practice
150.0,1.0,3.277,Practice
0.0,1.0,1.936,Practice
0.0,1.0,1.225,Practice
100.0,1.0,2.928,Practice
0.0,1.0,1.437,Practice
150.0,1.0,1.823,Practice
150.0,1.0,2.075,Practice
100.0,1.0,2.611,Practice
0.0,1.0,1.02,Practice
50.0,1.0,1.659,Practice
150.0,1.0,2.575,Practice
150.0,1.0,1.958,Practice
150.0,1.0,2.275,Practice
100.0,1.0,3.033,Exp
0.0,1.0,0.909,Exp
50.0,1.0,1.784,Exp
50.0,1.0,2.954,Exp
150.0,1.0,1.841,Exp
0.0,1.0,1.669,Exp
0.0,1.0,3.124,Exp
50.0,1.0,0.871,Exp
100.0,1.0,1.208,Exp
100.0,1.0,1.991,Exp
0.0,1.0,0.885,Exp
150.0,1.0,1.841,Exp
100.0,1.0,1.791,Exp
0.0,1.0,0.808,Exp
50.0,1.0,1.43,Exp
0.0,1.0,0.899,Exp
50.0,1.0,1.417,Exp
150.0,1.0,2.175,Exp
50.0,1.0,0.849,Exp
50.0,1.0,1.586,Exp
100.0,1.0,1.028,Exp
150.0,0.0,3.221,Exp
100.0,1.0,3.669,Exp
100.0,1.0,4.008,Exp
0.0,1.0,0.852,Exp
150.0,0.0,1.727,Exp
50.0,1.0,1.389,Exp
100.0,1.0,4.359,Exp
50.0,1.0,1.453,Exp
100.0,1.0,1.586,Exp
150.0,1.0,2.053,Exp
0.0,1.0,1.145,Exp
150.0,1.0,1.441,Exp
50.0,1.0,0.937,Exp
100.0,1.0,1.659,Exp
0.0,1.0,0.775,Exp
0.0,1.0,1.535,Exp
50.0,1.0,1.53,Exp
0.0,1.0,0.657,Exp
0.0,1.0,1.025,Exp
0.0,1.0,0.668,Exp
150.0,1.0,2.759,Exp
0.0,1.0,0.959,Exp
50.0,1.0,1.482,Exp
100.0,1.0,3.14,Exp
150.0,1.0,1.308,Exp
100.0,1.0,1.308,Exp
100.0,1.0,2.31,Exp
50.0,1.0,2.57,Exp
0.0,1.0,2.932,Exp
0.0,1.0,1.418,Exp
150.0,1.0,2.244,Exp
50.0,1.0,0.934,Exp
0.0,1.0,0.829,Exp
50.0,1.0,1.077,Exp
150.0,1.0,2.078,Exp
50.0,1.0,1.283,Exp
150.0,1.0,3.294,Exp
100.0,1.0,2.183,Exp
100.0,1.0,1.924,Exp
150.0,1.0,2.115,Exp
50.0,1.0,1.09,Exp
50.0,1.0,1.006,Exp
50.0,1.0,1.757,Exp
0.0,1.0,0.702,Exp
50.0,1.0,1.102,Exp
50.0,1.0,2.775,Exp
0.0,1.0,0.759,Exp
150.0,1.0,2.217,Exp
100.0,0.0,2.641,Exp
150.0,1.0,2.84,Exp
100.0,1.0,1.214,Exp
150.0,1.0,1.957,Exp
0.0,0.0,0.751,Exp
150.0,1.0,4.182,Exp
150.0,1.0,1.708,Exp
100.0,1.0,1.661,Exp
0.0,1.0,1.17,Exp
50.0,1.0,0.731,Exp
150.0,1.0,3.736,Exp
100.0,1.0,2.752,Exp
100.0,1.0,1.208,Exp
150.0,1.0,2.759,Exp
100.0,1.0,2.236,Exp
0.0,1.0,1.136,Exp
50.0,1.0,1.341,Exp
150.0,1.0,4.625,Exp
0.0,1.0,0.97,Exp
150.0,1.0,1.365,Exp
150.0,0.0,1.986,Exp
50.0,1.0,0.789,Exp
100.0,1.0,0.985,Exp
100.0,1.0,1.42,Exp
100.0,1.0,2.803,Exp
0.0,1.0,0.759,Exp
150.0,1.0,2.231,Exp
