angle,corr,rt,trial_type
0.0,1.0,2.4953,Practice
0.0,1.0,1.0164,Practice
0.0,1.0,1.2825,Practice
50.0,1.0,2.334,Practice
50.0,1.0,1.0012,Practice
0.0,1.0,1.2727,Practice
100.0,1.0,1.8292,Practice
150.0,1.0,2.0852,Practice
50.0,1.0,1.3873,Practice
150.0,1.0,2.9298,Practice
150.0,1.0,4.7104,Practice
0.0,1.0,1.0736,Practice
100.0,1.0,2.3575,Practice
50.0,1.0,1.8101,Practice
150.0,1.0,3.1053,Practice
150.0,0.0,1.7842,Practice
100.0,1.0,3.6116,Practice
50.0,1.0,2.0768,Practice
100.0,1.0,3.3678,Practice
150.0,0.0,2.4827,Practice
100.0,1.0,2.0168,Practice
0.0,1.0,2.3931,Practice
50.0,1.0,3.5431,Practice
100.0,1.0,1.9442,Practice
0.0,1.0,1.5026,Exp
50.0,1.0,1.3569,Exp
150.0,1.0,2.4562,Exp
150.0,0.0,1.8988,Exp
100.0,1.0,3.3923,Exp
0.0,0.0,1.1004,Exp
100.0,0.0,4.4005,Exp
0.0,1.0,1.2868,Exp
100.0,1.0,4.8125,Exp
150.0,0.0,2.024,Exp
50.0,0.0,1.3828,Exp
150.0,1.0,3.6451,Exp
100.0,1.0,2.9894,Exp
100.0,1.0,3.3223,Exp
100.0,1.0,6.9659,Exp
50.0,0.0,1.2853,Exp
150.0,1.0,3.9451,Exp
150.0,0.0,,Exp
100.0,1.0,2.6003,Exp
50.0,1.0,1.223,Exp
150.0,1.0,6.1621,Exp
50.0,0.0,1.5636,Exp
100.0,1.0,3.3626,Exp
150.0,1.0,1.7846,Exp
150.0,1.0,1.8159,Exp
50.0,1.0,2.062,Exp
150.0,1.0,1.917,Exp
0.0,1.0,0.9632,Exp
0.0,1.0,2.7234,Exp
50.0,1.0,3.6828,Exp
150.0,1.0,2.2742,Exp
0.0,1.0,1.5828,Exp
50.0,0.0,2.5028,Exp
150.0,1.0,2.5862,Exp
50.0,1.0,4.391,Exp
0.0,1.0,1.1541,Exp
100.0,1.0,1.8052,Exp
0.0,1.0,1.1518,Exp
150.0,1.0,2.768,Exp
0.0,1.0,0.707,Exp
0.0,1.0,1.5013,Exp
150.0,1.0,2.0583,Exp
50.0,1.0,1.6233,Exp
100.0,1.0,3.0954,Exp
100.0,0.0,3.4392,Exp
150.0,0.0,2.9942,Exp
0.0,1.0,1.0494,Exp
100.0,1.0,1.6237,Exp
100.0,1.0,3.6422,Exp
150.0,1.0,2.7094,Exp
0.0,1.0,1.0494,Exp
50.0,1.0,2.4687,Exp
100.0,0.0,3.2207,Exp
150.0,1.0,2.5887,Exp
150.0,1.0,4.1995,Exp
50.0,1.0,1.5349,Exp
50.0,1.0,5.6772,Exp
50.0,1.0,1.1014,Exp
0.0,1.0,0.8387,Exp
100.0,1.0,1.5658,Exp
0.0,1.0,1.5048,Exp
50.0,0.0,1.84,Exp
150.0,1.0,2.3916,Exp
100.0,1.0,1.6341,Exp
50.0,1.0,1.9357,Exp
150.0,1.0,2.4204,Exp
100.0,1.0,2.958,Exp
150.0,1.0,3.3581,Exp
0.0,1.0,1.0559,Exp
0.0,1.0,4.0903,Exp
0.0,1.0,1.9214,Exp
50.0,1.0,2.1798,Exp
100.0,1.0,2.0694,Exp
100.0,1.0,2.3222,Exp
100.0,1.0,1.6871,Exp
0.0,1.0,0.8429,Exp
0.0,1.0,1.0992,Exp
50.0,1.0,3.2517,Exp
150.0,1.0,1.5513,Exp
50.0,1.0,1.1245,Exp
100.0,1.0,2.0965,Exp
100.0,1.0,2.2327,Exp
50.0,1.0,2.8336,Exp
100.0,1.0,1.5922,Exp
50.0,1.0,1.0008,Exp
50.0,0.0,2.1233,Exp
0.0,0.0,1.2172,Exp
0.0,1.0,1.3086,Exp
0.0,1.0,1.2989,Exp
150.0,1.0,3.0065,Exp
100.0,1.0,2.6658,Exp
0.0,1.0,2.2184,Exp
0.0,1.0,1.3206,Exp
50.0,1.0,1.4783,Exp
150.0,1.0,2.386,Exp
50.0,1.0,1.7494,Exp
