angle,corr,rt,trial_type
0.0,1.0,1.811,Practice
150.0,0.0,3.321,Practice
150.0,0.0,4.534,Practice
100.0,0.0,,Practice
0.0,1.0,4.789,Practice
50.0,1.0,3.921,Practice
150.0,1.0,4.255,Practice
100.0,1.0,5.754,Practice
100.0,1.0,4.62,Practice
150.0,0.0,2.82,Practice
100.0,1.0,5.986,Practice
50.0,1.0,4.903,Practice
50.0,1.0,3.186,Practice
0.0,1.0,3.705,Practice
0.0,1.0,3.321,Practice
100.0,0.0,5.824,Practice
150.0,1.0,5.558,Practice
50.0,1.0,2.342,Practice
0.0,1.0,1.841,Practice
50.0,0.0,6.103,Practice
50.0,1.0,3.203,Practice
150.0,1.0,6.486,Practice
0.0,1.0,1.878,Practice
100.0,1.0,3.204,Practice
50.0,1.0,3.369,Exp
150.0,0.0,5.903,Exp
100.0,1.0,4.509,Exp
50.0,1.0,5.956,Exp
150.0,0.0,6.67,Exp
150.0,1.0,6.97,Exp
50.0,1.0,3.683,Exp
150.0,1.0,2.986,Exp
150.0,1.0,5.387,Exp
0.0,1.0,3.793,Exp
100.0,1.0,4.968,Exp
50.0,1.0,4.651,Exp
100.0,1.0,6.518,Exp
100.0,1.0,3.337,Exp
50.0,1.0,4.237,Exp
100.0,1.0,3.674,Exp
50.0,1.0,4.642,Exp
50.0,1.0,1.983,Exp
50.0,1.0,1.92,Exp
0.0,1.0,2.089,Exp
50.0,1.0,2.223,Exp
0.0,1.0,1.769,Exp
100.0,1.0,3.421,Exp
100.0,1.0,5.226,Exp
0.0,1.0,4.105,Exp
100.0,1.0,5.72,Exp
0.0,1.0,1.819,Exp
0.0,1.0,1.903,Exp
50.0,1.0,3.426,Exp
150.0,1.0,3.335,Exp
100.0,1.0,5.355,Exp
100.0,1.0,3.597,Exp
0.0,0.0,2.538,Exp
100.0,1.0,3.995,Exp
50.0,1.0,5.27,Exp
0.0,1.0,5.525,Exp
150.0,1.0,2.704,Exp
150.0,0.0,,Exp
50.0,1.0,2.837,Exp
100.0,1.0,4.753,Exp
150.0,0.0,4.168,Exp
50.0,1.0,4.385,Exp
150.0,1.0,3.972,Exp
50.0,1.0,3.486,Exp
0.0,1.0,1.242,Exp
50.0,1.0,4.802,Exp
150.0,0.0,,Exp
100.0,0.0,,Exp
100.0,1.0,3.918,Exp
50.0,1.0,2.353,Exp
100.0,0.0,4.989,Exp
150.0,0.0,,Exp
150.0,0.0,3.392,Exp
50.0,1.0,2.943,Exp
0.0,1.0,1.236,Exp
150.0,1.0,2.169,Exp
150.0,0.0,6.051,Exp
150.0,1.0,2.368,Exp
100.0,0.0,5.32,Exp
0.0,1.0,1.987,Exp
50.0,1.0,2.038,Exp
50.0,1.0,2.343,Exp
100.0,1.0,2.577,Exp
0.0,1.0,1.512,Exp
150.0,0.0,5.218,Exp
0.0,1.0,1.033,Exp
150.0,1.0,5.393,Exp
50.0,1.0,4.35,Exp
0.0,0.0,,Exp
0.0,1.0,1.568,Exp
0.0,1.0,3.302,Exp
50.0,0.0,,Exp
50.0,1.0,5.038,Exp
0.0,1.0,1.655,Exp
150.0,1.0,3.92,Exp
0.0,1.0,1.637,Exp
100.0,1.0,2.129,Exp
0.0,1.0,1.136,Exp
0.0,1.0,1.538,Exp
150.0,0.0,7.223,Exp
150.0,1.0,6.916,Exp
100.0,1.0,4.841,Exp
100.0,0.0,6.151,Exp
100.0,1.0,3.155,Exp
0.0,1.0,1.16,Exp
150.0,1.0,1.836,Exp
0.0,1.0,1.706,Exp
100.0,1.0,2.32,Exp
100.0,1.0,6.77,Exp
50.0,0.0,,Exp
0.0,1.0,1.287,Exp
100.0,0.0,3.664,Exp
50.0,1.0,2.558,Exp
0.0,1.0,1.155,Exp
150.0,0.0,2.327,Exp
150.0,0.0,3.809,Exp
