angle,corr,rt,trial_type
50.0,1.0,6.8835,Practice
100.0,1.0,1.8416,Practice
0.0,1.0,1.7747,Practice
150.0,1.0,2.1987,Practice
150.0,1.0,2.7264,Practice
100.0,1.0,2.8229,Practice
0.0,1.0,4.702,Practice
150.0,0.0,1.3873,Practice
0.0,0.0,2.1991,Practice
50.0,1.0,2.4563,Practice
0.0,1.0,1.4112,Practice
100.0,1.0,2.9381,Practice
50.0,1.0,4.3266,Practice
50.0,1.0,2.8053,Practice
150.0,0.0,3.7387,Practice
100.0,0.0,0.7752,Practice
0.0,1.0,1.7931,Practice
150.0,1.0,5.1926,Practice
0.0,1.0,1.0294,Practice
50.0,1.0,6.6171,Practice
100.0,1.0,4.5587,Practice
50.0,1.0,2.0836,Practice
150.0,1.0,4.8599,Practice
100.0,1.0,3.023,Practice
150.0,1.0,4.163,Exp
50.0,1.0,3.2048,Exp
50.0,1.0,2.7143,Exp
150.0,0.0,2.2477,Exp
100.0,1.0,3.089,Exp
150.0,1.0,2.752,Exp
50.0,1.0,1.5445,Exp
150.0,1.0,5.0477,Exp
100.0,0.0,1.9323,Exp
150.0,1.0,5.387,Exp
100.0,1.0,4.6836,Exp
100.0,0.0,4.0328,Exp
50.0,1.0,1.3868,Exp
50.0,0.0,0.9425,Exp
0.0,1.0,0.6112,Exp
50.0,1.0,2.2289,Exp
0.0,1.0,1.1809,Exp
150.0,1.0,1.6657,Exp
150.0,0.0,2.8717,Exp
50.0,1.0,1.939,Exp
150.0,1.0,5.847,Exp
0.0,1.0,1.277,Exp
50.0,1.0,3.5721,Exp
150.0,0.0,4.2251,Exp
100.0,1.0,3.8172,Exp
150.0,0.0,1.8934,Exp
100.0,1.0,2.69,Exp
0.0,1.0,2.4597,Exp
100.0,1.0,2.3863,Exp
0.0,1.0,1.5318,Exp
150.0,1.0,4.2209,Exp
100.0,1.0,3.6674,Exp
100.0,0.0,2.5135,Exp
0.0,1.0,1.3257,Exp
100.0,1.0,1.9997,Exp
50.0,1.0,2.1142,Exp
50.0,1.0,1.3706,Exp
0.0,1.0,1.3455,Exp
100.0,0.0,4.807,Exp
50.0,1.0,3.8306,Exp
100.0,1.0,2.7718,Exp
150.0,1.0,2.1705,Exp
150.0,0.0,2.8144,Exp
0.0,1.0,1.3033,Exp
50.0,1.0,1.691,Exp
50.0,1.0,1.8174,Exp
50.0,1.0,1.1259,Exp
100.0,0.0,3.2441,Exp
150.0,0.0,1.4047,Exp
150.0,1.0,2.2777,Exp
150.0,1.0,2.4227,Exp
50.0,1.0,1.1746,Exp
50.0,1.0,1.2417,Exp
100.0,1.0,2.8607,Exp
150.0,0.0,1.9924,Exp
100.0,1.0,3.8024,Exp
50.0,1.0,3.364,Exp
0.0,0.0,0.9864,Exp
150.0,1.0,2.3837,Exp
150.0,1.0,5.5561,Exp
0.0,1.0,2.7386,Exp
0.0,1.0,0.9083,Exp
50.0,1.0,2.9079,Exp
100.0,1.0,2.9258,Exp
50.0,1.0,1.5159,Exp
100.0,1.0,1.5897,Exp
150.0,1.0,1.3392,Exp
100.0,1.0,2.916,Exp
50.0,1.0,1.3994,Exp
100.0,1.0,1.6713,Exp
100.0,1.0,1.8232,Exp
50.0,1.0,1.2288,Exp
100.0,1.0,1.6538,Exp
0.0,1.0,0.7263,Exp
0.0,1.0,0.8052,Exp
100.0,0.0,0.878,Exp
150.0,1.0,2.3866,Exp
0.0,1.0,1.0051,Exp
150.0,1.0,1.8897,Exp
0.0,1.0,1.0538,Exp
0.0,0.0,1.4172,Exp
0.0,1.0,0.8781,Exp
100.0,1.0,1.6412,Exp
150.0,1.0,1.7807,Exp
50.0,1.0,1.1871,Exp
50.0,1.0,1.169,Exp
0.0,1.0,0.6237,Exp
0.0,1.0,0.5507,Exp
0.0,1.0,0.7449,Exp
0.0,1.0,1.5068,Exp
100.0,1.0,1.1472,Exp
0.0,1.0,1.3991,Exp
150.0,0.0,1.7682,Exp
0.0,1.0,0.6355,Exp
0.0,1.0,0.5432,Exp
50.0,1.0,1.0089,Exp
