angle,corr,rt,trial_type
150.0,0.0,5.799225,Practice
150.0,1.0,5.15773,Practice
50.0,1.0,2.692675,Practice
50.0,1.0,2.08465,Practice
50.0,1.0,1.857855,Practice
150.0,1.0,3.27513,Practice
100.0,1.0,2.48549,Practice
150.0,1.0,3.709075,Practice
100.0,1.0,2.027395,Practice
150.0,1.0,5.60956,Practice
100.0,1.0,3.411775,Practice
100.0,1.0,2.35917,Practice
150.0,1.0,7.035135,Practice
0.0,1.0,2.040655,Practice
0.0,1.0,1.744025,Practice
100.0,1.0,3.279505,Practice
50.0,1.0,3.87407,Practice
50.0,1.0,5.64542,Practice
50.0,1.0,3.08381,Practice
0.0,1.0,2.342225,Practice
0.0,1.0,2.061445,Practice
100.0,0.0,1.537335,Practice
0.0,0.0,3.372235,Practice
0.0,1.0,1.256135,Practice
100.0,0.0,,Exp
100.0,1.0,3.894555,Exp
0.0,1.0,2.73051,Exp
100.0,1.0,2.565205,Exp
150.0,1.0,4.45552,Exp
50.0,1.0,2.373775,Exp
100.0,1.0,2.137945,Exp
0.0,1.0,2.56071,Exp
50.0,1.0,2.003575,Exp
100.0,1.0,3.9498,Exp
100.0,1.0,6.10358,Exp
50.0,1.0,2.84783,Exp
50.0,1.0,3.189385,Exp
0.0,1.0,2.892855,Exp
0.0,1.0,1.994645,Exp
100.0,1.0,4.5592,Exp
50.0,1.0,1.776245,Exp
0.0,1.0,1.53721,Exp
50.0,1.0,2.750975,Exp
50.0,0.0,1.76895,Exp
0.0,1.0,3.118405,Exp
100.0,1.0,5.29504,Exp
150.0,1.0,4.220255,Exp
0.0,1.0,1.27544,Exp
50.0,1.0,4.904265,Exp
50.0,1.0,5.045355,Exp
0.0,0.0,1.40888,Exp
150.0,1.0,3.17516,Exp
0.0,1.0,4.672615,Exp
150.0,1.0,5.47992,Exp
150.0,1.0,5.52674,Exp
150.0,1.0,3.30404,Exp
0.0,1.0,1.30616,Exp
100.0,1.0,2.27667,Exp
150.0,1.0,2.95564,Exp
0.0,1.0,0.969085,Exp
0.0,1.0,5.1003,Exp
100.0,1.0,5.07468,Exp
50.0,1.0,3.4601,Exp
0.0,1.0,2.62922,Exp
50.0,0.0,5.88814,Exp
100.0,1.0,5.044195,Exp
0.0,1.0,5.823875,Exp
100.0,1.0,5.15786,Exp
100.0,1.0,3.74808,Exp
150.0,0.0,5.77043,Exp
150.0,1.0,4.727815,Exp
0.0,1.0,1.333495,Exp
50.0,0.0,2.074905,Exp
50.0,1.0,2.921205,Exp
100.0,1.0,6.05484,Exp
150.0,1.0,4.072155,Exp
0.0,1.0,1.23647,Exp
100.0,1.0,4.2931,Exp
50.0,1.0,1.86201,Exp
50.0,1.0,1.835575,Exp
0.0,1.0,1.107775,Exp
50.0,1.0,2.223945,Exp
0.0,1.0,1.07229,Exp
100.0,1.0,5.30892,Exp
150.0,1.0,4.57043,Exp
100.0,1.0,6.209725,Exp
150.0,0.0,4.93412,Exp
150.0,1.0,2.59669,Exp
50.0,1.0,3.313585,Exp
50.0,1.0,2.073335,Exp
50.0,1.0,2.47667,Exp
0.0,1.0,0.990165,Exp
150.0,1.0,3.598535,Exp
50.0,1.0,1.847695,Exp
0.0,1.0,0.868875,Exp
150.0,1.0,3.08289,Exp
150.0,1.0,2.97577,Exp
50.0,1.0,1.679675,Exp
0.0,1.0,0.83245,Exp
100.0,1.0,2.141665,Exp
100.0,1.0,2.55263,Exp
150.0,1.0,2.026045,Exp
100.0,1.0,2.96149,Exp
100.0,1.0,1.82542,Exp
100.0,1.0,6.023155,Exp
150.0,0.0,5.34038,Exp
100.0,1.0,1.831575,Exp
0.0,1.0,2.135935,Exp
50.0,1.0,1.50888,Exp
0.0,1.0,0.99471,Exp
150.0,1.0,2.784535,Exp
50.0,1.0,1.738785,Exp
150.0,1.0,2.545825,Exp
150.0,1.0,5.14442,Exp
150.0,0.0,2.58955,Exp
150.0,1.0,5.63365,Exp
150.0,1.0,4.935935,Exp
0.0,1.0,2.392655,Exp
100.0,1.0,3.267015,Exp
50.0,1.0,1.27336,Exp
