angle,corr,rt,trial_type
150.0,1.0,3.4333,Practice
150.0,1.0,3.6978,Practice
100.0,1.0,3.1755,Practice
50.0,1.0,3.062,Practice
50.0,1.0,3.8654,Practice
100.0,1.0,3.6746,Practice
150.0,1.0,5.4428,Practice
50.0,1.0,5.8853,Practice
0.0,1.0,0.8179,Practice
0.0,1.0,3.3757,Practice
100.0,1.0,4.88,Practice
0.0,1.0,0.8963,Practice
100.0,1.0,2.4098,Practice
150.0,1.0,3.518,Practice
0.0,1.0,1.5414,Practice
50.0,1.0,1.6898,Practice
100.0,1.0,2.4767,Practice
150.0,1.0,3.219,Practice
100.0,1.0,5.165,Practice
0.0,1.0,5.7464,Practice
50.0,1.0,1.6052,Practice
150.0,1.0,3.9953,Practice
50.0,1.0,2.2338,Practice
0.0,1.0,4.0792,Practice
100.0,1.0,2.6678,Exp
150.0,1.0,3.639,Exp
150.0,1.0,1.7573,Exp
0.0,1.0,0.8683,Exp
100.0,1.0,2.7375,Exp
50.0,1.0,2.0847,Exp
50.0,1.0,1.1061,Exp
50.0,1.0,3.7378,Exp
150.0,1.0,2.3544,Exp
50.0,1.0,1.9783,Exp
0.0,1.0,1.734,Exp
150.0,1.0,3.1549,Exp
100.0,1.0,2.2157,Exp
0.0,1.0,1.0842,Exp
150.0,1.0,3.7038,Exp
0.0,1.0,0.9337,Exp
50.0,1.0,1.9793,Exp
50.0,1.0,5.0881,Exp
0.0,1.0,1.4747,Exp
150.0,0.0,3.7244,Exp
100.0,1.0,3.9346,Exp
150.0,1.0,2.1702,Exp
0.0,1.0,0.917,Exp
100.0,1.0,4.6338,Exp
0.0,1.0,1.6859,Exp
50.0,1.0,4.751,Exp
50.0,1.0,2.652,Exp
100.0,1.0,2.6288,Exp
150.0,1.0,1.8341,Exp
100.0,1.0,3.4337,Exp
0.0,1.0,0.7103,Exp
0.0,1.0,2.0338,Exp
50.0,1.0,1.7002,Exp
100.0,0.0,0.7115,Exp
150.0,1.0,3.2754,Exp
0.0,1.0,1.1842,Exp
50.0,1.0,1.484,Exp
50.0,1.0,1.9542,Exp
0.0,1.0,1.7173,Exp
0.0,0.0,2.1592,Exp
100.0,1.0,2.4344,Exp
150.0,1.0,3.3182,Exp
150.0,1.0,3.8381,Exp
100.0,0.0,2.6609,Exp
150.0,1.0,3.3017,Exp
100.0,1.0,1.5693,Exp
50.0,1.0,2.2108,Exp
150.0,1.0,3.6378,Exp
100.0,1.0,2.2238,Exp
0.0,1.0,1.0846,Exp
150.0,1.0,2.5179,Exp
0.0,1.0,1.2827,Exp
100.0,1.0,2.9226,Exp
100.0,1.0,3.9545,Exp
50.0,1.0,5.0157,Exp
150.0,1.0,2.1844,Exp
150.0,1.0,3.5407,Exp
0.0,1.0,0.9436,Exp
150.0,0.0,2.9229,Exp
50.0,1.0,1.1185,Exp
100.0,1.0,3.4183,Exp
0.0,1.0,4.5164,Exp
100.0,1.0,4.2723,Exp
0.0,1.0,0.8337,Exp
0.0,1.0,0.8341,Exp
50.0,0.0,4.0069,Exp
50.0,1.0,5.5029,Exp
50.0,1.0,2.1544,Exp
50.0,1.0,2.1061,Exp
50.0,1.0,2.4034,Exp
100.0,1.0,2.5061,Exp
50.0,1.0,3.041,Exp
150.0,1.0,6.6193,Exp
150.0,1.0,3.387,Exp
0.0,1.0,6.2713,Exp
100.0,1.0,2.9355,Exp
100.0,1.0,3.4849,Exp
100.0,1.0,3.4403,Exp
0.0,1.0,2.248,Exp
150.0,0.0,,Exp
0.0,1.0,2.5775,Exp
150.0,1.0,2.5752,Exp
150.0,0.0,4.7258,Exp
50.0,1.0,2.7187,Exp
100.0,1.0,1.9189,Exp
150.0,1.0,2.8369,Exp
0.0,1.0,0.6783,Exp
100.0,1.0,2.2746,Exp
0.0,1.0,2.8383,Exp
0.0,1.0,0.8205,Exp
50.0,1.0,1.2175,Exp
100.0,1.0,1.9573,Exp
50.0,1.0,1.5335,Exp
150.0,1.0,4.6574,Exp
50.0,1.0,2.6556,Exp
100.0,0.0,2.9669,Exp
