rt,corr,trial_type
0.9394727000035346,1.0,congruent
0.821454300021287,1.0,congruent
0.6145390000310726,1.0,congruent
0.5037646000273526,1.0,incongruent
0.9478853999753484,1.0,congruent
0.7318382000084966,1.0,congruent
0.8345895000384189,1.0,incongruent
0.9229904999956487,1.0,congruent
0.5201887000002898,1.0,incongruent
0.7547888999688439,1.0,congruent
0.5892847999930382,1.0,congruent
0.7806801999686286,1.0,congruent
0.8369688999955542,1.0,incongruent
0.6471653999760747,1.0,congruent
1.3546790000400506,1.0,incongruent
0.7440840999479406,1.0,incongruent
0.7052716999896802,1.0,incongruent
1.5164288000087254,1.0,incongruent
1.670553900010418,1.0,incongruent
0.6883134000236169,1.0,incongruent
0.5897396999644116,1.0,congruent
0.619566900015343,1.0,congruent
0.5975762999732979,1.0,incongruent
0.5347419999889098,1.0,incongruent
0.6422449999954551,1.0,congruent
0.5165272000012919,1.0,congruent
0.7137032999889925,1.0,incongruent
0.8481734999804758,1.0,incongruent
0.5909732999862172,1.0,incongruent
0.5472665000124834,0.0,incongruent
1.5258408000227064,1.0,incongruent
0.7409458999754861,1.0,congruent
0.575314600020647,1.0,congruent
1.3751741999876683,1.0,incongruent
0.5720620999927633,1.0,congruent
0.8108839000342414,1.0,incongruent
0.978037699998822,1.0,congruent
0.5343463000026532,1.0,congruent
0.7214261000044644,1.0,incongruent
0.82464369997615,1.0,congruent
0.462225400027819,1.0,incongruent
1.1538003999739883,1.0,incongruent
0.662647699995432,1.0,congruent
0.4938680999912321,1.0,congruent
0.703347800008487,1.0,incongruent
0.3915264999959618,1.0,incongruent
0.5369995000073686,1.0,congruent
0.5174237000173889,1.0,congruent
0.4769840000080876,0.0,congruent
0.7078594000195153,1.0,congruent
0.3899265000363812,1.0,congruent
0.808128000004217,1.0,incongruent
0.4835048000095412,1.0,incongruent
0.8285001000040211,1.0,incongruent
0.6324885000358336,1.0,incongruent
0.5594075999688357,1.0,incongruent
0.7863463999819942,1.0,congruent
0.4979964999947697,1.0,incongruent
1.934622999979183,1.0,congruent
0.8675953000201844,1.0,congruent
1.4220285000046715,1.0,incongruent
0.9955917000188492,1.0,incongruent
0.753294599999208,1.0,congruent
0.5324439999531023,1.0,incongruent
0.4611268999869935,1.0,congruent
0.5339222000329755,1.0,congruent
0.689530499977991,1.0,incongruent
0.705130200018175,0.0,incongruent
0.6860612000455149,1.0,congruent
0.5592285000020638,1.0,congruent
0.3741000999580137,1.0,congruent
0.656635399966035,1.0,incongruent
0.5373556999838911,1.0,congruent
0.6851114999735728,1.0,incongruent
0.6266474000294693,1.0,congruent
0.5543433999991976,1.0,incongruent
0.5689769000164233,1.0,incongruent
0.4409308999893255,1.0,congruent
0.8830859000445344,0.0,incongruent
0.6404554999899119,0.0,congruent
0.7844626000151038,1.0,incongruent
2.577697700005956,1.0,congruent
0.6975868999725208,1.0,congruent
0.7868007000070065,1.0,congruent
0.7351361999753863,1.0,incongruent
0.6017249000142328,1.0,incongruent
0.9393938999855892,1.0,incongruent
1.1429572000051849,1.0,incongruent
0.4031242999481037,1.0,incongruent
0.620224500016775,1.0,congruent
0.481705599988345,1.0,congruent
0.5102055000024848,1.0,congruent
0.6799282000283711,1.0,incongruent
0.5529460000107065,1.0,congruent
0.8379064000328071,1.0,congruent
0.5597423000144772,1.0,incongruent
1.2490035999799147,1.0,congruent
0.5342033000197262,1.0,incongruent
1.9789518000325188,1.0,congruent
1.7201318999868818,0.0,congruent
1.208116699999664,1.0,congruent
0.7037788999732584,1.0,congruent
0.6742439999943599,1.0,congruent
0.4679275000235066,1.0,incongruent
0.5167092999909073,1.0,congruent
1.1100728000164963,1.0,incongruent
0.6460105000296608,1.0,congruent
1.5627796999760903,1.0,incongruent
1.0729416999965906,0.0,incongruent
0.8190334999817424,1.0,incongruent
1.220076199970208,1.0,congruent
0.7877460999879986,1.0,incongruent
1.0517905000015162,1.0,incongruent
1.3447599000064656,1.0,congruent
0.6867980000097305,1.0,incongruent
1.589621299994178,1.0,incongruent
0.5410226000240073,1.0,congruent
0.5995301000075415,1.0,incongruent
0.7425514999777079,1.0,congruent
0.6430819000233896,1.0,incongruent
