rt,corr,trial_type
0.7832983999978751,1.0,incongruent
1.592642400006298,1.0,incongruent
0.966223200011882,1.0,incongruent
0.5825903999939328,1.0,congruent
0.993705199987744,1.0,incongruent
1.2771796000015456,1.0,incongruent
1.8136327999964124,1.0,incongruent
2.5699040000035893,1.0,incongruent
0.8371374999987893,1.0,congruent
0.8773531000042567,1.0,incongruent
0.6250333000061801,1.0,congruent
0.5723108999955002,1.0,incongruent
1.3924974000110524,1.0,incongruent
0.597259899994242,1.0,congruent
1.3696075999905588,1.0,incongruent
0.8054689999989932,1.0,congruent
0.7108701999968616,1.0,congruent
0.5975346000050195,1.0,congruent
0.6672277000034228,1.0,congruent
0.5512684999994235,1.0,congruent
1.8089716999966183,1.0,congruent
0.6262582999916049,1.0,congruent
0.8499073999992106,1.0,incongruent
0.460128300008364,1.0,congruent
0.9737293000071076,1.0,incongruent
0.7708472000085749,1.0,incongruent
1.0006745999999112,1.0,incongruent
0.6860547000105726,1.0,congruent
1.9558375000051456,1.0,incongruent
1.6099492000066675,0.0,congruent
1.85733810000238,1.0,incongruent
0.6915242999966722,1.0,congruent
0.6235190000006696,1.0,congruent
1.173568999991403,1.0,incongruent
0.4984839999960968,1.0,congruent
1.4716850999975577,1.0,incongruent
0.7960246000002371,1.0,congruent
0.8012476000003517,1.0,incongruent
0.4822289000003366,1.0,incongruent
0.513312600000063,1.0,incongruent
0.5255102999944938,1.0,incongruent
1.4898531999933766,1.0,congruent
0.585909499990521,1.0,congruent
0.6028315000003204,1.0,congruent
0.5537833999987924,1.0,congruent
0.6000813999999082,1.0,congruent
1.7778959999996005,1.0,congruent
0.5574568000010913,1.0,incongruent
1.510031899990281,1.0,congruent
1.306077400004142,1.0,incongruent
0.5640056999982335,1.0,congruent
2.65245560000767,1.0,incongruent
1.1279287000070326,1.0,congruent
0.9054906999954256,1.0,congruent
1.3229137000016635,1.0,incongruent
0.7054527000000235,1.0,congruent
0.6221501999971224,1.0,incongruent
0.6156674999947427,1.0,incongruent
0.7792113000032259,1.0,congruent
0.9767381999990904,0.0,incongruent
3.177135899997665,1.0,congruent
1.1168273000075717,1.0,incongruent
0.5531137000070885,1.0,congruent
0.3876649999874644,1.0,congruent
1.702097400004277,1.0,congruent
0.7675452999974368,1.0,incongruent
1.0520277000032363,1.0,incongruent
1.4748606000066502,0.0,congruent
1.164319899995462,1.0,incongruent
3.9402640000043903,1.0,incongruent
0.7894116999959806,1.0,congruent
0.9681448999908752,1.0,incongruent
2.090438400002313,0.0,incongruent
0.8780774999904679,1.0,congruent
1.2623928999964846,1.0,congruent
2.346663400006946,1.0,incongruent
2.37202470000193,1.0,incongruent
1.1020151999982772,1.0,congruent
0.6159681999997701,1.0,incongruent
0.7376301000040257,1.0,congruent
0.5794423000043025,1.0,incongruent
0.5539944000047399,1.0,congruent
0.5968582999921637,1.0,congruent
1.5016218999953708,1.0,incongruent
1.544158200005768,1.0,congruent
0.604501200010418,1.0,congruent
0.685893899993971,1.0,incongruent
0.6225145000062184,1.0,congruent
0.6920423999981722,0.0,congruent
0.9168684999895048,1.0,incongruent
1.4528476000123192,0.0,incongruent
1.053701599987107,1.0,incongruent
0.8138804000045639,1.0,congruent
0.7337078999989899,1.0,congruent
1.0596532999916235,1.0,incongruent
1.2749764999898616,1.0,incongruent
1.2301076000003377,1.0,congruent
0.5429219999932684,1.0,congruent
0.4848385999939637,0.0,incongruent
3.727250000010826,1.0,incongruent
1.8528548999893248,1.0,incongruent
0.8077383999916492,1.0,incongruent
0.6600059999909718,1.0,incongruent
0.753894900000887,1.0,congruent
2.1302534000133164,1.0,incongruent
0.6111135999963153,1.0,incongruent
1.7347315000079109,1.0,incongruent
0.9774613000045064,1.0,incongruent
0.6324689000030048,1.0,congruent
0.8661560999898938,1.0,congruent
0.384069299994735,1.0,congruent
1.2728849000122864,1.0,congruent
0.5202678000059677,1.0,incongruent
0.8429115000035381,1.0,congruent
1.1828982000006365,1.0,congruent
0.4209929999924497,1.0,congruent
1.1944405999965966,1.0,congruent
0.6433218000020133,1.0,congruent
0.5623395999864442,0.0,incongruent
1.763969100007671,1.0,incongruent
