rt,corr,trial_type
1.1114067999999406,1.0,congruent
0.9754752000000052,1.0,incongruent
1.4974125999999617,1.0,congruent
0.5492655000000468,1.0,congruent
0.672248800000034,1.0,incongruent
1.0839242000000695,1.0,incongruent
1.693367999999964,1.0,incongruent
0.7577559999999721,1.0,congruent
0.711951499999941,1.0,congruent
1.027293200000031,1.0,incongruent
1.2299738000000389,1.0,incongruent
1.3371958999999831,1.0,incongruent
1.248295100000064,1.0,incongruent
0.723017499999969,1.0,congruent
0.4568579000000454,1.0,congruent
1.9779084999998984,1.0,incongruent
0.7311121000000185,1.0,congruent
0.6042753000000403,1.0,congruent
1.1312183000000005,1.0,incongruent
1.0696970000000192,1.0,congruent
0.6230610999999726,1.0,congruent
0.944395800000052,1.0,incongruent
0.6265092999999524,1.0,incongruent
0.8562004000000343,1.0,congruent
0.6564190000000281,1.0,congruent
0.9491275000000314,1.0,congruent
1.2166131999999834,1.0,congruent
1.0317793000000393,1.0,incongruent
0.641382300000032,1.0,congruent
1.3881518999999116,1.0,incongruent
1.0140886000000364,1.0,congruent
0.7280727999999499,1.0,incongruent
1.5833880999999792,1.0,incongruent
0.8322224000000915,1.0,congruent
0.757208500000047,1.0,congruent
0.6883741999999984,1.0,incongruent
0.4170657999999321,1.0,congruent
1.120480900000075,1.0,congruent
0.7966246000000865,1.0,congruent
0.8787254000000075,1.0,incongruent
0.9143632999999908,1.0,incongruent
0.5904967999999826,1.0,congruent
1.334740199999942,1.0,incongruent
0.787399300000061,1.0,incongruent
0.6636145999998462,1.0,incongruent
0.9335783999999876,1.0,incongruent
0.7033562999999958,1.0,congruent
1.2888444000000163,1.0,incongruent
0.4537781999999879,1.0,congruent
0.9529766000000564,1.0,incongruent
0.8532262999999602,1.0,incongruent
1.3388678000001164,1.0,incongruent
1.2747871999999916,1.0,incongruent
0.9680711999999404,1.0,congruent
0.9596436999997876,1.0,congruent
0.9687872999998036,1.0,incongruent
0.7634150999999747,1.0,congruent
0.7166953000000831,1.0,incongruent
0.8965442999999595,1.0,incongruent
0.6237174000000323,1.0,congruent
0.6709436999999525,1.0,congruent
0.8996116000000711,1.0,incongruent
0.4801830999999765,1.0,congruent
0.7670599000000493,1.0,incongruent
0.7446790999999848,1.0,incongruent
1.0514923000000636,1.0,congruent
0.6766202999999678,1.0,congruent
1.0686968999998498,1.0,congruent
1.3464338999999654,1.0,congruent
0.780843300000015,1.0,incongruent
0.6900313000001006,1.0,incongruent
0.6795297000001028,1.0,congruent
0.6287322000000586,1.0,congruent
0.5203526000000238,1.0,congruent
0.7644535000001724,1.0,incongruent
0.4302391999999599,1.0,congruent
0.9667726999998648,1.0,incongruent
0.7706473999999162,1.0,incongruent
0.6475427999998828,1.0,incongruent
0.4715076999998473,1.0,congruent
0.5505035999999564,1.0,congruent
0.8798016999999163,1.0,incongruent
1.4788568000001303,1.0,incongruent
0.7308146999998826,1.0,incongruent
0.5382220000001325,1.0,congruent
0.711669000000029,0.0,incongruent
1.4087827000000743,1.0,incongruent
0.7558810999998968,1.0,congruent
0.6717914999999266,0.0,congruent
2.254466399999956,1.0,incongruent
0.7848297999998977,1.0,incongruent
1.3889217000000826,1.0,incongruent
0.6628954000000249,1.0,congruent
0.4827150999999503,1.0,congruent
0.9232402000000092,1.0,congruent
0.6471166999999696,1.0,congruent
0.9881866999999148,1.0,incongruent
0.9931532999999036,1.0,congruent
1.407101700000112,1.0,incongruent
0.7998784000001251,1.0,congruent
0.6286330999998881,1.0,congruent
1.428828600000088,1.0,congruent
1.0588661000001591,1.0,incongruent
1.5801172000001316,1.0,congruent
0.4981263000001945,1.0,congruent
1.1378394999999273,1.0,incongruent
1.6419977999998991,1.0,incongruent
0.5126895000000786,1.0,congruent
0.7719489999999496,1.0,incongruent
0.445656099999951,1.0,congruent
1.709800100000166,1.0,incongruent
0.9051423000000796,1.0,incongruent
0.7305135000001428,1.0,incongruent
0.6440542000000278,1.0,congruent
1.0087530999999217,1.0,congruent
0.904370100000051,1.0,incongruent
0.6462195999999949,1.0,congruent
0.5838882999998987,1.0,incongruent
0.5702994999999191,1.0,congruent
0.7529111999999714,1.0,incongruent
