rt,corr,trial_type
0.7572700000018813,1.0,incongruent
0.7471985000011045,1.0,incongruent
0.7314180999819655,1.0,incongruent
0.5811543999880087,1.0,congruent
0.6876404999929946,1.0,incongruent
0.5980019000126049,1.0,incongruent
0.6492061000026297,1.0,incongruent
0.529620099987369,1.0,incongruent
0.4034602999745402,1.0,congruent
0.5535197999852244,1.0,congruent
0.5269703000085428,1.0,congruent
0.48488139998517,1.0,congruent
0.9136509999807458,1.0,incongruent
0.6143586999969557,1.0,congruent
0.5288896999845747,1.0,congruent
0.4549587999936193,1.0,congruent
0.7516396999999415,1.0,incongruent
0.4801371000066865,1.0,congruent
0.6782992000225931,1.0,incongruent
0.471742699999595,1.0,congruent
0.4867319999902975,1.0,incongruent
0.4478202000027522,1.0,incongruent
0.576876999984961,1.0,congruent
0.531085599999642,1.0,congruent
0.5235163999896031,1.0,congruent
0.5289897000184283,0.0,incongruent
0.6156187999877147,1.0,incongruent
0.555768199992599,1.0,congruent
0.4772898000082932,1.0,congruent
0.5548016999964602,1.0,congruent
0.4790802999923471,1.0,congruent
0.5566061999998055,1.0,incongruent
0.471808600006625,1.0,incongruent
0.5698375999927521,1.0,congruent
0.6985867999901529,1.0,incongruent
0.5836149000097066,1.0,incongruent
0.8510334999882616,1.0,incongruent
0.5171670000127051,1.0,congruent
0.6025044999842066,1.0,incongruent
0.5552428000082728,1.0,congruent
0.5124911000020802,1.0,congruent
0.7623684999998659,1.0,incongruent
0.6007940999988932,1.0,incongruent
0.5138502000190783,1.0,congruent
0.5180213999992702,1.0,congruent
0.5461625999887474,1.0,incongruent
0.4723090000043157,1.0,congruent
0.5173018999921624,1.0,incongruent
0.7265077000192832,1.0,incongruent
0.4796186000166926,1.0,congruent
0.5798915000050329,1.0,congruent
1.0671279999951366,0.0,incongruent
0.6385344000009354,0.0,incongruent
1.5017159999988507,1.0,congruent
0.759681300027296,1.0,incongruent
0.5866861000249628,1.0,congruent
0.6467280999931972,1.0,incongruent
0.4035062000039033,1.0,congruent
0.5497378000000026,1.0,incongruent
0.511584199994104,1.0,congruent
0.6824115999916103,1.0,congruent
0.4444654999824706,1.0,congruent
0.5602720000024419,1.0,congruent
0.6691130999824964,1.0,incongruent
0.5573790000053123,1.0,congruent
0.4690531999804079,1.0,congruent
0.7829660999996122,1.0,incongruent
0.9682529999990948,1.0,incongruent
0.6219758999941405,1.0,incongruent
0.7825676999927964,1.0,incongruent
0.6951733999885619,1.0,incongruent
0.7238279999874067,1.0,congruent
0.9133278999943286,1.0,incongruent
1.0003999999898952,1.0,incongruent
0.6594053999870084,1.0,congruent
0.604679500014754,1.0,congruent
0.6199470999999903,1.0,incongruent
0.5818211000005249,1.0,congruent
0.6331036000046879,1.0,incongruent
0.5671388999908231,1.0,incongruent
0.7322276999766473,1.0,incongruent
0.9616527000034694,1.0,incongruent
0.7496265000081621,1.0,incongruent
1.943943299993407,1.0,congruent
1.0097015999781431,1.0,incongruent
0.5049413999950048,1.0,congruent
0.4572085000108927,1.0,incongruent
0.9648313000216148,1.0,congruent
0.569386699993629,1.0,congruent
0.6412308999861125,1.0,congruent
0.7007241999963298,1.0,incongruent
0.5116181000194047,1.0,congruent
0.5186381000094116,1.0,congruent
0.6368137999961618,1.0,incongruent
0.5806371999788098,1.0,congruent
0.4840947999909986,1.0,congruent
0.9711211000103503,1.0,incongruent
0.8508471999957692,1.0,incongruent
0.7588609000085853,1.0,congruent
0.5944305000011809,1.0,incongruent
0.8453184000100009,1.0,congruent
0.5039902000280563,1.0,congruent
0.6544624000089243,1.0,incongruent
0.4832509999978356,1.0,incongruent
0.5145358000008855,1.0,congruent
0.5603178000019398,1.0,congruent
0.4895193999982439,1.0,congruent
0.4802028000121936,1.0,incongruent
0.5264386000053491,1.0,incongruent
0.4497606999939307,1.0,congruent
0.8149647999962326,1.0,incongruent
0.4476950999815017,1.0,congruent
0.4140470999991521,1.0,congruent
0.8028906999970786,1.0,incongruent
0.4197639999911189,1.0,congruent
0.4939831999945454,1.0,congruent
1.1495122999767773,1.0,incongruent
0.5326487999991514,1.0,congruent
0.7458246000169311,1.0,incongruent
0.6471328000188805,1.0,incongruent
