corr,rt,block_type,trial_type
1.0,1.0349,step1,practice
1.0,0.6217,step1,practice
1.0,0.9166,step1,practice
1.0,0.7469,step1,practice
1.0,1.396,step1,practice
1.0,0.7995,step1,practice
1.0,0.7908,step1,practice
1.0,0.9464,step1,practice
1.0,0.5905,step1,practice
1.0,0.8998,step1,practice
1.0,0.6764,step1,practice
1.0,0.8476,step1,practice
1.0,0.9505,step1,practice
1.0,1.2498,step1,practice
1.0,1.6834,step1,practice
1.0,1.382,step1,practice
1.0,0.8194,step1,practice
1.0,0.7103,step1,practice
1.0,0.7096,step1,practice
1.0,0.666,step1,practice
1.0,1.563,step2,practice
1.0,1.2275,step2,practice
1.0,1.1514,step2,practice
1.0,0.6496,step2,practice
1.0,0.8707,step2,practice
1.0,1.2061,step2,practice
1.0,1.4027,step2,practice
1.0,2.2076,step2,practice
1.0,1.1057,step2,practice
1.0,1.2172,step2,practice
1.0,1.4345,step2,practice
1.0,0.8665,step2,practice
1.0,1.7823,step2,practice
1.0,0.8882,step2,practice
1.0,0.6924,step2,practice
1.0,2.4888,step2,practice
1.0,1.9749,step2,practice
1.0,1.9344,step2,practice
1.0,1.3702,step2,practice
1.0,0.5873,step2,practice
1.0,1.6238,step3,practice
1.0,0.5686,step3,practice
1.0,0.5865,step3,practice
1.0,0.6688,step3,practice
1.0,0.7165,step3,practice
1.0,0.6018,step3,practice
0.0,0.6611,step3,practice
1.0,0.5864,step3,practice
1.0,0.7716,step3,practice
1.0,0.5833,step3,practice
0.0,0.5432,step3,practice
1.0,0.7078,step3,practice
1.0,0.8817,step3,practice
1.0,0.9366,step3,practice
1.0,0.658,step3,practice
1.0,0.891,step3,practice
1.0,0.7264,step3,practice
1.0,0.9954,step3,practice
0.0,0.7211,step3,practice
1.0,0.8021,step3,practice
1.0,1.0165,step3,test
1.0,0.8166,step3,test
1.0,0.5631,step3,test
1.0,0.7888,step3,test
1.0,0.9553,step3,test
1.0,0.6884,step3,test
1.0,1.9515,step3,test
1.0,2.2462,step3,test
1.0,0.6632,step3,test
1.0,0.8478,step3,test
1.0,0.6342,step3,test
1.0,0.6375,step3,test
1.0,0.6184,step3,test
1.0,0.6017,step3,test
1.0,0.6908,step3,test
1.0,0.5521,step3,test
1.0,0.7123,step3,test
1.0,0.8566,step3,test
1.0,0.7605,step3,test
1.0,0.7369,step3,test
1.0,0.8188,step3,test
1.0,0.9998,step3,test
1.0,1.2036,step3,test
1.0,0.7293,step3,test
1.0,0.5862,step3,test
1.0,0.7355,step3,test
1.0,0.5403,step3,test
1.0,0.6981,step3,test
1.0,0.9842,step3,test
1.0,0.7462,step3,test
1.0,1.0134,step3,test
1.0,0.8449,step3,test
1.0,0.9059,step3,test
1.0,0.6819,step3,test
1.0,0.6447,step3,test
1.0,0.648,step3,test
1.0,0.7028,step3,test
1.0,0.6863,step3,test
1.0,0.6261,step3,test
1.0,0.7209,step3,test
1.0,1.0179,step4,practice
1.0,0.5563,step4,practice
1.0,1.0816,step4,practice
1.0,1.0535,step4,practice
1.0,1.4372,step4,practice
1.0,1.3735,step4,practice
1.0,0.768,step4,practice
1.0,0.7835,step4,practice
1.0,1.012,step4,practice
0.0,0.7251,step4,practice
1.0,1.1043,step4,practice
1.0,1.2204,step4,practice
1.0,0.6293,step4,practice
1.0,0.8071,step4,practice
1.0,1.0369,step4,practice
1.0,1.0435,step4,practice
1.0,0.8834,step4,practice
1.0,0.6013,step4,practice
1.0,0.8664,step4,practice
1.0,0.5368,step4,practice
1.0,1.0921,step5,practice
1.0,1.08,step5,practice
1.0,1.0889,step5,practice
1.0,0.6853,step5,practice
1.0,0.9978,step5,practice
1.0,0.6396,step5,practice
1.0,0.5934,step5,practice
1.0,0.6851,step5,practice
1.0,0.7106,step5,practice
1.0,0.8738,step5,practice
1.0,0.9196,step5,practice
1.0,0.6796,step5,practice
1.0,0.6468,step5,practice
1.0,0.788,step5,practice
1.0,0.8766,step5,practice
1.0,1.2338,step5,practice
1.0,0.6862,step5,practice
1.0,0.7706,step5,practice
1.0,0.7029,step5,practice
1.0,1.1464,step5,practice
1.0,1.0341,step5,test
1.0,0.8546,step5,test
1.0,0.825,step5,test
1.0,0.931,step5,test
1.0,0.6687,step5,test
1.0,0.6487,step5,test
1.0,1.1693,step5,test
1.0,0.8246,step5,test
1.0,0.6412,step5,test
1.0,1.2449,step5,test
1.0,0.8103,step5,test
1.0,0.6607,step5,test
1.0,0.8975,step5,test
1.0,0.9357,step5,test
1.0,0.7823,step5,test
1.0,1.0179,step5,test
1.0,1.734,step5,test
1.0,0.7965,step5,test
1.0,0.9928,step5,test
1.0,1.0211,step5,test
1.0,1.5197,step5,test
0.0,1.0023,step5,test
1.0,1.3378,step5,test
1.0,0.5668,step5,test
1.0,0.6538,step5,test
1.0,0.7067,step5,test
1.0,0.6266,step5,test
1.0,0.6499,step5,test
1.0,0.6013,step5,test
1.0,0.649,step5,test
1.0,0.839,step5,test
1.0,0.728,step5,test
1.0,1.3889,step5,test
1.0,0.8135,step5,test
1.0,1.2636,step5,test
1.0,0.8675,step5,test
1.0,1.2662,step5,test
1.0,0.8925,step5,test
1.0,1.3876,step5,test
1.0,0.9282,step5,test
