corr,rt,block_type,trial_type
1.0,0.655,step1,practice
1.0,0.834,step1,practice
1.0,0.679,step1,practice
1.0,0.704,step1,practice
1.0,0.551,step1,practice
1.0,0.561,step1,practice
1.0,0.48,step1,practice
1.0,0.678,step1,practice
1.0,0.751,step1,practice
1.0,0.536,step1,practice
1.0,0.533,step1,practice
0.0,1.134,step1,practice
1.0,0.536,step1,practice
1.0,0.534,step1,practice
1.0,0.497,step1,practice
1.0,0.702,step1,practice
1.0,0.475,step1,practice
1.0,0.552,step1,practice
0.0,0.598,step1,practice
1.0,0.514,step1,practice
1.0,0.551,step2,practice
1.0,0.549,step2,practice
1.0,0.586,step2,practice
1.0,0.582,step2,practice
1.0,0.633,step2,practice
1.0,0.895,step2,practice
1.0,0.629,step2,practice
1.0,0.691,step2,practice
1.0,0.507,step2,practice
1.0,0.793,step2,practice
1.0,0.547,step2,practice
1.0,0.578,step2,practice
1.0,0.624,step2,practice
1.0,0.625,step2,practice
1.0,0.551,step2,practice
1.0,0.634,step2,practice
1.0,0.531,step2,practice
1.0,0.583,step2,practice
1.0,0.774,step2,practice
1.0,0.746,step2,practice
1.0,0.649,step3,practice
1.0,0.63,step3,practice
1.0,0.626,step3,practice
1.0,0.829,step3,practice
1.0,0.669,step3,practice
1.0,0.933,step3,practice
1.0,0.799,step3,practice
1.0,0.552,step3,practice
1.0,0.932,step3,practice
1.0,0.781,step3,practice
0.0,1.112,step3,practice
1.0,0.535,step3,practice
0.0,0.884,step3,practice
1.0,0.67,step3,practice
1.0,0.597,step3,practice
1.0,0.503,step3,practice
1.0,0.564,step3,practice
0.0,0.499,step3,practice
1.0,0.678,step3,practice
1.0,0.627,step3,practice
1.0,0.586,step3,test
1.0,0.722,step3,test
1.0,0.662,step3,test
0.0,0.607,step3,test
1.0,1.886,step3,test
1.0,1.246,step3,test
1.0,0.68,step3,test
1.0,0.629,step3,test
1.0,0.515,step3,test
1.0,0.483,step3,test
1.0,0.521,step3,test
1.0,0.53,step3,test
1.0,0.964,step3,test
1.0,0.537,step3,test
1.0,0.633,step3,test
1.0,0.646,step3,test
1.0,0.745,step3,test
1.0,0.864,step3,test
1.0,0.682,step3,test
1.0,0.598,step3,test
1.0,0.766,step3,test
1.0,0.815,step3,test
1.0,0.965,step3,test
1.0,0.563,step3,test
1.0,0.857,step3,test
1.0,0.633,step3,test
1.0,0.691,step3,test
1.0,0.918,step3,test
1.0,0.866,step3,test
1.0,0.617,step3,test
1.0,0.797,step3,test
1.0,0.782,step3,test
1.0,0.532,step3,test
1.0,0.631,step3,test
1.0,0.664,step3,test
1.0,0.587,step3,test
1.0,0.632,step3,test
1.0,0.589,step3,test
1.0,0.808,step3,test
1.0,0.717,step3,test
1.0,0.623,step4,practice
1.0,0.796,step4,practice
1.0,0.634,step4,practice
1.0,1.127,step4,practice
1.0,0.749,step4,practice
1.0,0.956,step4,practice
1.0,0.471,step4,practice
1.0,0.48,step4,practice
1.0,0.49,step4,practice
1.0,0.602,step4,practice
1.0,0.666,step4,practice
1.0,0.419,step4,practice
1.0,0.665,step4,practice
1.0,1.182,step4,practice
1.0,0.685,step4,practice
1.0,0.564,step4,practice
1.0,0.57,step4,practice
1.0,0.598,step4,practice
1.0,0.737,step4,practice
1.0,0.544,step4,practice
1.0,1.017,step5,practice
1.0,1.781,step5,practice
1.0,0.554,step5,practice
1.0,0.583,step5,practice
1.0,0.5,step5,practice
1.0,1.105,step5,practice
1.0,0.632,step5,practice
1.0,0.831,step5,practice
1.0,0.647,step5,practice
1.0,0.531,step5,practice
1.0,0.799,step5,practice
1.0,0.815,step5,practice
1.0,0.832,step5,practice
0.0,0.863,step5,practice
1.0,0.581,step5,practice
1.0,0.547,step5,practice
1.0,1.167,step5,practice
1.0,0.57,step5,practice
1.0,0.66,step5,practice
1.0,0.982,step5,practice
1.0,0.661,step5,test
0.0,0.45,step5,test
1.0,1.253,step5,test
1.0,0.535,step5,test
1.0,0.628,step5,test
1.0,0.599,step5,test
1.0,0.584,step5,test
1.0,0.665,step5,test
1.0,0.582,step5,test
1.0,0.964,step5,test
1.0,0.648,step5,test
1.0,0.849,step5,test
0.0,0.898,step5,test
1.0,1.332,step5,test
1.0,0.764,step5,test
1.0,0.565,step5,test
1.0,0.653,step5,test
1.0,0.713,step5,test
1.0,0.537,step5,test
1.0,0.598,step5,test
0.0,0.602,step5,test
1.0,0.8,step5,test
1.0,0.616,step5,test
1.0,1.151,step5,test
1.0,0.622,step5,test
1.0,0.582,step5,test
1.0,0.747,step5,test
1.0,0.877,step5,test
1.0,0.597,step5,test
1.0,0.768,step5,test
0.0,0.946,step5,test
1.0,0.705,step5,test
1.0,0.701,step5,test
1.0,0.532,step5,test
1.0,0.744,step5,test
1.0,0.664,step5,test
1.0,0.627,step5,test
1.0,1.07,step5,test
1.0,0.516,step5,test
1.0,0.695,step5,test
