corr,rt,block_type,trial_type
1.0,0.827,step1,practice
1.0,0.695,step1,practice
1.0,0.466,step1,practice
1.0,0.597,step1,practice
1.0,0.482,step1,practice
1.0,0.565,step1,practice
1.0,0.531,step1,practice
1.0,0.497,step1,practice
1.0,0.731,step1,practice
1.0,0.517,step1,practice
1.0,0.582,step1,practice
1.0,0.548,step1,practice
1.0,0.499,step1,practice
1.0,0.396,step1,practice
1.0,0.534,step1,practice
1.0,0.555,step1,practice
1.0,0.58,step1,practice
1.0,0.551,step1,practice
1.0,0.548,step1,practice
1.0,0.698,step1,practice
1.0,0.519,step2,practice
1.0,0.447,step2,practice
1.0,0.564,step2,practice
1.0,0.469,step2,practice
1.0,0.581,step2,practice
1.0,0.597,step2,practice
1.0,0.648,step2,practice
1.0,0.582,step2,practice
1.0,0.564,step2,practice
1.0,0.481,step2,practice
1.0,0.488,step2,practice
1.0,0.398,step2,practice
1.0,0.583,step2,practice
1.0,0.554,step2,practice
1.0,0.597,step2,practice
1.0,0.535,step2,practice
1.0,0.68,step2,practice
1.0,0.63,step2,practice
1.0,0.552,step2,practice
1.0,0.58,step2,practice
1.0,0.574,step3,practice
1.0,0.585,step3,practice
1.0,0.699,step3,practice
1.0,0.851,step3,practice
1.0,0.657,step3,practice
1.0,0.483,step3,practice
1.0,0.501,step3,practice
1.0,0.667,step3,practice
1.0,0.664,step3,practice
1.0,0.614,step3,practice
1.0,0.574,step3,practice
1.0,0.464,step3,practice
1.0,0.548,step3,practice
1.0,0.538,step3,practice
1.0,0.62,step3,practice
1.0,0.531,step3,practice
1.0,0.648,step3,practice
1.0,0.789,step3,practice
1.0,0.537,step3,practice
1.0,0.57,step3,practice
1.0,0.438,step3,test
1.0,0.529,step3,test
1.0,0.48,step3,test
1.0,0.621,step3,test
1.0,0.434,step3,test
1.0,0.673,step3,test
1.0,0.55,step3,test
1.0,0.589,step3,test
1.0,0.468,step3,test
1.0,0.515,step3,test
1.0,0.565,step3,test
1.0,0.599,step3,test
1.0,0.439,step3,test
1.0,0.548,step3,test
1.0,0.518,step3,test
1.0,0.699,step3,test
1.0,0.621,step3,test
1.0,0.597,step3,test
1.0,0.799,step3,test
1.0,0.531,step3,test
1.0,0.615,step3,test
1.0,0.672,step3,test
1.0,0.484,step3,test
1.0,0.401,step3,test
0.0,0.468,step3,test
1.0,1.481,step3,test
1.0,1.514,step3,test
1.0,0.714,step3,test
1.0,0.648,step3,test
1.0,0.766,step3,test
1.0,1.316,step3,test
1.0,0.619,step3,test
1.0,0.581,step3,test
1.0,1.179,step3,test
1.0,0.619,step3,test
1.0,0.614,step3,test
1.0,0.852,step3,test
1.0,0.599,step3,test
1.0,0.438,step3,test
1.0,0.541,step3,test
1.0,0.581,step4,practice
1.0,0.615,step4,practice
1.0,0.502,step4,practice
1.0,0.5,step4,practice
1.0,0.553,step4,practice
1.0,0.506,step4,practice
1.0,0.799,step4,practice
1.0,0.598,step4,practice
1.0,0.701,step4,practice
1.0,0.871,step4,practice
1.0,0.486,step4,practice
1.0,0.507,step4,practice
1.0,0.57,step4,practice
1.0,0.564,step4,practice
1.0,0.422,step4,practice
1.0,0.485,step4,practice
1.0,0.541,step4,practice
1.0,0.685,step4,practice
1.0,0.363,step4,practice
1.0,0.682,step4,practice
1.0,0.715,step5,practice
1.0,1.118,step5,practice
1.0,1.166,step5,practice
1.0,0.93,step5,practice
1.0,0.864,step5,practice
1.0,0.531,step5,practice
1.0,0.714,step5,practice
1.0,0.575,step5,practice
1.0,0.899,step5,practice
1.0,1.008,step5,practice
1.0,0.617,step5,practice
1.0,1.085,step5,practice
1.0,0.483,step5,practice
1.0,0.58,step5,practice
0.0,0.847,step5,practice
1.0,1.281,step5,practice
1.0,1.214,step5,practice
1.0,0.882,step5,practice
1.0,0.865,step5,practice
1.0,0.88,step5,practice
1.0,1.249,step5,test
1.0,0.864,step5,test
1.0,0.599,step5,test
1.0,0.765,step5,test
1.0,0.756,step5,test
1.0,1.202,step5,test
1.0,0.75,step5,test
1.0,0.531,step5,test
1.0,0.782,step5,test
1.0,0.636,step5,test
1.0,0.631,step5,test
1.0,0.77,step5,test
1.0,1.016,step5,test
1.0,0.683,step5,test
1.0,0.639,step5,test
1.0,0.735,step5,test
1.0,1.019,step5,test
1.0,0.965,step5,test
1.0,0.865,step5,test
1.0,1.164,step5,test
1.0,1.58,step5,test
1.0,0.884,step5,test
1.0,0.682,step5,test
1.0,0.73,step5,test
1.0,0.669,step5,test
1.0,1.03,step5,test
1.0,0.763,step5,test
1.0,0.664,step5,test
1.0,0.682,step5,test
1.0,0.581,step5,test
1.0,0.77,step5,test
1.0,1.098,step5,test
1.0,0.782,step5,test
1.0,0.565,step5,test
1.0,0.615,step5,test
1.0,0.684,step5,test
1.0,1.185,step5,test
1.0,0.631,step5,test
1.0,1.056,step5,test
1.0,0.623,step5,test
