corr,rt,block_type,trial_type
1.0,0.481,step1,practice
1.0,1.6818,step1,practice
1.0,0.7148,step1,practice
1.0,0.564,step1,practice
1.0,0.8283,step1,practice
1.0,0.545,step1,practice
1.0,0.6137,step1,practice
1.0,0.532,step1,practice
1.0,0.5327,step1,practice
1.0,0.6594,step1,practice
1.0,0.5992,step1,practice
1.0,0.7151,step1,practice
1.0,0.4947,step1,practice
0.0,0.5984,step1,practice
1.0,0.6301,step1,practice
1.0,0.4839,step1,practice
0.0,0.4788,step1,practice
1.0,0.5068,step1,practice
0.0,0.5818,step1,practice
1.0,0.6506,step1,practice
1.0,0.6617,step2,practice
0.0,0.3336,step2,practice
1.0,0.549,step2,practice
1.0,0.6157,step2,practice
1.0,0.544,step2,practice
1.0,0.6008,step2,practice
0.0,0.548,step2,practice
1.0,0.7122,step2,practice
1.0,0.7165,step2,practice
1.0,0.5496,step2,practice
1.0,0.5172,step2,practice
1.0,0.7168,step2,practice
1.0,0.6794,step2,practice
1.0,0.5498,step2,practice
1.0,0.5424,step2,practice
1.0,0.4102,step2,practice
1.0,0.602,step2,practice
1.0,0.5534,step2,practice
1.0,0.5424,step2,practice
1.0,0.6321,step2,practice
1.0,1.6026,step3,practice
1.0,0.4758,step3,practice
1.0,0.7017,step3,practice
1.0,0.5869,step3,practice
1.0,0.4193,step3,practice
1.0,0.6993,step3,practice
1.0,0.7512,step3,practice
1.0,0.7204,step3,practice
1.0,0.485,step3,practice
1.0,0.5064,step3,practice
1.0,0.5719,step3,practice
1.0,0.5977,step3,practice
1.0,0.6641,step3,practice
1.0,0.7504,step3,practice
0.0,0.4315,step3,practice
1.0,0.5967,step3,practice
0.0,0.5653,step3,practice
1.0,0.5583,step3,practice
1.0,0.4671,step3,practice
1.0,0.6011,step3,practice
1.0,0.8495,step3,test
0.0,0.3815,step3,test
1.0,0.1988,step3,test
1.0,0.4822,step3,test
1.0,0.4552,step3,test
1.0,0.6157,step3,test
1.0,0.6478,step3,test
1.0,0.6497,step3,test
1.0,0.7309,step3,test
1.0,0.6334,step3,test
1.0,0.5467,step3,test
1.0,0.6353,step3,test
1.0,0.565,step3,test
1.0,0.6974,step3,test
1.0,0.5342,step3,test
1.0,0.5983,step3,test
1.0,0.6315,step3,test
1.0,0.9949,step3,test
1.0,0.4658,step3,test
1.0,0.5973,step3,test
1.0,0.5988,step3,test
1.0,0.6474,step3,test
1.0,0.432,step3,test
0.0,0.3995,step3,test
1.0,0.1641,step3,test
1.0,0.4993,step3,test
1.0,0.7154,step3,test
1.0,0.6638,step3,test
0.0,0.4191,step3,test
0.0,0.2815,step3,test
1.0,0.0502,step3,test
1.0,0.3657,step3,test
1.0,0.6151,step3,test
1.0,0.6708,step3,test
1.0,0.7684,step3,test
1.0,0.6642,step3,test
1.0,0.5327,step3,test
1.0,0.5651,step3,test
1.0,0.6383,step3,test
1.0,0.5738,step3,test
1.0,0.9,step4,practice
1.0,0.6334,step4,practice
1.0,0.4341,step4,practice
1.0,0.7164,step4,practice
1.0,0.665,step4,practice
1.0,0.5467,step4,practice
1.0,0.6018,step4,practice
1.0,0.6324,step4,practice
1.0,0.6291,step4,practice
1.0,0.6665,step4,practice
1.0,0.5016,step4,practice
1.0,0.6077,step4,practice
1.0,0.5185,step4,practice
1.0,0.618,step4,practice
1.0,0.5492,step4,practice
1.0,0.5834,step4,practice
1.0,0.6097,step4,practice
1.0,0.5831,step4,practice
1.0,0.7081,step4,practice
1.0,0.4402,step4,practice
1.0,2.0907,step5,practice
1.0,1.0162,step5,practice
1.0,0.7148,step5,practice
1.0,1.1411,step5,practice
1.0,0.574,step5,practice
1.0,0.6,step5,practice
1.0,1.2866,step5,practice
1.0,0.9307,step5,practice
1.0,1.018,step5,practice
1.0,0.6342,step5,practice
1.0,1.1155,step5,practice
0.0,0.9506,step5,practice
1.0,1.7669,step5,practice
1.0,0.868,step5,practice
1.0,0.8176,step5,practice
1.0,0.6358,step5,practice
1.0,0.8675,step5,practice
0.0,1.0878,step5,practice
1.0,0.85,step5,practice
1.0,0.8327,step5,practice
1.0,2.4458,step5,test
1.0,0.8022,step5,test
1.0,0.7318,step5,test
1.0,0.7489,step5,test
1.0,1.0868,step5,test
1.0,1.6994,step5,test
1.0,0.9331,step5,test
1.0,0.6039,step5,test
1.0,0.7698,step5,test
1.0,0.8499,step5,test
0.0,0.6857,step5,test
1.0,0.7796,step5,test
1.0,0.5346,step5,test
1.0,0.6001,step5,test
1.0,0.9974,step5,test
1.0,0.901,step5,test
1.0,0.5699,step5,test
1.0,0.604,step5,test
1.0,0.9156,step5,test
1.0,0.8321,step5,test
1.0,0.9348,step5,test
1.0,0.8319,step5,test
1.0,0.8347,step5,test
1.0,0.834,step5,test
1.0,1.0506,step5,test
1.0,0.7156,step5,test
1.0,0.9497,step5,test
1.0,0.567,step5,test
1.0,0.7342,step5,test
1.0,0.9998,step5,test
1.0,0.9648,step5,test
1.0,0.7183,step5,test
1.0,0.6329,step5,test
1.0,1.0335,step5,test
1.0,0.715,step5,test
1.0,0.7333,step5,test
1.0,0.9386,step5,test
1.0,0.8171,step5,test
1.0,0.5667,step5,test
1.0,1.636,step5,test
