corr,rt,block_type,trial_type
1.0,0.5723,step1,practice
1.0,0.6178,step1,practice
0.0,0.5134,step1,practice
1.0,0.6365,step1,practice
1.0,0.4691,step1,practice
1.0,0.8219,step1,practice
0.0,0.5042,step1,practice
1.0,0.6664,step1,practice
1.0,0.5849,step1,practice
0.0,0.6992,step1,practice
1.0,0.9424,step1,practice
1.0,0.6706,step1,practice
1.0,0.6175,step1,practice
1.0,0.6617,step1,practice
1.0,0.597,step1,practice
1.0,0.6655,step1,practice
1.0,0.6857,step1,practice
1.0,0.5517,step1,practice
1.0,0.7919,step1,practice
1.0,0.728,step1,practice
1.0,0.4847,step2,practice
1.0,0.5163,step2,practice
1.0,0.5945,step2,practice
1.0,0.5318,step2,practice
1.0,0.6631,step2,practice
1.0,1.0741,step2,practice
1.0,0.6381,step2,practice
1.0,0.6374,step2,practice
1.0,0.6879,step2,practice
1.0,0.6628,step2,practice
1.0,0.6182,step2,practice
0.0,0.3875,step2,practice
1.0,0.6385,step2,practice
1.0,0.8723,step2,practice
1.0,0.5943,step2,practice
1.0,0.5956,step2,practice
1.0,0.5812,step2,practice
1.0,0.6687,step2,practice
1.0,0.5696,step2,practice
1.0,0.6419,step2,practice
1.0,0.761,step3,practice
1.0,0.6346,step3,practice
1.0,0.6612,step3,practice
1.0,0.5535,step3,practice
1.0,0.6783,step3,practice
1.0,0.6273,step3,practice
1.0,0.7446,step3,practice
1.0,0.5656,step3,practice
1.0,0.4939,step3,practice
1.0,0.5928,step3,practice
1.0,0.8477,step3,practice
1.0,1.301,step3,practice
1.0,1.3335,step3,practice
1.0,0.5714,step3,practice
1.0,0.6976,step3,practice
1.0,0.5782,step3,practice
0.0,0.4371,step3,practice
1.0,0.5051,step3,practice
1.0,0.5839,step3,practice
1.0,0.8346,step3,practice
1.0,0.767,step3,test
1.0,0.528,step3,test
1.0,0.7128,step3,test
1.0,0.5029,step3,test
1.0,0.6583,step3,test
1.0,0.6276,step3,test
1.0,1.3232,step3,test
1.0,0.6732,step3,test
1.0,0.7172,step3,test
1.0,0.7019,step3,test
1.0,1.0632,step3,test
1.0,1.1458,step3,test
1.0,0.4863,step3,test
0.0,0.4133,step3,test
1.0,0.2279,step3,test
1.0,1.2748,step3,test
1.0,0.6465,step3,test
1.0,0.7995,step3,test
1.0,0.9337,step3,test
1.0,0.6617,step3,test
1.0,0.6952,step3,test
1.0,0.7402,step3,test
1.0,0.8037,step3,test
1.0,0.6044,step3,test
1.0,0.6383,step3,test
1.0,0.667,step3,test
1.0,0.7619,step3,test
1.0,0.8828,step3,test
1.0,0.6891,step3,test
1.0,0.6966,step3,test
1.0,0.9385,step3,test
1.0,0.8225,step3,test
1.0,0.3831,step3,test
0.0,0.6038,step3,test
1.0,3.7622,step3,test
1.0,0.6449,step3,test
1.0,1.2388,step3,test
1.0,0.9555,step3,test
1.0,0.6999,step3,test
1.0,1.0211,step3,test
1.0,0.5222,step4,practice
1.0,0.5376,step4,practice
1.0,0.5805,step4,practice
1.0,0.9045,step4,practice
1.0,0.6791,step4,practice
1.0,0.772,step4,practice
1.0,0.6958,step4,practice
1.0,0.7174,step4,practice
1.0,0.5476,step4,practice
1.0,0.6948,step4,practice
1.0,0.5105,step4,practice
1.0,0.5162,step4,practice
1.0,0.93,step4,practice
1.0,0.73,step4,practice
1.0,0.6492,step4,practice
1.0,0.6126,step4,practice
1.0,0.6847,step4,practice
1.0,0.5822,step4,practice
1.0,0.5717,step4,practice
1.0,0.7138,step4,practice
1.0,0.855,step5,practice
0.0,0.7113,step5,practice
1.0,1.0201,step5,practice
0.0,0.8103,step5,practice
1.0,1.3078,step5,practice
1.0,0.8009,step5,practice
1.0,1.2729,step5,practice
1.0,0.6971,step5,practice
1.0,0.6727,step5,practice
1.0,0.7112,step5,practice
0.0,0.7277,step5,practice
1.0,1.0842,step5,practice
1.0,1.7511,step5,practice
1.0,1.0039,step5,practice
1.0,0.5959,step5,practice
1.0,0.8967,step5,practice
0.0,0.6296,step5,practice
1.0,0.6066,step5,practice
1.0,0.7313,step5,practice
1.0,0.6256,step5,practice
0.0,1.0235,step5,test
1.0,2.505,step5,test
1.0,1.9249,step5,test
1.0,0.735,step5,test
1.0,1.9656,step5,test
1.0,0.7513,step5,test
1.0,0.8543,step5,test
1.0,0.6021,step5,test
1.0,0.5587,step5,test
1.0,0.5418,step5,test
1.0,1.5459,step5,test
1.0,1.0701,step5,test
1.0,0.988,step5,test
0.0,1.3788,step5,test
1.0,0.2459,step5,test
1.0,1.0137,step5,test
1.0,2.1687,step5,test
1.0,0.577,step5,test
1.0,0.8037,step5,test
1.0,0.6658,step5,test
1.0,0.7331,step5,test
1.0,0.8124,step5,test
1.0,0.5126,step5,test
1.0,0.6487,step5,test
1.0,0.8592,step5,test
1.0,1.0537,step5,test
1.0,2.0241,step5,test
1.0,0.9169,step5,test
1.0,0.6274,step5,test
1.0,0.6457,step5,test
1.0,0.6051,step5,test
1.0,0.9341,step5,test
1.0,0.8836,step5,test
1.0,0.5997,step5,test
1.0,0.6335,step5,test
1.0,0.5332,step5,test
1.0,0.9666,step5,test
1.0,0.7332,step5,test
0.0,0.701,step5,test
1.0,1.0007,step5,test
