corr,rt,block_type,trial_type
1.0,1.0151,step1,practice
1.0,0.6296,step1,practice
1.0,0.5617,step1,practice
1.0,0.5403,step1,practice
1.0,0.6795,step1,practice
1.0,0.6716,step1,practice
1.0,0.7199,step1,practice
1.0,0.6763,step1,practice
1.0,0.7986,step1,practice
1.0,0.6801,step1,practice
1.0,1.0443,step1,practice
1.0,0.6735,step1,practice
1.0,0.8061,step1,practice
1.0,0.6403,step1,practice
1.0,0.8981,step1,practice
1.0,0.6899,step1,practice
1.0,1.1821,step1,practice
1.0,0.6718,step1,practice
1.0,0.9213,step1,practice
1.0,0.5255,step1,practice
1.0,0.8645,step2,practice
1.0,0.4664,step2,practice
1.0,0.5513,step2,practice
1.0,0.6514,step2,practice
1.0,0.6347,step2,practice
1.0,0.5884,step2,practice
1.0,0.7109,step2,practice
1.0,0.7594,step2,practice
1.0,0.6697,step2,practice
1.0,0.7552,step2,practice
1.0,0.9509,step2,practice
1.0,1.4098,step2,practice
1.0,0.7198,step2,practice
1.0,0.7449,step2,practice
1.0,0.6168,step2,practice
1.0,1.2564,step2,practice
1.0,0.6314,step2,practice
1.0,0.5901,step2,practice
1.0,0.7132,step2,practice
1.0,0.5401,step2,practice
1.0,1.1878,step3,practice
1.0,0.7013,step3,practice
1.0,0.6668,step3,practice
1.0,0.79,step3,practice
1.0,0.562,step3,practice
1.0,0.4824,step3,practice
1.0,0.7254,step3,practice
1.0,0.6947,step3,practice
1.0,0.7078,step3,practice
1.0,0.813,step3,practice
1.0,0.832,step3,practice
1.0,0.6265,step3,practice
1.0,0.6158,step3,practice
1.0,0.6437,step3,practice
1.0,0.6093,step3,practice
1.0,0.754,step3,practice
1.0,0.8211,step3,practice
1.0,0.7387,step3,practice
1.0,0.6628,step3,practice
1.0,0.6052,step3,practice
1.0,0.9452,step3,test
1.0,0.8587,step3,test
1.0,0.8783,step3,test
1.0,0.6469,step3,test
0.0,0.5245,step3,test
1.0,1.0906,step3,test
1.0,0.6906,step3,test
1.0,0.7114,step3,test
1.0,0.809,step3,test
1.0,0.6888,step3,test
1.0,1.0608,step3,test
1.0,1.391,step3,test
1.0,0.6855,step3,test
1.0,0.6482,step3,test
1.0,1.1247,step3,test
1.0,0.8908,step3,test
1.0,0.9591,step3,test
1.0,0.8349,step3,test
1.0,0.7279,step3,test
1.0,0.9303,step3,test
1.0,0.6881,step3,test
1.0,1.1325,step3,test
1.0,2.2763,step3,test
1.0,0.8474,step3,test
1.0,0.9429,step3,test
1.0,0.8149,step3,test
1.0,0.8364,step3,test
1.0,0.6919,step3,test
1.0,0.662,step3,test
1.0,0.7459,step3,test
1.0,0.702,step3,test
1.0,0.9008,step3,test
1.0,0.7998,step3,test
1.0,0.6714,step3,test
1.0,0.7476,step3,test
1.0,0.821,step3,test
1.0,0.8227,step3,test
0.0,0.6616,step3,test
1.0,0.6988,step3,test
1.0,0.7677,step3,test
1.0,0.9461,step4,practice
1.0,0.5607,step4,practice
1.0,0.7245,step4,practice
1.0,0.6586,step4,practice
1.0,0.8075,step4,practice
1.0,1.0635,step4,practice
1.0,0.5429,step4,practice
1.0,0.7222,step4,practice
1.0,0.6751,step4,practice
1.0,0.8011,step4,practice
1.0,0.8789,step4,practice
1.0,0.8256,step4,practice
1.0,0.7078,step4,practice
1.0,1.4214,step4,practice
0.0,0.7198,step4,practice
1.0,0.6233,step4,practice
1.0,0.5909,step4,practice
1.0,0.4614,step4,practice
1.0,0.479,step4,practice
1.0,0.739,step4,practice
1.0,1.4568,step5,practice
1.0,0.4973,step5,practice
1.0,0.6658,step5,practice
1.0,0.5638,step5,practice
1.0,0.8516,step5,practice
1.0,0.9633,step5,practice
1.0,0.8439,step5,practice
1.0,1.4091,step5,practice
1.0,0.8205,step5,practice
0.0,0.5224,step5,practice
1.0,0.7022,step5,practice
1.0,1.0209,step5,practice
1.0,0.6858,step5,practice
1.0,1.1626,step5,practice
0.0,1.1686,step5,practice
1.0,0.74,step5,practice
1.0,0.751,step5,practice
1.0,0.7416,step5,practice
1.0,0.5825,step5,practice
1.0,0.9016,step5,practice
1.0,1.2354,step5,test
1.0,0.5951,step5,test
1.0,0.5907,step5,test
0.0,0.7974,step5,test
1.0,1.2739,step5,test
1.0,1.1437,step5,test
1.0,0.7008,step5,test
1.0,0.7723,step5,test
1.0,0.5636,step5,test
1.0,0.8395,step5,test
1.0,0.6551,step5,test
1.0,1.307,step5,test
1.0,0.7992,step5,test
1.0,0.88,step5,test
1.0,1.2263,step5,test
1.0,1.4781,step5,test
1.0,0.6207,step5,test
1.0,0.7357,step5,test
1.0,1.0031,step5,test
1.0,1.1433,step5,test
1.0,0.6003,step5,test
0.0,0.784,step5,test
1.0,1.3211,step5,test
1.0,0.8798,step5,test
1.0,0.7836,step5,test
1.0,1.2663,step5,test
1.0,1.6347,step5,test
0.0,0.899,step5,test
1.0,1.2395,step5,test
1.0,1.307,step5,test
1.0,0.8216,step5,test
1.0,1.416,step5,test
1.0,1.1413,step5,test
1.0,0.6601,step5,test
1.0,1.2757,step5,test
1.0,0.744,step5,test
1.0,1.013,step5,test
1.0,1.2293,step5,test
1.0,0.5525,step5,test
1.0,0.5534,step5,test
