angle,corr,rt,trial_type
50.0,1.0,3.2357136999999057,Practice
100.0,1.0,1.966703100000132,Practice
150.0,0.0,6.30870630000004,Practice
50.0,1.0,2.785345100000086,Practice
0.0,1.0,1.7316792000001442,Practice
150.0,1.0,5.317264600000044,Practice
150.0,1.0,1.672902600000043,Practice
50.0,1.0,1.77233369999999,Practice
0.0,1.0,1.562559600000213,Practice
0.0,1.0,1.714452700000038,Practice
0.0,1.0,0.9470694000001458,Practice
100.0,1.0,1.8509703000001991,Practice
100.0,1.0,1.5501636999999846,Practice
150.0,1.0,1.9379511000001912,Practice
100.0,0.0,2.7770615000001726,Practice
150.0,1.0,3.750137600000016,Practice
100.0,1.0,2.313108600000078,Practice
50.0,1.0,2.302728800000068,Practice
0.0,1.0,1.9597888000000692,Practice
0.0,1.0,2.6389811999999893,Practice
50.0,1.0,1.6330051999998432,Practice
50.0,1.0,2.2439165999999204,Practice
150.0,0.0,1.77910380000003,Practice
100.0,1.0,2.781115500000169,Practice
150.0,1.0,3.627237599999944,Exp
50.0,1.0,2.0843931000001703,Exp
0.0,1.0,1.2871910999999727,Exp
150.0,1.0,2.994483100000025,Exp
100.0,1.0,2.7563061000000744,Exp
150.0,1.0,2.7075150999999096,Exp
0.0,1.0,1.2275164000000132,Exp
100.0,1.0,3.641384000000016,Exp
50.0,1.0,1.5427640000000338,Exp
100.0,1.0,2.601838799999996,Exp
50.0,1.0,2.883426100000179,Exp
100.0,1.0,3.061619100000144,Exp
0.0,1.0,2.8619061000001693,Exp
100.0,1.0,3.254372699999976,Exp
150.0,1.0,4.249848200000088,Exp
100.0,1.0,3.0814722999998594,Exp
150.0,0.0,2.7420815000000403,Exp
100.0,1.0,2.016487899999902,Exp
150.0,1.0,5.233560599999919,Exp
50.0,1.0,1.794350199999826,Exp
50.0,1.0,4.413929300000064,Exp
50.0,1.0,2.742979299999888,Exp
150.0,1.0,3.868134299999838,Exp
0.0,1.0,0.8472993000000315,Exp
150.0,1.0,2.042572799999789,Exp
150.0,1.0,2.254114800000025,Exp
50.0,0.0,6.563081700000112,Exp
0.0,1.0,0.906396900000118,Exp
0.0,1.0,0.877979600000117,Exp
0.0,1.0,1.0255656000001636,Exp
0.0,1.0,0.8805085000001327,Exp
150.0,0.0,2.3575453000000834,Exp
0.0,1.0,1.64693699999998,Exp
0.0,1.0,1.6058398000000125,Exp
150.0,1.0,3.1982794000000467,Exp
100.0,1.0,4.365485300000046,Exp
50.0,1.0,1.6114635999999791,Exp
0.0,1.0,0.9499594000001252,Exp
50.0,1.0,1.053818000000092,Exp
150.0,1.0,2.767238299999917,Exp
50.0,1.0,1.3553867999999056,Exp
150.0,1.0,4.841266300000143,Exp
150.0,1.0,2.32756530000006,Exp
0.0,1.0,1.052244200000132,Exp
100.0,1.0,1.8313496999999188,Exp
150.0,1.0,4.147400600000083,Exp
150.0,1.0,3.3519476000001305,Exp
100.0,1.0,2.0790603000000374,Exp
150.0,1.0,6.712015500000007,Exp
100.0,1.0,1.2615189000000555,Exp
50.0,1.0,2.9982835999999224,Exp
100.0,1.0,2.138983499999995,Exp
0.0,1.0,0.998391300000094,Exp
50.0,1.0,2.427872799999932,Exp
100.0,1.0,2.824744100000089,Exp
0.0,1.0,0.9998207999999522,Exp
150.0,1.0,2.505047000000104,Exp
0.0,0.0,0.9143587000000934,Exp
0.0,1.0,2.7880996000001232,Exp
50.0,1.0,2.72660350000001,Exp
0.0,1.0,1.3760627999999997,Exp
150.0,0.0,1.379986400000007,Exp
50.0,1.0,1.3374653999999282,Exp
0.0,1.0,0.8358111000000008,Exp
50.0,1.0,2.6310324999999466,Exp
100.0,1.0,4.468943200000012,Exp
100.0,1.0,4.411986800000022,Exp
50.0,1.0,2.018741300000101,Exp
50.0,1.0,4.662338800000043,Exp
100.0,1.0,2.265526500000078,Exp
100.0,1.0,2.0453665,Exp
50.0,1.0,5.3296742,Exp
150.0,1.0,2.667897699999912,Exp
50.0,1.0,3.12857780000013,Exp
50.0,1.0,1.4155663999999888,Exp
150.0,1.0,2.519432800000004,Exp
100.0,1.0,1.9180578999998943,Exp
100.0,1.0,4.055278899999848,Exp
100.0,1.0,1.7378242999998292,Exp
50.0,1.0,4.4992328000000725,Exp
0.0,1.0,2.959933999999976,Exp
150.0,1.0,4.640324499999906,Exp
50.0,1.0,1.4353065000000242,Exp
100.0,1.0,1.9541918999998416,Exp
0.0,1.0,3.011020299999928,Exp
100.0,1.0,3.8025809999999183,Exp
150.0,1.0,6.440308500000128,Exp
0.0,1.0,2.174807899999905,Exp
50.0,1.0,2.790370400000029,Exp
50.0,1.0,1.5081729999999425,Exp
150.0,1.0,2.1492749999999887,Exp
100.0,1.0,1.421077299999979,Exp
100.0,1.0,2.183589400000073,Exp
0.0,1.0,7.178486399999883,Exp
0.0,1.0,0.9073555999998462,Exp
0.0,1.0,1.1539439999999104,Exp
