angle,corr,rt,trial_type
150.0,1.0,2.3067,Practice
150.0,1.0,2.8572,Practice
50.0,1.0,1.282,Practice
50.0,1.0,1.5251,Practice
0.0,0.0,1.124,Practice
50.0,1.0,3.5671,Practice
100.0,1.0,2.0812,Practice
50.0,1.0,1.4695,Practice
150.0,1.0,1.7081,Practice
0.0,1.0,4.1728,Practice
100.0,1.0,1.1735,Practice
100.0,1.0,1.8511,Practice
100.0,0.0,4.4545,Practice
150.0,1.0,2.1908,Practice
0.0,0.0,1.5481,Practice
0.0,1.0,1.1388,Practice
150.0,1.0,2.3661,Practice
0.0,1.0,2.5206,Practice
0.0,1.0,1.7543,Practice
50.0,1.0,1.8581,Practice
50.0,1.0,1.2592,Practice
100.0,1.0,2.5658,Practice
100.0,1.0,1.7858,Practice
150.0,1.0,1.839,Practice
150.0,0.0,2.0333,Exp
0.0,1.0,0.9495,Exp
100.0,1.0,2.2338,Exp
150.0,1.0,2.0005,Exp
50.0,1.0,1.859,Exp
50.0,1.0,1.7781,Exp
0.0,1.0,0.9176,Exp
50.0,1.0,1.1609,Exp
150.0,1.0,2.2814,Exp
50.0,1.0,1.4302,Exp
100.0,1.0,1.7193,Exp
50.0,1.0,2.1141,Exp
0.0,1.0,0.9247,Exp
100.0,1.0,1.0052,Exp
150.0,1.0,2.162,Exp
50.0,1.0,1.1854,Exp
50.0,1.0,1.2811,Exp
150.0,0.0,3.4362,Exp
100.0,1.0,0.8939,Exp
50.0,1.0,0.8581,Exp
0.0,1.0,1.0512,Exp
50.0,1.0,2.6979,Exp
150.0,1.0,2.5081,Exp
150.0,0.0,3.4649,Exp
0.0,1.0,1.3761,Exp
50.0,1.0,0.743,Exp
100.0,1.0,1.2361,Exp
150.0,0.0,2.0451,Exp
100.0,1.0,4.2871,Exp
50.0,1.0,0.8772,Exp
50.0,1.0,1.089,Exp
100.0,1.0,1.4699,Exp
150.0,1.0,1.5742,Exp
0.0,1.0,0.7174,Exp
0.0,1.0,0.5963,Exp
0.0,1.0,1.354,Exp
0.0,1.0,4.3114,Exp
100.0,0.0,1.4692,Exp
150.0,1.0,1.8207,Exp
100.0,1.0,2.4631,Exp
50.0,1.0,1.3837,Exp
0.0,1.0,2.3234,Exp
150.0,0.0,2.5993,Exp
0.0,1.0,0.7663,Exp
100.0,1.0,2.3195,Exp
100.0,1.0,1.2847,Exp
100.0,1.0,1.2932,Exp
150.0,0.0,1.7065,Exp
100.0,1.0,1.796,Exp
50.0,1.0,0.9985,Exp
150.0,1.0,1.333,Exp
50.0,0.0,0.8394,Exp
100.0,1.0,2.0087,Exp
50.0,1.0,3.5124,Exp
0.0,1.0,1.1907,Exp
100.0,1.0,1.3079,Exp
100.0,1.0,1.4151,Exp
150.0,1.0,1.5141,Exp
50.0,1.0,6.4402,Exp
0.0,1.0,1.3965,Exp
0.0,1.0,0.9745,Exp
50.0,1.0,1.4707,Exp
150.0,1.0,1.8444,Exp
150.0,1.0,1.4266,Exp
50.0,1.0,1.9851,Exp
100.0,1.0,1.9987,Exp
50.0,1.0,1.1856,Exp
100.0,1.0,1.469,Exp
150.0,0.0,1.2641,Exp
100.0,1.0,1.9247,Exp
100.0,1.0,1.9998,Exp
100.0,1.0,1.8225,Exp
100.0,1.0,1.3903,Exp
0.0,1.0,1.1266,Exp
0.0,0.0,0.6343,Exp
150.0,1.0,3.9354,Exp
150.0,1.0,2.8023,Exp
0.0,1.0,1.1373,Exp
50.0,1.0,1.2933,Exp
0.0,1.0,0.7675,Exp
0.0,1.0,0.5734,Exp
150.0,1.0,2.6221,Exp
150.0,1.0,2.3151,Exp
150.0,0.0,3.5053,Exp
0.0,1.0,1.0649,Exp
50.0,1.0,2.1721,Exp
0.0,1.0,0.9536,Exp
0.0,1.0,1.5703,Exp
100.0,1.0,1.1577,Exp
0.0,1.0,1.1115,Exp
50.0,1.0,0.8867,Exp
50.0,1.0,0.7841,Exp
100.0,1.0,1.0517,Exp
150.0,1.0,1.8333,Exp
0.0,1.0,1.714,Exp
150.0,1.0,2.8295,Exp
