angle,corr,rt,trial_type
50.0,1.0,2.4665543000155594,Practice
100.0,1.0,1.8897077000001443,Practice
150.0,1.0,2.78950599997188,Practice
150.0,1.0,3.5424818999890704,Practice
150.0,1.0,2.164213199983351,Practice
0.0,1.0,1.2714567000220995,Practice
0.0,0.0,1.940605100011453,Practice
50.0,1.0,1.209004400006961,Practice
150.0,1.0,4.060171699995408,Practice
0.0,1.0,1.067921000008937,Practice
50.0,1.0,1.9412354999803936,Practice
100.0,1.0,1.6773935000237543,Practice
100.0,1.0,2.3368230999913067,Practice
0.0,1.0,1.1343212999927346,Practice
50.0,1.0,1.6360686999978498,Practice
0.0,1.0,0.9960679999785498,Practice
0.0,1.0,0.9966052999952808,Practice
100.0,1.0,2.196191099996213,Practice
50.0,1.0,1.4341539999877568,Practice
150.0,0.0,2.357824900012929,Practice
150.0,1.0,2.7354250000207685,Practice
50.0,1.0,1.5753297999908682,Practice
100.0,1.0,1.7622302999952808,Practice
100.0,1.0,1.3414439000189304,Practice
100.0,1.0,2.62841400000616,Exp
50.0,1.0,2.3219049999897834,Exp
0.0,1.0,2.829947099991841,Exp
150.0,1.0,2.4874191000126302,Exp
150.0,1.0,2.3337089999986347,Exp
0.0,1.0,1.064891499991063,Exp
0.0,1.0,1.450960899994243,Exp
0.0,1.0,0.9198387000069488,Exp
50.0,1.0,2.041923600016162,Exp
150.0,1.0,2.091171600011876,Exp
50.0,1.0,1.0171840000257362,Exp
0.0,1.0,1.329354699992109,Exp
0.0,1.0,5.881818399997428,Exp
100.0,1.0,6.298747499997262,Exp
0.0,1.0,1.1317399999825284,Exp
0.0,1.0,1.017144300014479,Exp
0.0,1.0,0.862868600001093,Exp
150.0,1.0,2.1154285999946296,Exp
0.0,1.0,1.770247999986168,Exp
0.0,1.0,0.9549609999812674,Exp
0.0,1.0,1.867812300013611,Exp
150.0,0.0,2.000240599998506,Exp
100.0,1.0,1.706051600020146,Exp
150.0,1.0,2.681585800019093,Exp
0.0,1.0,0.9417391000024508,Exp
0.0,1.0,0.8937223000102676,Exp
150.0,1.0,6.313878899993142,Exp
50.0,1.0,1.883188700012397,Exp
50.0,1.0,2.842057300003944,Exp
100.0,1.0,1.3081923999998253,Exp
100.0,1.0,1.378843099984806,Exp
100.0,1.0,3.459942499990575,Exp
0.0,1.0,0.6917068999900948,Exp
100.0,1.0,4.464260999986436,Exp
50.0,1.0,2.341033000004245,Exp
100.0,1.0,2.1149058000009973,Exp
100.0,1.0,6.264143600012176,Exp
50.0,1.0,3.645867599989288,Exp
100.0,1.0,1.8151719000015876,Exp
0.0,1.0,1.4292508999933489,Exp
100.0,1.0,1.3797176999796648,Exp
50.0,1.0,1.2163640999933705,Exp
100.0,1.0,2.3913072000141256,Exp
150.0,1.0,4.527689799986547,Exp
100.0,1.0,1.8204285000101663,Exp
100.0,1.0,3.316073599999072,Exp
150.0,1.0,3.2272983000148088,Exp
50.0,1.0,3.5446270999964327,Exp
150.0,1.0,4.248628900008043,Exp
150.0,1.0,2.655643399979453,Exp
50.0,1.0,1.3151677999994718,Exp
150.0,1.0,3.5715174000069965,Exp
100.0,0.0,3.4723753000143915,Exp
0.0,1.0,1.5246492000005674,Exp
50.0,1.0,0.7727893000119366,Exp
0.0,1.0,0.8639598999870941,Exp
100.0,1.0,2.203357499995036,Exp
0.0,1.0,0.9039825000218116,Exp
50.0,1.0,1.6413222000119276,Exp
150.0,1.0,2.772205100016436,Exp
50.0,1.0,4.984785899985582,Exp
100.0,1.0,2.29877569997916,Exp
100.0,1.0,2.599338200001512,Exp
0.0,1.0,1.1773504999873694,Exp
50.0,1.0,0.880999500019243,Exp
50.0,1.0,1.440737299999455,Exp
150.0,1.0,3.632942500000354,Exp
150.0,0.0,,Exp
100.0,1.0,4.210409000021173,Exp
50.0,1.0,2.157753199979197,Exp
0.0,1.0,1.2428922999824863,Exp
0.0,1.0,0.6302656999905594,Exp
50.0,1.0,1.7104513999947812,Exp
150.0,0.0,5.727650500019081,Exp
150.0,1.0,2.876973899983568,Exp
150.0,1.0,3.7095310000004247,Exp
150.0,1.0,2.540075099997921,Exp
150.0,0.0,2.9578967999841552,Exp
150.0,1.0,3.6348143000213895,Exp
100.0,1.0,5.327940599992871,Exp
150.0,1.0,2.3780353000038303,Exp
50.0,1.0,1.5696265999868046,Exp
100.0,1.0,1.6084967000060717,Exp
50.0,1.0,1.2536792999890167,Exp
100.0,1.0,1.8995301999966612,Exp
50.0,1.0,2.016930400015553,Exp
50.0,1.0,3.716630800015992,Exp
150.0,1.0,3.351068000018131,Exp
100.0,1.0,1.930291099997703,Exp
50.0,1.0,1.20252670001355,Exp
0.0,1.0,4.599589700024808,Exp
0.0,1.0,1.3150209999876097,Exp
100.0,1.0,1.1787213000061456,Exp
150.0,0.0,1.529800400021486,Exp
50.0,1.0,6.974274199979845,Exp
50.0,1.0,4.401739499997348,Exp
