angle,corr,rt,trial_type
150.0,1.0,2.319,Practice
0.0,1.0,0.88,Practice
50.0,0.0,5.533,Practice
150.0,1.0,2.109,Practice
150.0,0.0,2.699,Practice
150.0,1.0,2.533,Practice
50.0,0.0,3.464,Practice
150.0,1.0,2.715,Practice
100.0,0.0,4.221,Practice
0.0,1.0,1.365,Practice
50.0,1.0,1.633,Practice
50.0,0.0,5.549,Practice
0.0,1.0,1.232,Practice
100.0,1.0,2.868,Practice
150.0,0.0,2.165,Practice
100.0,1.0,3.363,Practice
50.0,0.0,,Practice
0.0,0.0,1.79,Practice
0.0,1.0,1.813,Practice
50.0,1.0,2.501,Practice
100.0,1.0,2.869,Practice
100.0,0.0,1.749,Practice
100.0,1.0,2.427,Practice
0.0,1.0,1.189,Practice
50.0,0.0,2.458,Exp
100.0,1.0,2.831,Exp
100.0,1.0,3.585,Exp
150.0,0.0,5.551,Exp
50.0,1.0,1.833,Exp
50.0,1.0,1.865,Exp
0.0,1.0,0.816,Exp
100.0,1.0,5.169,Exp
150.0,1.0,3.616,Exp
50.0,1.0,1.815,Exp
0.0,0.0,1.091,Exp
150.0,1.0,4.065,Exp
150.0,1.0,4.721,Exp
50.0,1.0,2.501,Exp
50.0,0.0,7.094,Exp
100.0,0.0,4.879,Exp
150.0,0.0,7.166,Exp
150.0,1.0,6.232,Exp
150.0,0.0,3.915,Exp
100.0,0.0,,Exp
100.0,0.0,3.982,Exp
50.0,1.0,1.686,Exp
100.0,0.0,3.916,Exp
50.0,1.0,1.399,Exp
0.0,0.0,3.819,Exp
100.0,1.0,4.279,Exp
100.0,0.0,3.938,Exp
100.0,1.0,5.314,Exp
100.0,1.0,5.796,Exp
50.0,0.0,4.771,Exp
0.0,1.0,1.1,Exp
100.0,1.0,4.876,Exp
50.0,1.0,2.683,Exp
50.0,1.0,1.681,Exp
150.0,1.0,4.901,Exp
100.0,1.0,5.268,Exp
0.0,1.0,0.853,Exp
150.0,1.0,4.631,Exp
50.0,0.0,6.437,Exp
0.0,1.0,0.799,Exp
150.0,1.0,5.382,Exp
0.0,1.0,0.916,Exp
50.0,1.0,4.433,Exp
150.0,1.0,6.742,Exp
0.0,1.0,0.936,Exp
150.0,1.0,3.717,Exp
0.0,1.0,1.648,Exp
150.0,1.0,2.903,Exp
150.0,0.0,3.438,Exp
100.0,1.0,6.266,Exp
0.0,1.0,1.082,Exp
100.0,1.0,6.231,Exp
0.0,1.0,1.409,Exp
0.0,1.0,0.749,Exp
50.0,1.0,1.514,Exp
150.0,1.0,6.515,Exp
0.0,1.0,1.286,Exp
100.0,1.0,4.132,Exp
100.0,0.0,,Exp
50.0,1.0,2.803,Exp
0.0,1.0,0.851,Exp
100.0,0.0,4.367,Exp
0.0,1.0,1.278,Exp
0.0,1.0,0.85,Exp
150.0,1.0,3.654,Exp
150.0,0.0,3.516,Exp
150.0,1.0,3.347,Exp
150.0,0.0,3.416,Exp
100.0,1.0,3.098,Exp
50.0,1.0,3.898,Exp
0.0,1.0,0.667,Exp
50.0,1.0,0.932,Exp
150.0,1.0,4.333,Exp
50.0,1.0,1.515,Exp
50.0,1.0,3.038,Exp
50.0,0.0,4.165,Exp
150.0,0.0,3.219,Exp
150.0,0.0,5.149,Exp
0.0,1.0,0.631,Exp
150.0,1.0,4.282,Exp
50.0,1.0,4.688,Exp
0.0,1.0,1.567,Exp
150.0,1.0,4.914,Exp
0.0,1.0,1.022,Exp
50.0,1.0,1.748,Exp
100.0,1.0,1.682,Exp
0.0,1.0,1.763,Exp
100.0,1.0,4.934,Exp
50.0,1.0,2.564,Exp
100.0,1.0,7.164,Exp
100.0,1.0,2.653,Exp
0.0,1.0,1.165,Exp
0.0,1.0,1.083,Exp
50.0,1.0,3.054,Exp
0.0,1.0,3.516,Exp
100.0,1.0,2.865,Exp
