angle,corr,rt,trial_type
50.0,1.0,2.6787837999872863,Practice
0.0,1.0,0.7818448000471108,Practice
100.0,0.0,3.666932100022677,Practice
0.0,1.0,1.421639000007417,Practice
100.0,1.0,2.402545899967663,Practice
50.0,0.0,1.6317059000139125,Practice
0.0,1.0,1.1225841999985278,Practice
0.0,1.0,1.0572043000138365,Practice
150.0,1.0,2.93317209999077,Practice
50.0,1.0,1.0018176999874413,Practice
0.0,1.0,0.905209599994123,Practice
150.0,1.0,2.4262586000259034,Practice
150.0,1.0,2.357433500001207,Practice
50.0,1.0,1.4317713000345975,Practice
50.0,1.0,1.6689488000120036,Practice
100.0,0.0,1.2962924999883398,Practice
150.0,1.0,1.3105042000534013,Practice
150.0,0.0,1.4862306999857535,Practice
100.0,1.0,1.4557723000179976,Practice
0.0,1.0,0.9373492000158876,Practice
100.0,1.0,2.0422191999969077,Practice
150.0,1.0,2.266924400057178,Practice
100.0,1.0,1.8930132999666969,Practice
50.0,0.0,1.1912794000236318,Practice
50.0,1.0,1.8315431000082756,Exp
100.0,1.0,2.146038300008513,Exp
150.0,1.0,1.952558999997564,Exp
50.0,1.0,1.0192159000434913,Exp
0.0,1.0,1.1022612000233494,Exp
100.0,1.0,1.1707810999942012,Exp
0.0,1.0,0.7546570000122301,Exp
0.0,1.0,0.7498510000295937,Exp
0.0,1.0,1.3280225000344217,Exp
0.0,1.0,0.7531973000150174,Exp
150.0,1.0,1.2692923999857155,Exp
50.0,1.0,1.62253219995182,Exp
50.0,1.0,0.9264462999999524,Exp
50.0,1.0,1.2121052999864332,Exp
150.0,0.0,1.2343642000341788,Exp
50.0,1.0,0.8974628000287339,Exp
150.0,1.0,1.563997899997048,Exp
150.0,1.0,2.735783400014043,Exp
50.0,1.0,2.12106610002229,Exp
100.0,1.0,1.798002399969846,Exp
150.0,0.0,1.1667257000226527,Exp
100.0,1.0,1.886077600007411,Exp
150.0,1.0,2.7370600000140257,Exp
150.0,1.0,2.5576795000233687,Exp
50.0,1.0,1.0707563000032678,Exp
0.0,1.0,1.344225800014101,Exp
0.0,1.0,0.7617852999828756,Exp
0.0,1.0,0.5743213000241667,Exp
150.0,0.0,0.826722499972675,Exp
100.0,1.0,1.0821063999901526,Exp
0.0,1.0,0.774962300027255,Exp
150.0,1.0,1.4409499999601394,Exp
100.0,1.0,1.2545215000282042,Exp
150.0,1.0,2.492833500029519,Exp
50.0,1.0,1.004618600010872,Exp
150.0,0.0,0.9700444000191056,Exp
0.0,1.0,0.6482568999635987,Exp
100.0,1.0,0.7834125999943353,Exp
150.0,1.0,1.8478088999981992,Exp
50.0,1.0,0.7259702999726869,Exp
0.0,1.0,0.8675055999774486,Exp
50.0,1.0,1.9013594999560155,Exp
100.0,1.0,1.290657999983523,Exp
100.0,1.0,2.023088999965694,Exp
50.0,1.0,1.124541600001976,Exp
50.0,1.0,1.719541999977082,Exp
0.0,1.0,0.9824921999825164,Exp
150.0,0.0,1.0518379000131972,Exp
0.0,1.0,0.6549867000430822,Exp
0.0,1.0,0.5590334000298753,Exp
0.0,1.0,0.4886401999974623,Exp
0.0,1.0,0.4668889999738894,Exp
0.0,1.0,1.21626750001451,Exp
150.0,1.0,1.498879000020679,Exp
150.0,1.0,1.3030406999750994,Exp
0.0,0.0,0.6513774999766611,Exp
150.0,0.0,3.8979395999922417,Exp
100.0,1.0,2.393209000001661,Exp
100.0,1.0,1.443621600046754,Exp
50.0,1.0,1.2004655000055209,Exp
100.0,1.0,1.6635876999935135,Exp
0.0,0.0,0.9380746000097132,Exp
150.0,1.0,3.1417607999756,Exp
150.0,0.0,1.3140240999637172,Exp
100.0,1.0,1.5748398000141606,Exp
50.0,1.0,1.3817438000114637,Exp
100.0,1.0,1.3368299000430852,Exp
100.0,1.0,1.0501036999630742,Exp
100.0,1.0,1.0119376999791712,Exp
150.0,1.0,2.0273199999937788,Exp
0.0,1.0,1.0511037999531254,Exp
0.0,1.0,0.7482833999674767,Exp
100.0,1.0,1.0161918999510815,Exp
50.0,1.0,1.0307995000039227,Exp
100.0,1.0,0.9723119999980554,Exp
150.0,1.0,1.763651099987328,Exp
50.0,1.0,0.8487771999789402,Exp
50.0,1.0,0.7116535999812186,Exp
0.0,1.0,0.719043499964755,Exp
150.0,0.0,1.1338054000516422,Exp
50.0,1.0,1.5799844000139274,Exp
50.0,1.0,1.352528999967035,Exp
50.0,1.0,1.881876099971123,Exp
100.0,1.0,1.930291700002272,Exp
0.0,1.0,0.6118591999984346,Exp
100.0,0.0,1.258756099967286,Exp
100.0,0.0,1.3813917000079527,Exp
50.0,1.0,2.210023999970872,Exp
150.0,1.0,1.6364374000113455,Exp
100.0,1.0,1.7017254999955185,Exp
100.0,1.0,1.9070324000203984,Exp
50.0,1.0,0.9170870999805628,Exp
100.0,1.0,1.7763574999989942,Exp
50.0,1.0,1.0705904999631457,Exp
0.0,1.0,0.9917426999891176,Exp
150.0,1.0,2.24005149997538,Exp
