angle,corr,rt,trial_type
50.0,1.0,2.035420400000021,Practice
100.0,1.0,3.30032499999993,Practice
0.0,1.0,3.203150600000072,Practice
50.0,1.0,2.2055516000000357,Practice
100.0,1.0,3.7521656999999777,Practice
100.0,1.0,2.660946800000147,Practice
100.0,1.0,4.299770299999864,Practice
150.0,1.0,3.242519399999992,Practice
0.0,1.0,2.547481900000093,Practice
150.0,1.0,7.008087100000012,Practice
50.0,0.0,,Practice
100.0,1.0,4.041469499999948,Practice
50.0,1.0,2.7540833999998995,Practice
0.0,1.0,1.6216475000001085,Practice
100.0,1.0,3.4632606000000123,Practice
0.0,1.0,4.231638799999928,Practice
150.0,0.0,6.0333195000000615,Practice
150.0,0.0,,Practice
0.0,1.0,2.145923899999844,Practice
50.0,1.0,3.6628857999999127,Practice
50.0,1.0,2.3623989000000165,Practice
150.0,1.0,3.452146100000164,Practice
0.0,1.0,1.748884400000179,Practice
150.0,1.0,3.0717153000000508,Practice
150.0,1.0,3.727047900000116,Exp
0.0,1.0,1.269358000000011,Exp
0.0,1.0,3.4018185999998423,Exp
100.0,1.0,4.615621200000078,Exp
50.0,0.0,2.290027200000168,Exp
0.0,1.0,1.930776700000024,Exp
0.0,1.0,3.557060399999955,Exp
0.0,1.0,2.196973200000002,Exp
50.0,0.0,,Exp
150.0,1.0,2.6386276999999154,Exp
100.0,0.0,3.077391900000066,Exp
50.0,1.0,4.636743000000024,Exp
150.0,0.0,3.2392625999998472,Exp
150.0,1.0,4.159698899999967,Exp
150.0,0.0,6.100002300000142,Exp
50.0,1.0,3.025690299999951,Exp
100.0,1.0,4.107863400000042,Exp
50.0,1.0,2.794123499999841,Exp
0.0,1.0,1.2626798999999664,Exp
50.0,0.0,3.7020230999999058,Exp
100.0,1.0,4.621722600000112,Exp
100.0,1.0,4.264298000000053,Exp
0.0,1.0,1.791933599999993,Exp
100.0,1.0,3.0433452000002035,Exp
150.0,1.0,4.019628000000012,Exp
0.0,1.0,3.2463936999999987,Exp
150.0,1.0,3.14313930000003,Exp
50.0,1.0,1.5253473000000213,Exp
100.0,1.0,4.004650999999967,Exp
100.0,1.0,4.50914929999999,Exp
0.0,1.0,1.4118141000001287,Exp
0.0,1.0,1.757674199999883,Exp
50.0,1.0,1.0111453000001802,Exp
0.0,1.0,4.3204374000001735,Exp
0.0,1.0,0.8753189999999904,Exp
50.0,1.0,1.4185319000000618,Exp
150.0,0.0,3.5111621999999443,Exp
50.0,1.0,5.402319900000066,Exp
0.0,1.0,1.3653876999999284,Exp
0.0,1.0,1.1319129999999404,Exp
150.0,1.0,3.487127999999984,Exp
0.0,1.0,1.1819158000000698,Exp
50.0,1.0,2.06584880000014,Exp
150.0,1.0,1.3952231999999185,Exp
50.0,1.0,2.5178845000000365,Exp
100.0,1.0,4.349188599999934,Exp
50.0,1.0,1.9133807000000616,Exp
50.0,1.0,1.73551580000003,Exp
50.0,1.0,4.277653500000042,Exp
150.0,1.0,5.0216144999999415,Exp
100.0,1.0,2.3980169000001297,Exp
50.0,1.0,1.353976899999907,Exp
100.0,1.0,2.9359022000001005,Exp
0.0,1.0,0.9572848000000248,Exp
150.0,0.0,3.8653289999999743,Exp
100.0,1.0,4.202078300000039,Exp
100.0,0.0,1.6561185000000478,Exp
50.0,0.0,1.540984700000081,Exp
0.0,1.0,4.546511100000089,Exp
0.0,1.0,1.1663202999998248,Exp
150.0,1.0,4.762898700000278,Exp
50.0,1.0,2.11066239999991,Exp
50.0,1.0,2.4471551999999974,Exp
150.0,1.0,2.446201400000064,Exp
150.0,1.0,3.3035572000003413,Exp
0.0,1.0,1.7268432999999277,Exp
150.0,1.0,4.58009039999979,Exp
0.0,1.0,1.2482252000004337,Exp
0.0,1.0,2.129364899999928,Exp
100.0,1.0,3.8056824999998753,Exp
50.0,1.0,2.969829300000129,Exp
0.0,1.0,1.4851791999999475,Exp
150.0,0.0,2.6457728999998835,Exp
100.0,1.0,1.79871890000004,Exp
150.0,1.0,2.658241999999973,Exp
150.0,1.0,3.098055099999783,Exp
0.0,1.0,1.2820264999995743,Exp
100.0,1.0,5.202259499999855,Exp
150.0,1.0,2.82058619999998,Exp
100.0,1.0,4.11104559999967,Exp
0.0,1.0,1.581351899999845,Exp
100.0,0.0,7.376423100000011,Exp
150.0,0.0,1.2139048999997613,Exp
50.0,1.0,1.1356202000001758,Exp
100.0,0.0,2.228703800000403,Exp
100.0,1.0,3.35069250000015,Exp
100.0,1.0,2.8262063000001945,Exp
50.0,1.0,2.109222800000225,Exp
150.0,1.0,1.5160782999996627,Exp
100.0,1.0,1.5743497000003115,Exp
100.0,1.0,2.498172600000089,Exp
100.0,1.0,1.2769975999999588,Exp
150.0,1.0,4.819079500000044,Exp
50.0,1.0,1.0200285999999323,Exp
50.0,1.0,3.5755795000000035,Exp
150.0,1.0,2.2599386000001687,Exp
