corr,rt,block_type,trial_type
1.0,1.562155,step1,practice
1.0,0.89777,step1,practice
1.0,0.558805,step1,practice
1.0,0.62997,step1,practice
1.0,0.62832,step1,practice
1.0,0.587485,step1,practice
1.0,0.63156,step1,practice
1.0,0.543265,step1,practice
1.0,0.54134,step1,practice
1.0,0.647495,step1,practice
1.0,0.61606,step1,practice
1.0,0.53874,step1,practice
1.0,0.494675,step1,practice
1.0,0.46931,step1,practice
1.0,0.546845,step1,practice
1.0,0.65807,step1,practice
1.0,0.799375,step1,practice
1.0,0.71705,step1,practice
1.0,0.53237,step1,practice
1.0,0.58888,step1,practice
1.0,0.520025,step2,practice
1.0,0.43758,step2,practice
1.0,0.536275,step2,practice
1.0,0.622845,step2,practice
1.0,0.706885,step2,practice
1.0,0.69294,step2,practice
1.0,0.45282,step2,practice
1.0,0.646735,step2,practice
1.0,0.551275,step2,practice
1.0,0.552335,step2,practice
0.0,0.53829,step2,practice
1.0,0.5986,step2,practice
1.0,0.75971,step2,practice
1.0,0.600815,step2,practice
1.0,0.52519,step2,practice
1.0,0.57908,step2,practice
1.0,0.5344,step2,practice
1.0,0.53164,step2,practice
1.0,0.525855,step2,practice
1.0,0.54914,step2,practice
1.0,1.226235,step3,practice
1.0,0.77069,step3,practice
1.0,0.863675,step3,practice
1.0,0.450535,step3,practice
1.0,0.60905,step3,practice
1.0,0.57601,step3,practice
1.0,0.574105,step3,practice
1.0,0.613385,step3,practice
1.0,0.74911,step3,practice
1.0,0.557535,step3,practice
1.0,0.724075,step3,practice
1.0,0.54929,step3,practice
1.0,0.65441,step3,practice
1.0,0.698765,step3,practice
1.0,0.494375,step3,practice
1.0,0.757345,step3,practice
1.0,0.53157,step3,practice
1.0,0.631875,step3,practice
1.0,0.465665,step3,practice
1.0,0.482545,step3,practice
1.0,3.233425,step3,test
1.0,0.539225,step3,test
1.0,0.793175,step3,test
1.0,0.59505,step3,test
1.0,0.62204,step3,test
1.0,0.965825,step3,test
1.0,0.73245,step3,test
1.0,0.536565,step3,test
1.0,0.64847,step3,test
1.0,0.51355,step3,test
1.0,0.644485,step3,test
1.0,0.54462,step3,test
1.0,0.55119,step3,test
1.0,0.60114,step3,test
1.0,0.948595,step3,test
1.0,0.55792,step3,test
1.0,0.515575,step3,test
1.0,0.57103,step3,test
1.0,0.576015,step3,test
1.0,0.701395,step3,test
1.0,0.74722,step3,test
1.0,0.485525,step3,test
1.0,0.51815,step3,test
1.0,0.42757,step3,test
1.0,0.582365,step3,test
1.0,0.66777,step3,test
1.0,0.540385,step3,test
1.0,0.581745,step3,test
1.0,0.544145,step3,test
1.0,0.59467,step3,test
0.0,0.495205,step3,test
1.0,1.81489,step3,test
1.0,1.174445,step3,test
1.0,0.704425,step3,test
1.0,0.54978,step3,test
1.0,0.683705,step3,test
1.0,0.53188,step3,test
1.0,0.482775,step3,test
1.0,0.63611,step3,test
1.0,0.804555,step3,test
1.0,0.59308,step4,practice
1.0,0.5926,step4,practice
1.0,0.53377,step4,practice
1.0,0.4725,step4,practice
1.0,0.733955,step4,practice
1.0,0.533345,step4,practice
1.0,0.70381,step4,practice
1.0,0.484325,step4,practice
1.0,0.60143,step4,practice
1.0,0.56802,step4,practice
1.0,0.5623,step4,practice
1.0,0.594195,step4,practice
1.0,0.582925,step4,practice
1.0,0.49873,step4,practice
1.0,0.456805,step4,practice
1.0,0.606465,step4,practice
1.0,0.661135,step4,practice
1.0,0.50619,step4,practice
1.0,0.479275,step4,practice
1.0,0.5663,step4,practice
1.0,0.788965,step5,practice
1.0,0.565,step5,practice
1.0,0.83783,step5,practice
1.0,0.481225,step5,practice
1.0,0.84014,step5,practice
1.0,0.507055,step5,practice
1.0,0.559335,step5,practice
1.0,0.559965,step5,practice
1.0,0.63951,step5,practice
1.0,0.54644,step5,practice
1.0,0.615655,step5,practice
1.0,0.72368,step5,practice
1.0,0.475005,step5,practice
1.0,0.485285,step5,practice
1.0,0.55519,step5,practice
1.0,0.759065,step5,practice
1.0,0.60054,step5,practice
1.0,1.572495,step5,practice
1.0,0.826345,step5,practice
1.0,1.125405,step5,practice
1.0,0.519795,step5,test
1.0,0.52193,step5,test
1.0,0.407515,step5,test
1.0,0.58956,step5,test
1.0,0.615275,step5,test
1.0,0.693065,step5,test
1.0,0.575715,step5,test
1.0,0.605955,step5,test
1.0,0.75408,step5,test
1.0,0.849865,step5,test
1.0,0.650365,step5,test
1.0,0.5749,step5,test
1.0,0.78275,step5,test
1.0,0.52432,step5,test
1.0,0.504855,step5,test
1.0,0.43143,step5,test
1.0,0.62099,step5,test
1.0,0.41705,step5,test
1.0,0.639425,step5,test
1.0,0.58925,step5,test
1.0,0.61452,step5,test
1.0,0.565695,step5,test
1.0,1.48188,step5,test
1.0,0.565325,step5,test
1.0,0.915415,step5,test
1.0,0.809155,step5,test
1.0,1.05554,step5,test
1.0,0.777665,step5,test
1.0,0.742535,step5,test
1.0,0.60141,step5,test
1.0,0.58549,step5,test
1.0,0.516175,step5,test
1.0,0.691,step5,test
1.0,0.534695,step5,test
1.0,0.72465,step5,test
1.0,0.620755,step5,test
0.0,0.549665,step5,test
1.0,0.673455,step5,test
1.0,0.77824,step5,test
1.0,0.668845,step5,test
