corr,rt,block_type,trial_type
1.0,0.6837,step1,practice
1.0,0.5745,step1,practice
1.0,0.787,step1,practice
1.0,0.6434,step1,practice
1.0,0.7356,step1,practice
1.0,0.6184,step1,practice
0.0,0.5103,step1,practice
1.0,0.6862,step1,practice
1.0,0.7691,step1,practice
1.0,0.5026,step1,practice
1.0,0.6301,step1,practice
1.0,0.4661,step1,practice
1.0,0.4426,step1,practice
1.0,1.0464,step1,practice
1.0,0.6642,step1,practice
1.0,0.6034,step1,practice
1.0,0.8064,step1,practice
1.0,0.7126,step1,practice
1.0,0.8717,step1,practice
1.0,0.5157,step1,practice
0.0,0.7825,step4,practice
0.0,1.0354,step4,practice
1.0,0.8346,step4,practice
1.0,0.6343,step4,practice
1.0,0.5774,step4,practice
1.0,0.5268,step4,practice
1.0,0.5093,step4,practice
1.0,0.5458,step4,practice
1.0,1.0842,step4,practice
1.0,0.503,step4,practice
1.0,1.1402,step4,practice
1.0,0.5108,step4,practice
1.0,0.5346,step4,practice
1.0,0.4905,step4,practice
1.0,0.5505,step4,practice
1.0,0.5986,step4,practice
0.0,0.5677,step4,practice
1.0,1.0016,step4,practice
1.0,0.6148,step4,practice
1.0,0.8555,step4,practice
1.0,1.0164,step5,practice
0.0,1.0297,step5,practice
1.0,0.78,step5,practice
1.0,0.6002,step5,practice
1.0,0.5294,step5,practice
1.0,0.5823,step5,practice
1.0,0.7182,step5,practice
0.0,0.4672,step5,practice
1.0,1.0525,step5,practice
1.0,0.7563,step5,practice
1.0,0.6027,step5,practice
0.0,0.8017,step5,practice
1.0,1.6038,step5,practice
1.0,0.6853,step5,practice
0.0,0.8517,step5,practice
1.0,0.5689,step5,practice
1.0,1.0681,step5,practice
1.0,0.8475,step5,practice
1.0,0.8956,step5,practice
1.0,1.2557,step5,practice
1.0,0.7662,step5,test
1.0,1.1018,step5,test
0.0,1.2354,step5,test
1.0,1.0359,step5,test
1.0,1.3687,step5,test
1.0,1.0798,step5,test
1.0,1.289,step5,test
1.0,1.3997,step5,test
1.0,0.7182,step5,test
1.0,0.8125,step5,test
1.0,0.6189,step5,test
1.0,0.7125,step5,test
1.0,0.7658,step5,test
1.0,0.847,step5,test
1.0,0.8523,step5,test
1.0,1.0679,step5,test
1.0,1.0373,step5,test
1.0,0.6823,step5,test
1.0,0.6673,step5,test
1.0,0.9008,step5,test
1.0,0.6796,step5,test
1.0,1.1591,step5,test
1.0,1.0543,step5,test
1.0,1.6822,step5,test
0.0,1.7566,step5,test
1.0,0.8947,step5,test
0.0,1.9981,step5,test
1.0,1.2438,step5,test
1.0,0.7375,step5,test
1.0,1.4272,step5,test
1.0,0.6697,step5,test
1.0,0.9463,step5,test
1.0,1.0273,step5,test
1.0,1.6421,step5,test
1.0,1.3007,step5,test
1.0,0.8251,step5,test
1.0,0.9111,step5,test
0.0,0.8731,step5,test
1.0,2.7521,step5,test
1.0,0.9721,step5,test
0.0,0.8129,step2,practice
0.0,1.1937,step2,practice
1.0,1.012,step2,practice
1.0,1.3094,step2,practice
1.0,1.6086,step2,practice
1.0,0.9112,step2,practice
1.0,0.8182,step2,practice
1.0,0.5859,step2,practice
1.0,0.5633,step2,practice
1.0,0.7793,step2,practice
1.0,1.5856,step2,practice
1.0,1.644,step2,practice
1.0,0.9285,step2,practice
1.0,0.5561,step2,practice
1.0,0.5905,step2,practice
1.0,0.6882,step2,practice
0.0,0.6349,step2,practice
1.0,0.5373,step2,practice
1.0,0.6111,step2,practice
1.0,0.9259,step2,practice
1.0,1.0187,step3,practice
0.0,0.5091,step3,practice
1.0,0.8741,step3,practice
0.0,0.6327,step3,practice
1.0,0.5176,step3,practice
1.0,0.7481,step3,practice
1.0,0.4753,step3,practice
1.0,0.7134,step3,practice
1.0,0.6389,step3,practice
1.0,0.6018,step3,practice
1.0,0.752,step3,practice
1.0,0.7236,step3,practice
1.0,0.8518,step3,practice
1.0,0.6906,step3,practice
1.0,0.5013,step3,practice
1.0,0.5195,step3,practice
1.0,0.7507,step3,practice
1.0,0.8353,step3,practice
1.0,0.7343,step3,practice
1.0,0.5645,step3,practice
1.0,0.7727,step3,test
1.0,0.5507,step3,test
1.0,0.6864,step3,test
1.0,0.629,step3,test
1.0,0.4771,step3,test
1.0,1.1501,step3,test
1.0,0.7873,step3,test
1.0,1.2891,step3,test
1.0,1.1016,step3,test
1.0,0.5357,step3,test
1.0,0.5215,step3,test
1.0,0.5558,step3,test
1.0,0.5415,step3,test
1.0,0.6016,step3,test
1.0,0.4291,step3,test
1.0,0.4911,step3,test
1.0,0.6714,step3,test
1.0,0.6358,step3,test
1.0,0.712,step3,test
1.0,0.9702,step3,test
1.0,0.6221,step3,test
1.0,1.0048,step3,test
1.0,0.7041,step3,test
1.0,0.9458,step3,test
1.0,0.6834,step3,test
1.0,0.6506,step3,test
1.0,0.9186,step3,test
1.0,0.6296,step3,test
1.0,0.8472,step3,test
1.0,0.6574,step3,test
0.0,0.5085,step3,test
1.0,3.2052,step3,test
1.0,0.778,step3,test
1.0,0.5562,step3,test
1.0,0.4624,step3,test
0.0,0.6235,step3,test
1.0,1.2176,step3,test
1.0,0.8459,step3,test
1.0,0.5662,step3,test
1.0,2.1312,step3,test
