corr,rt,block_type,trial_type
1.0,1.03748,step1,practice
1.0,0.76351,step1,practice
1.0,0.81567,step1,practice
1.0,0.55232,step1,practice
1.0,0.554345,step1,practice
1.0,0.564335,step1,practice
1.0,0.66227,step1,practice
1.0,0.57214,step1,practice
1.0,0.51369,step1,practice
1.0,0.66151,step1,practice
1.0,0.481995,step1,practice
1.0,0.457815,step1,practice
1.0,0.559875,step1,practice
1.0,0.520665,step1,practice
1.0,0.41243,step1,practice
1.0,0.633545,step1,practice
1.0,0.63382,step1,practice
1.0,0.595415,step1,practice
1.0,0.598185,step1,practice
1.0,0.612815,step1,practice
1.0,0.68523,step2,practice
1.0,0.51771,step2,practice
1.0,0.54812,step2,practice
1.0,0.61214,step2,practice
1.0,0.633665,step2,practice
1.0,0.403535,step2,practice
1.0,0.58734,step2,practice
1.0,0.558915,step2,practice
1.0,0.599005,step2,practice
1.0,0.548735,step2,practice
1.0,0.493385,step2,practice
1.0,0.82022,step2,practice
1.0,0.57868,step2,practice
1.0,0.62027,step2,practice
1.0,0.515595,step2,practice
1.0,0.66099,step2,practice
1.0,0.720825,step2,practice
1.0,0.62291,step2,practice
1.0,0.48339,step2,practice
1.0,0.606015,step2,practice
1.0,0.884755,step3,practice
1.0,0.78066,step3,practice
1.0,0.816345,step3,practice
1.0,0.564475,step3,practice
1.0,0.53996,step3,practice
1.0,0.570235,step3,practice
1.0,0.532155,step3,practice
0.0,0.56529,step3,practice
1.0,0.93551,step3,practice
1.0,0.459035,step3,practice
0.0,0.401885,step3,practice
1.0,0.8194,step3,practice
1.0,0.654355,step3,practice
1.0,0.498845,step3,practice
1.0,0.73723,step3,practice
1.0,0.64306,step3,practice
1.0,0.608465,step3,practice
1.0,1.2964,step3,practice
1.0,0.592525,step3,practice
1.0,0.568735,step3,practice
1.0,0.509095,step3,test
1.0,0.686405,step3,test
1.0,0.585365,step3,test
1.0,0.651735,step3,test
1.0,0.688105,step3,test
1.0,0.51948,step3,test
1.0,0.586005,step3,test
1.0,0.60956,step3,test
1.0,0.586465,step3,test
1.0,0.444315,step3,test
1.0,0.55505,step3,test
1.0,0.400885,step3,test
1.0,0.41698,step3,test
0.0,0.577765,step3,test
0.0,0.91832,step3,test
1.0,0.74864,step3,test
1.0,0.786735,step3,test
1.0,0.64977,step3,test
1.0,0.56686,step3,test
1.0,0.543925,step3,test
1.0,0.636445,step3,test
1.0,0.598945,step3,test
1.0,0.6999,step3,test
1.0,0.45408,step3,test
1.0,0.455545,step3,test
1.0,0.6184,step3,test
1.0,0.59187,step3,test
1.0,0.448,step3,test
1.0,0.53399,step3,test
1.0,0.513115,step3,test
1.0,0.51368,step3,test
1.0,0.653685,step3,test
1.0,0.56924,step3,test
1.0,0.54653,step3,test
1.0,0.62242,step3,test
1.0,0.5509,step3,test
0.0,0.556775,step3,test
1.0,0.67434,step3,test
1.0,0.5206,step3,test
1.0,0.78866,step3,test
1.0,0.721205,step4,practice
0.0,0.945335,step4,practice
1.0,0.8677,step4,practice
1.0,0.491965,step4,practice
1.0,0.781655,step4,practice
1.0,0.57431,step4,practice
1.0,0.665375,step4,practice
1.0,0.539335,step4,practice
1.0,0.520685,step4,practice
1.0,0.568195,step4,practice
1.0,0.5835,step4,practice
1.0,0.68513,step4,practice
1.0,0.90052,step4,practice
1.0,0.632615,step4,practice
1.0,0.67075,step4,practice
1.0,0.51714,step4,practice
1.0,0.404345,step4,practice
1.0,0.40255,step4,practice
0.0,0.39955,step4,practice
1.0,1.051815,step4,practice
1.0,0.66531,step5,practice
1.0,1.213895,step5,practice
1.0,1.100175,step5,practice
1.0,1.503425,step5,practice
1.0,0.87105,step5,practice
1.0,0.932755,step5,practice
1.0,0.91689,step5,practice
0.0,1.73215,step5,practice
1.0,0.788405,step5,practice
1.0,0.585845,step5,practice
1.0,1.11791,step5,practice
1.0,0.70689,step5,practice
0.0,0.81054,step5,practice
1.0,1.81464,step5,practice
1.0,0.63976,step5,practice
1.0,0.52267,step5,practice
1.0,0.58617,step5,practice
1.0,0.88033,step5,practice
1.0,0.57983,step5,practice
1.0,0.301145,step5,practice
1.0,1.05129,step5,test
0.0,0.9443,step5,test
0.0,1.188555,step5,test
0.0,0.881065,step5,test
1.0,1.730935,step5,test
1.0,0.89711,step5,test
1.0,0.66956,step5,test
1.0,1.85813,step5,test
1.0,1.40054,step5,test
0.0,0.716425,step5,test
1.0,1.071565,step5,test
1.0,1.0189,step5,test
0.0,0.82217,step5,test
1.0,1.6285,step5,test
0.0,1.583585,step5,test
1.0,0.63494,step5,test
1.0,1.24953,step5,test
1.0,0.684205,step5,test
1.0,0.856405,step5,test
1.0,3.47228,step5,test
1.0,0.656615,step5,test
1.0,1.25816,step5,test
1.0,0.99524,step5,test
1.0,1.46775,step5,test
1.0,0.770935,step5,test
1.0,0.966675,step5,test
0.0,1.022505,step5,test
0.0,2.05272,step5,test
1.0,1.201045,step5,test
0.0,1.13626,step5,test
1.0,1.38798,step5,test
1.0,0.993695,step5,test
0.0,0.725865,step5,test
0.0,1.97543,step5,test
1.0,3.512765,step5,test
1.0,1.464565,step5,test
1.0,0.78276,step5,test
0.0,1.335965,step5,test
1.0,1.025315,step5,test
0.0,1.068385,step5,test
