rt,corr,trial_type
2.8977,1.0,incongruent
0.89973,1.0,congruent
0.72503,1.0,congruent
0.87857,1.0,incongruent
0.751255,1.0,incongruent
0.839505,1.0,incongruent
0.560715,1.0,congruent
0.689395,1.0,incongruent
1.12808,1.0,congruent
1.190475,1.0,incongruent
0.73213,1.0,congruent
0.877955,1.0,congruent
0.769385,1.0,incongruent
0.62554,1.0,congruent
0.6373,1.0,congruent
0.70318,1.0,congruent
0.690295,1.0,congruent
1.18492,1.0,incongruent
0.69734,1.0,incongruent
0.956065,1.0,incongruent
0.668775,1.0,congruent
1.400365,1.0,incongruent
0.700555,1.0,incongruent
0.499775,0.0,congruent
2.01178,1.0,congruent
2.14929,1.0,incongruent
0.681725,1.0,congruent
0.62933,1.0,congruent
0.637065,1.0,incongruent
0.78513,1.0,incongruent
1.123055,1.0,incongruent
0.68728,1.0,incongruent
0.536245,1.0,incongruent
0.989915,1.0,congruent
1.18863,1.0,congruent
1.25522,1.0,congruent
0.96966,1.0,incongruent
0.776805,1.0,congruent
0.784455,1.0,incongruent
0.77073,1.0,incongruent
1.610925,1.0,congruent
0.90388,1.0,incongruent
0.69909,1.0,congruent
0.827485,1.0,incongruent
0.965945,1.0,incongruent
0.71769,1.0,congruent
0.62676,1.0,congruent
1.567195,1.0,congruent
0.86449,1.0,incongruent
2.73679,1.0,incongruent
0.842535,1.0,congruent
0.675685,1.0,incongruent
0.63723,1.0,congruent
0.7685,1.0,congruent
0.840215,1.0,congruent
0.69044,1.0,incongruent
4.314155,1.0,incongruent
2.942585,1.0,congruent
0.999545,1.0,incongruent
0.738885,1.0,incongruent
1.18571,1.0,congruent
0.65228,1.0,congruent
0.705785,1.0,incongruent
0.89931,1.0,incongruent
0.698195,1.0,congruent
0.628205,1.0,congruent
0.798525,1.0,incongruent
0.86793,1.0,congruent
0.790565,1.0,incongruent
0.658635,1.0,incongruent
0.557335,1.0,congruent
0.882005,1.0,congruent
0.56681,1.0,incongruent
0.626625,1.0,congruent
0.90438,1.0,congruent
0.735975,1.0,congruent
0.72777,1.0,congruent
2.073265,1.0,incongruent
0.841125,1.0,congruent
0.700865,1.0,incongruent
0.81499,1.0,congruent
0.84243,1.0,congruent
1.799545,1.0,incongruent
0.827355,1.0,incongruent
0.776215,1.0,congruent
0.627445,1.0,congruent
1.59818,1.0,incongruent
0.63962,1.0,incongruent
0.64129,1.0,congruent
1.04977,1.0,incongruent
0.82373,1.0,incongruent
0.65081,1.0,incongruent
0.4496,1.0,incongruent
0.986955,1.0,congruent
0.87671,1.0,incongruent
0.707,1.0,congruent
0.63636,1.0,incongruent
0.603415,1.0,incongruent
1.247805,1.0,incongruent
0.9074,1.0,congruent
0.890055,1.0,incongruent
0.550675,1.0,congruent
0.41182,1.0,incongruent
0.870055,1.0,congruent
0.955255,1.0,incongruent
0.63344,1.0,congruent
0.64982,1.0,incongruent
0.684815,1.0,congruent
0.606635,1.0,congruent
0.799135,1.0,incongruent
0.959505,1.0,congruent
0.849255,1.0,incongruent
0.6996,1.0,congruent
1.0537,1.0,congruent
2.54451,1.0,incongruent
0.526515,1.0,congruent
0.621655,1.0,congruent
0.803475,1.0,incongruent
1.123435,1.0,congruent
0.748255,1.0,incongruent
