rt,corr,trial_type
0.436,1.0,congruent
0.7326,1.0,incongruent
0.3226,1.0,congruent
0.4124,0.0,incongruent
0.4297,1.0,congruent
0.4947,1.0,incongruent
0.4027,1.0,incongruent
0.4267,1.0,incongruent
0.7438,1.0,congruent
0.4541,1.0,congruent
0.7111,1.0,congruent
0.5391,1.0,congruent
0.5238,1.0,incongruent
0.4532,1.0,congruent
0.5579,1.0,congruent
0.343,1.0,congruent
0.4365,1.0,incongruent
0.4201,1.0,congruent
0.4883,1.0,congruent
0.8729,1.0,incongruent
0.5035,0.0,incongruent
0.5211,1.0,incongruent
1.2899,1.0,incongruent
0.8461,1.0,incongruent
0.355,1.0,congruent
0.6704,1.0,incongruent
0.643,1.0,incongruent
0.6038,1.0,incongruent
0.4693,1.0,congruent
0.4237,1.0,incongruent
0.5613,1.0,congruent
0.4096,1.0,congruent
0.4418,0.0,congruent
0.4754,1.0,incongruent
0.6811,1.0,incongruent
0.3878,1.0,congruent
0.6061,1.0,incongruent
0.9524,1.0,incongruent
0.3563,1.0,congruent
0.4675,0.0,congruent
1.0532,1.0,congruent
0.5627,1.0,congruent
1.1316,1.0,incongruent
0.422,1.0,congruent
0.4515,1.0,congruent
0.6118,1.0,incongruent
0.6006,1.0,incongruent
0.8418,1.0,incongruent
0.4073,1.0,congruent
0.5603,1.0,congruent
0.3789,1.0,congruent
0.4516,1.0,incongruent
0.7549,1.0,incongruent
0.6952,0.0,incongruent
1.4773,1.0,incongruent
0.3852,1.0,incongruent
0.6618,1.0,congruent
0.6461,1.0,incongruent
0.7361,1.0,incongruent
0.4383,1.0,incongruent
0.4417,0.0,congruent
0.8775,1.0,incongruent
0.4696,1.0,congruent
0.7782,1.0,congruent
0.3846,1.0,incongruent
0.5188,1.0,congruent
0.6181,1.0,congruent
0.3681,1.0,congruent
0.424,1.0,incongruent
0.8645,1.0,incongruent
0.6211,1.0,congruent
0.3384,1.0,congruent
0.4199,1.0,incongruent
0.9112,1.0,incongruent
0.7243,1.0,incongruent
0.6899,1.0,incongruent
0.5838,1.0,incongruent
0.5846,1.0,congruent
0.5408,0.0,incongruent
0.9042,1.0,incongruent
0.5866,1.0,incongruent
0.3174,1.0,congruent
0.5165,1.0,incongruent
0.5508,1.0,congruent
0.4161,1.0,incongruent
0.486,1.0,congruent
0.8814,1.0,congruent
0.9407,1.0,congruent
0.459,1.0,congruent
0.4695,0.0,incongruent
1.3057,1.0,incongruent
0.751,1.0,congruent
0.8987,0.0,congruent
0.4725,1.0,congruent
0.5003,1.0,congruent
0.7724,1.0,congruent
0.4056,1.0,incongruent
0.5014,1.0,congruent
0.484,1.0,congruent
1.4641,1.0,incongruent
0.7101,1.0,incongruent
0.5573,1.0,incongruent
0.5008,1.0,congruent
0.4382,1.0,incongruent
1.0077,1.0,incongruent
0.5507,1.0,incongruent
0.4124,1.0,incongruent
0.7256,1.0,congruent
0.3092,1.0,congruent
0.4654,1.0,congruent
0.5861,0.0,incongruent
0.998,1.0,congruent
1.304,1.0,congruent
0.6847,1.0,incongruent
0.7513,0.0,incongruent
0.5189,1.0,congruent
0.6194,1.0,congruent
0.7971,1.0,incongruent
0.6186,1.0,congruent
0.524,1.0,congruent
