rt,corr,trial_type
1.0916,1.0,incongruent
0.9782,1.0,incongruent
1.3741,1.0,congruent
0.6451,1.0,congruent
0.9169,1.0,incongruent
0.4567,1.0,incongruent
0.7671,1.0,incongruent
0.5199,1.0,congruent
0.5316,1.0,congruent
0.4049,1.0,incongruent
0.5478,1.0,congruent
0.4207,1.0,incongruent
0.6008,1.0,incongruent
1.2885,1.0,congruent
0.8741,1.0,incongruent
0.615,1.0,congruent
1.5073,1.0,congruent
0.641,1.0,congruent
0.5149,1.0,incongruent
0.7601,1.0,incongruent
0.6192,1.0,incongruent
0.7157,1.0,congruent
1.0967,1.0,congruent
0.6868,1.0,congruent
1.354,1.0,congruent
1.625,1.0,incongruent
0.7123,1.0,incongruent
0.8145,1.0,incongruent
0.8357,1.0,congruent
0.7661,1.0,congruent
0.7283,1.0,congruent
0.6105,1.0,congruent
1.1353,1.0,incongruent
0.7359,1.0,congruent
0.4125,1.0,incongruent
0.6398,1.0,congruent
1.1604,1.0,incongruent
0.8891,1.0,incongruent
0.6648,1.0,congruent
0.6974,1.0,incongruent
0.5247,1.0,congruent
0.6394,1.0,congruent
1.0591,1.0,congruent
0.7084,1.0,incongruent
1.0142,1.0,incongruent
0.4735,1.0,congruent
0.6635,1.0,incongruent
0.7264,1.0,incongruent
0.8974,1.0,incongruent
0.6184,1.0,congruent
0.8959,1.0,congruent
0.6669,1.0,incongruent
0.6877,1.0,congruent
0.8216,1.0,congruent
0.6327,1.0,incongruent
0.3752,1.0,congruent
0.3263,1.0,incongruent
0.6907,1.0,incongruent
0.6361,1.0,congruent
0.6482,1.0,incongruent
0.47,1.0,congruent
0.545,1.0,congruent
0.7095,1.0,incongruent
1.1416,1.0,incongruent
1.3962,1.0,congruent
0.573,1.0,congruent
0.6394,1.0,incongruent
1.3031,1.0,incongruent
0.6904,1.0,incongruent
0.5419,1.0,incongruent
0.5637,1.0,congruent
0.7186,1.0,congruent
0.9831,1.0,incongruent
0.4102,1.0,congruent
0.6764,1.0,congruent
0.4676,1.0,congruent
0.4879,1.0,congruent
0.32,1.0,incongruent
0.3129,1.0,incongruent
0.5973,1.0,congruent
0.5418,1.0,congruent
1.0395,1.0,incongruent
0.7817,1.0,incongruent
0.4728,1.0,incongruent
0.5654,1.0,congruent
0.5629,1.0,incongruent
0.3828,1.0,incongruent
0.6542,1.0,congruent
0.8612,1.0,congruent
0.778,1.0,incongruent
0.8899,1.0,incongruent
0.6562,1.0,incongruent
0.5867,1.0,incongruent
0.6875,1.0,congruent
0.7024,1.0,congruent
1.3443,1.0,congruent
0.7724,1.0,incongruent
0.4286,1.0,congruent
0.5738,1.0,congruent
0.4006,1.0,incongruent
0.6126,1.0,incongruent
0.7217,1.0,congruent
0.7939,1.0,incongruent
0.6489,1.0,incongruent
1.5706,1.0,incongruent
0.8003,1.0,incongruent
0.945,1.0,congruent
0.6739,1.0,congruent
0.6644,1.0,congruent
0.5211,1.0,congruent
0.8684,1.0,congruent
1.0252,1.0,incongruent
0.7894,1.0,congruent
0.4073,1.0,incongruent
0.8145,1.0,incongruent
0.3965,1.0,incongruent
0.667,1.0,incongruent
0.6601,1.0,congruent
0.3823,1.0,congruent
1.056,1.0,congruent
