rt,corr,trial_type
0.54,1.0,congruent
0.7009,1.0,incongruent
0.4772,1.0,congruent
0.5105,1.0,congruent
1.0751,1.0,incongruent
1.0334,1.0,incongruent
0.4435,1.0,congruent
0.6846,1.0,congruent
0.4442,1.0,congruent
0.5926,1.0,congruent
0.4619,1.0,congruent
1.2242,1.0,incongruent
0.5668,1.0,incongruent
1.0504,1.0,incongruent
0.6013,1.0,congruent
0.9677,1.0,incongruent
0.9505,1.0,congruent
0.9259,1.0,incongruent
0.4597,1.0,congruent
0.558,1.0,incongruent
0.6854,1.0,incongruent
0.3672,1.0,congruent
0.5874,1.0,incongruent
0.9672,1.0,incongruent
0.4747,1.0,incongruent
0.5742,1.0,incongruent
0.7499,1.0,congruent
0.4834,1.0,incongruent
0.8019,1.0,congruent
0.4757,1.0,incongruent
0.7598,1.0,congruent
0.5883,1.0,congruent
1.1894,1.0,incongruent
0.9849,1.0,congruent
0.6397,1.0,incongruent
0.7441,1.0,incongruent
1.1007,1.0,congruent
0.6888,1.0,congruent
0.9213,1.0,incongruent
0.8287,1.0,incongruent
1.4575,1.0,incongruent
0.6407,1.0,congruent
0.4956,1.0,congruent
0.6701,1.0,congruent
0.8008,0.0,incongruent
2.0377,1.0,incongruent
0.5057,1.0,congruent
0.6377,1.0,congruent
0.5355,1.0,incongruent
0.8499,1.0,incongruent
1.0669,1.0,congruent
0.8265,1.0,incongruent
1.9503,1.0,congruent
1.6932,1.0,incongruent
1.4183,1.0,incongruent
1.3335,1.0,incongruent
0.8173,1.0,congruent
1.236,1.0,incongruent
0.7187,1.0,congruent
0.945,1.0,incongruent
1.7451,1.0,incongruent
4.4728,1.0,incongruent
0.9092,1.0,congruent
0.9185,1.0,congruent
2.1014,1.0,congruent
0.6736,1.0,congruent
1.5764,1.0,incongruent
1.0695,1.0,congruent
0.6044,1.0,incongruent
0.7958,1.0,congruent
1.2173,1.0,congruent
0.4938,1.0,congruent
0.8396,1.0,incongruent
0.5195,1.0,congruent
1.1843,1.0,congruent
0.6784,1.0,congruent
0.6037,1.0,congruent
0.9736,1.0,incongruent
1.288,1.0,congruent
0.8194,1.0,congruent
1.0573,1.0,incongruent
0.7102,1.0,incongruent
1.0902,1.0,incongruent
1.5664,1.0,incongruent
0.8548,1.0,congruent
0.5847,1.0,incongruent
0.5419,1.0,incongruent
0.3949,1.0,congruent
0.4252,1.0,congruent
0.9223,1.0,incongruent
0.7369,1.0,congruent
0.8015,1.0,incongruent
1.6167,1.0,congruent
0.7964,1.0,incongruent
0.5463,1.0,incongruent
0.6096,1.0,congruent
1.4183,1.0,incongruent
0.4024,1.0,congruent
0.6405,1.0,congruent
0.8725,1.0,congruent
0.6179,1.0,congruent
1.2378,1.0,congruent
1.0018,1.0,incongruent
0.8743,1.0,incongruent
0.8588,1.0,incongruent
0.4766,1.0,incongruent
0.59,1.0,incongruent
1.2364,1.0,congruent
1.0693,1.0,incongruent
0.6668,1.0,congruent
0.4424,1.0,incongruent
2.9897,1.0,congruent
0.5367,1.0,congruent
0.7702,1.0,incongruent
0.7511,1.0,congruent
0.5183,1.0,congruent
0.7426,1.0,incongruent
0.4669,1.0,incongruent
2.3404,1.0,congruent
0.4796,1.0,incongruent
