rt,corr,trial_type
1.08926,1.0,congruent
1.26656,1.0,incongruent
1.37088,1.0,congruent
1.09938,1.0,incongruent
1.649405,1.0,incongruent
1.01673,1.0,incongruent
1.339905,1.0,congruent
1.581745,1.0,congruent
1.745505,1.0,incongruent
1.069125,1.0,congruent
0.66672,1.0,incongruent
0.906255,1.0,congruent
0.56746,1.0,congruent
1.31507,1.0,congruent
0.66862,1.0,congruent
1.00377,1.0,congruent
1.07459,1.0,congruent
2.047375,1.0,incongruent
0.63776,1.0,incongruent
0.80601,1.0,incongruent
0.94475,1.0,incongruent
1.051825,1.0,incongruent
1.138515,1.0,congruent
1.071175,1.0,incongruent
1.89834,1.0,congruent
0.740395,1.0,congruent
1.531845,1.0,incongruent
1.46293,1.0,incongruent
1.49522,1.0,incongruent
1.616475,1.0,congruent
0.866215,1.0,congruent
0.5835,1.0,congruent
0.899205,1.0,congruent
0.72431,1.0,congruent
0.767345,1.0,incongruent
0.87189,1.0,congruent
1.00583,1.0,incongruent
1.335495,1.0,incongruent
0.624025,1.0,incongruent
0.89624,1.0,incongruent
1.50346,1.0,incongruent
0.752255,1.0,congruent
2.062785,1.0,congruent
1.400565,1.0,incongruent
1.71514,1.0,congruent
1.315275,1.0,congruent
0.898205,1.0,incongruent
0.918855,1.0,incongruent
0.73924,1.0,congruent
1.069845,1.0,incongruent
0.75494,1.0,incongruent
1.550345,1.0,congruent
0.518345,1.0,congruent
1.08857,1.0,congruent
0.909195,1.0,incongruent
0.54086,1.0,congruent
0.709745,1.0,congruent
0.91133,1.0,incongruent
0.458915,1.0,incongruent
1.01422,1.0,incongruent
1.107525,1.0,incongruent
0.81701,1.0,incongruent
0.5196,1.0,congruent
1.084545,1.0,congruent
0.666865,1.0,congruent
0.817325,1.0,incongruent
0.841855,1.0,congruent
1.067085,1.0,incongruent
1.31909,1.0,congruent
0.87404,1.0,incongruent
0.607505,1.0,congruent
1.421565,1.0,incongruent
1.150275,1.0,incongruent
0.705525,1.0,congruent
1.78394,1.0,incongruent
0.6483,1.0,incongruent
0.752575,1.0,congruent
1.143225,1.0,incongruent
0.801535,1.0,congruent
0.80673,1.0,incongruent
1.033945,1.0,congruent
0.76649,1.0,incongruent
1.00942,1.0,incongruent
1.071525,1.0,congruent
0.668055,1.0,congruent
0.783405,1.0,congruent
3.019805,1.0,incongruent
1.28699,1.0,incongruent
0.466835,1.0,congruent
0.53358,1.0,congruent
0.53646,1.0,incongruent
2.035715,1.0,incongruent
0.73338,1.0,congruent
0.851435,1.0,incongruent
0.64249,1.0,congruent
0.742315,1.0,congruent
0.60216,1.0,congruent
0.601385,1.0,incongruent
0.633105,1.0,incongruent
0.76815,1.0,congruent
1.100105,1.0,incongruent
0.733095,1.0,incongruent
0.97225,1.0,incongruent
0.783725,1.0,congruent
0.8512,1.0,incongruent
0.62463,1.0,incongruent
0.625535,1.0,incongruent
1.285725,1.0,congruent
0.56721,1.0,congruent
0.60039,1.0,congruent
0.56744,1.0,congruent
0.59176,1.0,incongruent
0.617885,1.0,congruent
0.622475,1.0,congruent
0.586845,1.0,congruent
1.33306,1.0,incongruent
0.700685,1.0,congruent
0.850905,1.0,incongruent
0.86708,1.0,incongruent
0.56707,1.0,congruent
