rt,corr,trial_type
0.898,1.0,congruent
0.434,1.0,congruent
1.695,1.0,incongruent
0.484,1.0,congruent
0.68,1.0,incongruent
0.632,1.0,incongruent
0.733,1.0,incongruent
0.662,1.0,incongruent
0.548,1.0,congruent
0.548,1.0,congruent
0.566,1.0,incongruent
0.597,1.0,incongruent
0.599,1.0,congruent
0.614,1.0,incongruent
0.449,0.0,congruent
0.548,1.0,incongruent
0.499,1.0,congruent
0.5,1.0,congruent
0.499,1.0,incongruent
0.465,1.0,congruent
1.265,1.0,incongruent
0.482,1.0,congruent
1.214,1.0,incongruent
3.246,1.0,congruent
0.369,1.0,incongruent
3.38,1.0,congruent
0.564,1.0,congruent
0.685,1.0,incongruent
0.448,1.0,congruent
0.616,1.0,incongruent
0.416,1.0,incongruent
0.415,1.0,congruent
0.417,1.0,congruent
0.848,1.0,incongruent
0.6,1.0,congruent
0.899,0.0,congruent
3.002,1.0,congruent
1.08,1.0,incongruent
0.452,1.0,congruent
0.548,0.0,incongruent
1.088,1.0,congruent
0.863,1.0,incongruent
0.396,1.0,incongruent
2.269,1.0,incongruent
1.999,1.0,incongruent
0.697,1.0,incongruent
0.532,1.0,congruent
0.498,1.0,congruent
0.35,1.0,incongruent
1.463,1.0,incongruent
0.381,1.0,congruent
0.634,1.0,incongruent
0.465,1.0,incongruent
0.381,1.0,congruent
0.398,1.0,congruent
0.637,1.0,congruent
0.581,1.0,congruent
1.515,1.0,incongruent
0.883,1.0,incongruent
0.682,1.0,incongruent
0.677,1.0,congruent
0.582,1.0,congruent
0.599,1.0,congruent
0.733,1.0,incongruent
0.565,1.0,congruent
2.505,1.0,incongruent
0.55,1.0,congruent
0.648,1.0,incongruent
0.614,1.0,incongruent
2.696,1.0,incongruent
0.881,1.0,congruent
0.547,1.0,congruent
0.466,1.0,incongruent
2.18,1.0,incongruent
0.713,1.0,incongruent
0.499,1.0,congruent
0.586,1.0,incongruent
0.6,1.0,incongruent
2.231,1.0,congruent
0.732,1.0,congruent
1.232,1.0,incongruent
0.487,1.0,congruent
0.369,1.0,congruent
2.318,1.0,congruent
0.548,1.0,incongruent
0.398,1.0,incongruent
2.179,1.0,congruent
0.37,1.0,congruent
2.267,1.0,incongruent
0.716,1.0,incongruent
0.631,1.0,congruent
0.449,1.0,incongruent
0.554,1.0,incongruent
0.503,0.0,congruent
0.848,1.0,congruent
0.381,1.0,congruent
1.214,1.0,incongruent
0.782,1.0,incongruent
0.469,1.0,congruent
0.55,1.0,congruent
0.565,1.0,congruent
0.652,1.0,incongruent
1.848,1.0,incongruent
3.598,1.0,incongruent
0.765,1.0,congruent
0.597,1.0,incongruent
0.501,1.0,incongruent
0.569,1.0,congruent
0.617,1.0,incongruent
0.571,1.0,congruent
0.566,1.0,incongruent
0.731,1.0,incongruent
0.504,1.0,congruent
0.583,1.0,congruent
0.686,1.0,congruent
0.619,1.0,congruent
0.398,0.0,incongruent
1.064,1.0,congruent
0.433,1.0,congruent
0.383,1.0,incongruent
