rt,corr,trial_type
1.809905,1.0,congruent
0.719785,1.0,incongruent
1.471245,1.0,incongruent
0.70003,1.0,incongruent
0.93705,1.0,congruent
1.21946,1.0,congruent
1.137485,1.0,incongruent
0.967605,1.0,congruent
0.799315,1.0,incongruent
0.83442,1.0,congruent
1.16305,1.0,incongruent
1.8985,1.0,congruent
1.665595,1.0,incongruent
0.94599,1.0,incongruent
0.921315,1.0,congruent
1.508125,1.0,incongruent
0.69253,1.0,congruent
0.70677,1.0,congruent
1.24981,1.0,congruent
0.93364,1.0,incongruent
1.315805,1.0,congruent
2.13274,1.0,incongruent
0.717755,1.0,congruent
1.126345,1.0,incongruent
0.92366,1.0,congruent
1.843715,1.0,congruent
1.19908,1.0,congruent
1.130985,1.0,congruent
2.684885,1.0,incongruent
1.06551,1.0,incongruent
0.81534,1.0,incongruent
0.96545,1.0,incongruent
1.05112,1.0,congruent
0.8072,1.0,congruent
1.064735,1.0,congruent
1.98728,1.0,congruent
1.77476,1.0,incongruent
1.148165,1.0,incongruent
0.90412,1.0,congruent
0.944295,1.0,congruent
0.70677,1.0,incongruent
1.195595,1.0,congruent
0.66425,1.0,congruent
0.942885,1.0,incongruent
1.472535,1.0,incongruent
2.101325,1.0,incongruent
1.892135,1.0,incongruent
1.1996,1.0,incongruent
0.89871,1.0,congruent
0.937175,1.0,congruent
0.606755,1.0,congruent
1.01162,1.0,incongruent
2.332505,1.0,incongruent
0.64732,1.0,incongruent
0.664585,1.0,congruent
0.97407,0.0,incongruent
1.599015,1.0,incongruent
2.849375,1.0,congruent
0.827575,1.0,incongruent
0.66912,1.0,congruent
0.97107,1.0,incongruent
1.098535,1.0,congruent
0.727185,1.0,incongruent
1.10414,1.0,incongruent
0.95355,1.0,incongruent
1.0003,1.0,congruent
1.649905,1.0,congruent
0.66852,1.0,congruent
1.354155,1.0,incongruent
1.193545,1.0,congruent
1.359755,1.0,incongruent
0.931955,1.0,congruent
1.086985,1.0,congruent
1.177075,1.0,incongruent
0.873865,1.0,incongruent
0.74891,1.0,congruent
2.67485,1.0,incongruent
0.943115,1.0,congruent
0.56269,1.0,congruent
0.816835,1.0,incongruent
1.008515,1.0,incongruent
1.320755,1.0,incongruent
0.555385,1.0,incongruent
0.950285,1.0,congruent
0.355005,1.0,incongruent
0.400985,1.0,congruent
1.049825,1.0,incongruent
1.003835,1.0,congruent
0.62264,1.0,congruent
0.84406,1.0,congruent
1.216335,1.0,incongruent
1.53853,1.0,incongruent
0.665185,1.0,congruent
0.732755,1.0,congruent
0.54576,1.0,incongruent
0.71416,1.0,congruent
0.782945,1.0,incongruent
0.714205,1.0,incongruent
0.7542,1.0,congruent
1.6328,1.0,congruent
0.69114,1.0,incongruent
1.105245,1.0,congruent
0.589795,1.0,congruent
0.899685,1.0,congruent
0.45826,1.0,congruent
0.991465,1.0,incongruent
0.808555,1.0,incongruent
2.74255,1.0,incongruent
0.72213,1.0,incongruent
0.6559,1.0,congruent
0.92959,1.0,congruent
0.448145,1.0,congruent
0.570535,1.0,incongruent
1.0934,1.0,incongruent
0.87223,1.0,congruent
0.85045,1.0,incongruent
0.812615,1.0,congruent
0.949765,1.0,incongruent
0.92414,1.0,incongruent
1.020255,1.0,congruent
