rt,corr,trial_type
1.463,1.0,congruent
1.299,1.0,incongruent
0.844,1.0,congruent
1.951,1.0,incongruent
0.541,1.0,congruent
0.749,1.0,congruent
0.503,1.0,incongruent
0.498,1.0,congruent
0.812,1.0,incongruent
0.98,1.0,incongruent
0.501,1.0,congruent
0.516,1.0,congruent
0.681,1.0,incongruent
0.431,1.0,congruent
0.582,1.0,incongruent
0.75,1.0,incongruent
0.583,1.0,incongruent
0.502,1.0,congruent
0.817,1.0,incongruent
0.464,1.0,incongruent
0.531,1.0,congruent
0.582,1.0,congruent
0.448,1.0,congruent
0.836,1.0,incongruent
0.703,1.0,congruent
0.684,1.0,congruent
0.516,1.0,congruent
0.764,1.0,incongruent
1.249,1.0,incongruent
1.366,1.0,incongruent
0.631,1.0,incongruent
0.615,1.0,congruent
0.581,1.0,incongruent
0.72,1.0,incongruent
1.332,1.0,congruent
0.637,1.0,congruent
1.198,0.0,incongruent
1.915,1.0,congruent
0.461,1.0,congruent
0.765,1.0,incongruent
0.584,1.0,incongruent
0.398,1.0,congruent
0.381,1.0,incongruent
0.548,1.0,congruent
0.384,1.0,incongruent
0.614,1.0,incongruent
1.167,1.0,congruent
0.536,1.0,congruent
0.636,1.0,incongruent
1.013,1.0,incongruent
0.466,1.0,congruent
0.549,1.0,congruent
0.384,1.0,congruent
0.565,1.0,incongruent
0.634,1.0,incongruent
0.381,1.0,incongruent
0.415,1.0,incongruent
0.747,1.0,congruent
0.721,1.0,congruent
0.381,1.0,incongruent
0.537,1.0,congruent
0.63,1.0,congruent
0.431,1.0,incongruent
0.535,1.0,incongruent
0.65,1.0,incongruent
0.585,1.0,congruent
0.62,1.0,congruent
0.817,1.0,incongruent
0.614,1.0,congruent
0.515,1.0,incongruent
0.413,1.0,congruent
0.585,1.0,congruent
0.465,1.0,congruent
0.518,1.0,incongruent
0.467,0.0,congruent
0.704,1.0,incongruent
1.33,1.0,incongruent
2.831,0.0,incongruent
1.531,1.0,incongruent
0.537,1.0,congruent
1.163,1.0,congruent
0.664,1.0,congruent
0.436,1.0,congruent
0.482,1.0,congruent
0.349,1.0,incongruent
0.429,1.0,incongruent
0.631,1.0,incongruent
0.468,1.0,congruent
0.749,1.0,congruent
0.498,1.0,congruent
0.532,1.0,congruent
0.583,1.0,incongruent
0.582,1.0,incongruent
0.92,1.0,incongruent
0.633,1.0,incongruent
0.471,1.0,congruent
1.086,1.0,incongruent
0.401,1.0,incongruent
0.733,1.0,incongruent
0.848,1.0,congruent
0.465,1.0,congruent
0.418,1.0,incongruent
0.466,1.0,incongruent
0.682,1.0,congruent
0.6,1.0,congruent
0.447,1.0,incongruent
0.579,1.0,congruent
0.588,1.0,incongruent
0.734,1.0,incongruent
0.665,1.0,congruent
0.831,1.0,congruent
0.587,1.0,congruent
1.945,1.0,incongruent
0.865,1.0,incongruent
0.614,1.0,incongruent
0.481,1.0,congruent
0.351,1.0,incongruent
0.365,1.0,congruent
0.532,1.0,congruent
0.899,1.0,congruent
