rt,corr,trial_type
1.207,1.0,congruent
1.177,1.0,congruent
1.336,1.0,incongruent
0.75,1.0,congruent
0.963,1.0,congruent
0.574,1.0,congruent
0.987,1.0,congruent
1.684,1.0,incongruent
1.064,1.0,incongruent
0.646,1.0,incongruent
0.692,1.0,congruent
0.895,1.0,incongruent
0.565,1.0,congruent
0.553,1.0,incongruent
0.826,1.0,incongruent
1.108,1.0,incongruent
0.928,1.0,congruent
0.659,1.0,incongruent
0.858,1.0,incongruent
1.016,1.0,congruent
0.855,1.0,incongruent
0.942,1.0,incongruent
0.727,1.0,congruent
0.881,1.0,congruent
2.092,1.0,incongruent
0.495,1.0,congruent
1.025,1.0,congruent
1.077,1.0,incongruent
0.646,1.0,congruent
1.421,1.0,incongruent
1.307,1.0,congruent
1.211,1.0,incongruent
1.24,1.0,incongruent
0.702,1.0,congruent
0.525,1.0,congruent
0.636,1.0,congruent
1.201,1.0,incongruent
0.447,1.0,congruent
0.826,1.0,congruent
0.813,1.0,congruent
0.46,1.0,congruent
0.527,1.0,congruent
1.265,1.0,incongruent
0.86,1.0,incongruent
0.576,1.0,incongruent
0.748,1.0,incongruent
0.941,1.0,incongruent
0.582,1.0,incongruent
0.582,1.0,congruent
0.985,1.0,incongruent
0.927,1.0,incongruent
1.099,1.0,congruent
0.521,1.0,incongruent
0.519,1.0,congruent
1.066,1.0,incongruent
0.656,1.0,incongruent
0.458,1.0,congruent
0.943,1.0,congruent
0.652,1.0,incongruent
0.641,1.0,incongruent
0.616,1.0,congruent
0.547,1.0,incongruent
0.403,1.0,incongruent
1.23,1.0,congruent
0.511,1.0,congruent
0.456,1.0,congruent
0.764,1.0,incongruent
0.902,1.0,incongruent
0.703,1.0,congruent
0.353,1.0,congruent
0.812,1.0,incongruent
0.612,1.0,congruent
0.65,1.0,congruent
1.188,1.0,incongruent
0.692,1.0,incongruent
0.8,1.0,incongruent
0.547,1.0,incongruent
0.713,1.0,congruent
0.555,1.0,incongruent
0.549,1.0,incongruent
0.575,1.0,incongruent
0.871,1.0,incongruent
0.964,1.0,congruent
0.427,1.0,congruent
0.722,1.0,congruent
1.144,1.0,congruent
0.567,1.0,congruent
0.653,1.0,congruent
1.299,0.0,congruent
0.97,1.0,incongruent
1.221,1.0,incongruent
0.835,1.0,congruent
0.852,1.0,congruent
0.998,1.0,incongruent
0.528,1.0,congruent
1.052,1.0,incongruent
1.055,1.0,incongruent
1.45,1.0,incongruent
0.637,1.0,congruent
0.363,1.0,congruent
1.7,1.0,congruent
1.364,1.0,congruent
0.63,1.0,congruent
0.641,1.0,incongruent
0.436,1.0,congruent
0.676,1.0,incongruent
0.623,1.0,incongruent
0.411,1.0,congruent
1.057,1.0,congruent
0.404,1.0,incongruent
1.136,0.0,congruent
0.545,1.0,incongruent
0.694,1.0,incongruent
0.429,1.0,congruent
0.568,0.0,congruent
0.609,1.0,congruent
0.513,1.0,incongruent
2.182,1.0,incongruent
0.681,1.0,incongruent
0.754,1.0,incongruent
