rt,corr,trial_type
0.965,1.0,incongruent
0.8222,1.0,incongruent
0.7217,0.0,congruent
0.718,1.0,incongruent
0.8009,1.0,incongruent
0.5873,1.0,congruent
0.7002,1.0,congruent
0.9261,1.0,congruent
0.7665,1.0,incongruent
0.9415,1.0,incongruent
0.7312,1.0,congruent
0.7847,1.0,incongruent
0.6705,1.0,congruent
0.762,1.0,congruent
0.6705,1.0,congruent
0.7387,1.0,incongruent
0.5563,1.0,congruent
1.0572,1.0,congruent
0.821,1.0,incongruent
0.6507,1.0,congruent
1.1271,0.0,incongruent
1.3228,1.0,incongruent
0.7821,1.0,congruent
0.7762,1.0,incongruent
0.8997,1.0,congruent
0.7084,1.0,congruent
0.8819,1.0,congruent
0.4637,1.0,congruent
0.8641,1.0,incongruent
0.7853,1.0,incongruent
0.9953,1.0,incongruent
0.7113,1.0,incongruent
1.4284,1.0,incongruent
0.552,1.0,congruent
0.598,1.0,congruent
0.7175,1.0,congruent
0.9038,0.0,incongruent
0.9436,1.0,incongruent
0.8164,1.0,congruent
0.961,1.0,incongruent
0.7201,1.0,incongruent
0.7751,1.0,incongruent
0.6689,1.0,incongruent
0.471,1.0,congruent
0.4708,1.0,congruent
0.6634,1.0,congruent
0.7769,1.0,incongruent
0.6086,1.0,congruent
0.5943,0.0,incongruent
0.7143,1.0,congruent
0.923,1.0,incongruent
0.6578,0.0,congruent
0.641,1.0,incongruent
1.0094,1.0,incongruent
1.1861,1.0,incongruent
0.8562,1.0,congruent
0.6388,1.0,congruent
1.1494,1.0,congruent
0.7528,1.0,congruent
0.8604,0.0,congruent
0.8093,1.0,congruent
0.8162,1.0,incongruent
0.8395,1.0,incongruent
0.5174,1.0,incongruent
0.5716,1.0,congruent
0.3824,1.0,incongruent
0.707,1.0,congruent
0.8411,1.0,congruent
0.6953,1.0,incongruent
0.5477,0.0,incongruent
1.2976,1.0,incongruent
0.693,1.0,congruent
0.7172,1.0,incongruent
0.9126,1.0,congruent
0.912,1.0,incongruent
0.7634,1.0,incongruent
1.7622,0.0,incongruent
1.5816,1.0,congruent
0.6838,1.0,congruent
0.9232,1.0,congruent
0.6463,1.0,congruent
0.7129,1.0,incongruent
0.5157,1.0,congruent
0.8714,1.0,congruent
0.4678,1.0,congruent
0.887,1.0,congruent
0.7679,1.0,incongruent
1.1919,1.0,incongruent
0.7215,1.0,congruent
0.7498,1.0,incongruent
0.7957,0.0,incongruent
0.7248,1.0,incongruent
0.9152,1.0,incongruent
0.5739,1.0,incongruent
0.7568,1.0,congruent
1.0504,1.0,congruent
0.7324,1.0,congruent
0.5816,1.0,congruent
0.968,1.0,congruent
1.4369,1.0,incongruent
0.6168,1.0,congruent
0.6985,1.0,congruent
0.6556,0.0,incongruent
1.2089,1.0,incongruent
1.2696,1.0,incongruent
1.2746,1.0,incongruent
1.1354,1.0,incongruent
0.7714,1.0,incongruent
0.7629,1.0,congruent
0.9591,1.0,congruent
0.8706,1.0,congruent
0.7833,1.0,congruent
1.6016,1.0,incongruent
0.7012,1.0,incongruent
0.6842,1.0,incongruent
0.6312,1.0,congruent
0.8401,1.0,incongruent
0.4892,1.0,congruent
0.6365,1.0,congruent
0.8859,0.0,incongruent
