rt,corr,trial_type
0.4935,1.0,congruent
0.5533,1.0,congruent
0.6714,1.0,incongruent
0.4044,1.0,incongruent
0.5189,1.0,congruent
0.5623,1.0,incongruent
0.5334,1.0,incongruent
0.5486,1.0,incongruent
0.727,1.0,incongruent
0.4011,1.0,congruent
0.4006,1.0,congruent
0.4949,1.0,congruent
0.4101,1.0,congruent
0.5373,1.0,congruent
0.4513,1.0,incongruent
0.4678,1.0,incongruent
0.6403,1.0,incongruent
0.4259,1.0,congruent
0.651,1.0,incongruent
0.4058,1.0,congruent
0.6606,1.0,incongruent
0.4335,1.0,congruent
0.4677,1.0,incongruent
0.6439,1.0,congruent
0.4605,1.0,congruent
0.5191,1.0,incongruent
0.5685,1.0,congruent
0.4193,1.0,incongruent
0.5094,1.0,incongruent
0.4269,1.0,incongruent
0.5548,0.0,congruent
0.5563,1.0,incongruent
0.7537,1.0,congruent
0.6278,1.0,congruent
0.5062,1.0,congruent
0.7663,1.0,congruent
0.8086,1.0,incongruent
0.6491,1.0,incongruent
0.5064,1.0,incongruent
0.6232,1.0,incongruent
0.6514,1.0,congruent
0.947,1.0,congruent
0.6821,1.0,incongruent
0.5203,1.0,congruent
0.5688,1.0,incongruent
0.6933,1.0,incongruent
0.6741,1.0,congruent
0.5313,1.0,congruent
0.4896,1.0,incongruent
0.9676,1.0,congruent
0.4582,1.0,incongruent
0.6995,1.0,congruent
0.5174,1.0,congruent
0.5034,1.0,congruent
0.464,1.0,congruent
0.5338,1.0,incongruent
0.4872,1.0,congruent
0.4714,1.0,congruent
0.4856,0.0,incongruent
0.5156,1.0,incongruent
0.7753,1.0,incongruent
0.7311,1.0,congruent
0.8406,1.0,incongruent
0.6474,1.0,incongruent
1.4382,1.0,incongruent
0.6472,1.0,congruent
0.4494,1.0,congruent
0.4801,1.0,congruent
0.7695,1.0,incongruent
0.6831,1.0,incongruent
0.6683,1.0,incongruent
0.5083,1.0,congruent
0.6876,1.0,incongruent
0.469,1.0,incongruent
0.7647,1.0,congruent
0.4762,1.0,incongruent
0.576,1.0,congruent
0.7064,1.0,congruent
0.6856,0.0,congruent
1.0171,1.0,congruent
0.4477,1.0,incongruent
0.4053,1.0,incongruent
0.7814,1.0,incongruent
0.5185,1.0,congruent
0.613,1.0,congruent
0.4833,1.0,incongruent
0.4323,1.0,incongruent
0.5219,1.0,incongruent
0.9487,1.0,incongruent
0.8582,1.0,congruent
0.4169,1.0,congruent
0.4192,1.0,congruent
0.6037,1.0,congruent
0.9333,0.0,incongruent
0.8971,1.0,congruent
0.6977,1.0,incongruent
0.6012,1.0,congruent
0.5655,1.0,congruent
0.8316,1.0,congruent
0.4928,1.0,congruent
0.7538,1.0,incongruent
0.8644,1.0,incongruent
0.9544,1.0,incongruent
0.4219,1.0,congruent
0.3807,1.0,congruent
0.5737,1.0,congruent
0.4925,1.0,incongruent
0.8382,1.0,incongruent
1.1323,1.0,congruent
0.506,1.0,incongruent
0.3917,1.0,incongruent
0.4994,1.0,congruent
0.3563,1.0,congruent
0.5332,1.0,incongruent
0.4539,1.0,congruent
0.5686,1.0,incongruent
0.4635,1.0,congruent
0.4015,1.0,incongruent
0.6025,1.0,incongruent
0.4707,1.0,incongruent
