rt,corr,trial_type
0.6431,1.0,congruent
0.5671,1.0,incongruent
0.5085,1.0,congruent
0.535,1.0,congruent
0.9172,1.0,incongruent
0.5911,1.0,incongruent
0.8617,1.0,incongruent
0.6899,0.0,incongruent
1.1833,1.0,congruent
0.7272,1.0,congruent
0.5349,1.0,congruent
0.3439,1.0,congruent
0.4864,1.0,congruent
0.9175,1.0,incongruent
0.542,1.0,incongruent
0.9252,1.0,incongruent
0.6018,1.0,congruent
0.7926,1.0,incongruent
1.1199,1.0,congruent
1.0502,1.0,incongruent
0.752,1.0,congruent
0.9549,1.0,incongruent
0.7579,1.0,congruent
1.1069,1.0,incongruent
1.2603,1.0,incongruent
0.8243,1.0,congruent
1.2755,1.0,incongruent
1.2396,1.0,incongruent
0.8836,1.0,congruent
0.7761,1.0,congruent
0.5355,1.0,incongruent
0.4389,1.0,congruent
0.9669,1.0,incongruent
0.6666,1.0,incongruent
0.9334,1.0,incongruent
1.4006,1.0,congruent
2.4691,1.0,congruent
0.7815,1.0,incongruent
0.7718,1.0,congruent
0.4893,1.0,congruent
0.4165,1.0,congruent
1.1315,1.0,incongruent
1.0685,1.0,incongruent
0.5171,1.0,congruent
0.7575,1.0,congruent
0.7912,1.0,congruent
1.2026,1.0,incongruent
0.7224,1.0,incongruent
0.5737,1.0,incongruent
0.5871,1.0,congruent
1.5048,1.0,incongruent
1.1656,1.0,congruent
1.0318,1.0,incongruent
0.8283,1.0,congruent
0.7716,1.0,congruent
1.5992,1.0,incongruent
1.1333,1.0,incongruent
0.948,1.0,incongruent
1.036,1.0,incongruent
0.5309,1.0,incongruent
0.8812,0.0,congruent
0.9466,1.0,incongruent
0.5685,1.0,incongruent
0.6643,1.0,congruent
0.7062,1.0,congruent
0.5873,1.0,congruent
0.701,1.0,incongruent
0.767,1.0,congruent
0.5181,1.0,congruent
0.5177,1.0,incongruent
0.5234,1.0,congruent
0.7264,1.0,congruent
0.8343,1.0,congruent
0.4977,1.0,incongruent
0.5554,1.0,incongruent
0.5851,1.0,congruent
0.751,1.0,congruent
2.1338,1.0,incongruent
0.624,1.0,congruent
0.9507,1.0,incongruent
0.6012,1.0,congruent
0.7689,1.0,incongruent
1.3166,1.0,congruent
0.6075,1.0,incongruent
0.7042,1.0,congruent
0.5073,1.0,incongruent
1.006,0.0,congruent
0.9081,1.0,congruent
1.2451,1.0,incongruent
0.4195,1.0,congruent
0.4687,1.0,congruent
0.6344,1.0,incongruent
0.5344,1.0,congruent
0.9215,1.0,incongruent
1.284,1.0,incongruent
0.5215,1.0,incongruent
0.4705,1.0,incongruent
0.7675,1.0,incongruent
0.4447,1.0,congruent
0.8019,1.0,incongruent
0.622,1.0,congruent
0.7431,1.0,incongruent
0.7505,1.0,congruent
0.6553,1.0,congruent
0.801,1.0,congruent
1.217,1.0,incongruent
1.0757,1.0,incongruent
0.406,1.0,incongruent
0.753,1.0,congruent
1.0161,1.0,incongruent
0.8007,1.0,incongruent
0.585,1.0,congruent
1.0356,1.0,congruent
0.9598,1.0,incongruent
1.1711,1.0,congruent
0.6089,1.0,congruent
0.6475,1.0,incongruent
0.8393,1.0,congruent
0.5009,1.0,incongruent
0.4734,1.0,congruent
