rt,corr,trial_type
0.8096,1.0,congruent
0.6042,1.0,congruent
0.6836,1.0,congruent
0.601,1.0,congruent
0.6047,1.0,congruent
0.807,1.0,incongruent
0.745,1.0,congruent
1.155,1.0,incongruent
0.9467,1.0,incongruent
0.878,1.0,incongruent
0.6797,1.0,congruent
0.8145,1.0,incongruent
0.8144,1.0,incongruent
1.1436,1.0,incongruent
0.6148,1.0,incongruent
0.877,1.0,incongruent
0.6906,1.0,congruent
0.6151,0.0,incongruent
0.8835,1.0,congruent
1.355,1.0,incongruent
0.6872,1.0,congruent
0.7409,1.0,congruent
0.8812,1.0,congruent
0.7468,1.0,incongruent
0.5351,1.0,incongruent
0.6161,1.0,congruent
1.0116,1.0,incongruent
0.7476,1.0,congruent
0.8246,1.0,incongruent
0.6867,1.0,congruent
0.6072,1.0,congruent
0.8799,1.0,incongruent
0.5415,1.0,congruent
1.0825,1.0,incongruent
0.6768,1.0,congruent
0.8789,1.0,incongruent
1.021,1.0,incongruent
0.5984,1.0,incongruent
0.82,1.0,congruent
1.0096,1.0,congruent
0.8192,1.0,incongruent
0.5339,1.0,congruent
0.8128,1.0,incongruent
0.6198,1.0,congruent
0.6781,1.0,incongruent
0.7422,1.0,incongruent
0.6822,1.0,congruent
0.6796,1.0,congruent
0.7443,1.0,incongruent
0.4713,1.0,congruent
0.6787,1.0,incongruent
1.0183,1.0,incongruent
0.6734,1.0,congruent
0.877,1.0,congruent
0.6783,1.0,incongruent
0.6744,1.0,congruent
0.6053,1.0,incongruent
0.7407,1.0,congruent
0.6777,1.0,congruent
0.7442,1.0,incongruent
0.5505,1.0,incongruent
0.6054,1.0,congruent
0.7492,1.0,incongruent
1.421,1.0,incongruent
1.3477,1.0,incongruent
0.9584,1.0,incongruent
0.9504,1.0,incongruent
0.8113,1.0,congruent
0.6054,0.0,congruent
0.8147,1.0,congruent
0.9465,1.0,congruent
0.6153,1.0,congruent
0.5404,1.0,congruent
0.7435,1.0,congruent
0.8803,1.0,incongruent
0.6085,1.0,incongruent
0.8065,1.0,congruent
1.0841,1.0,congruent
0.68,1.0,congruent
0.6705,0.0,incongruent
1.1478,1.0,incongruent
1.0179,1.0,incongruent
0.5974,1.0,congruent
0.7408,1.0,congruent
0.8149,1.0,congruent
0.8784,0.0,incongruent
1.2906,0.0,incongruent
0.8123,0.0,incongruent
0.7445,1.0,congruent
0.6021,1.0,congruent
1.0878,1.0,incongruent
0.8771,1.0,congruent
1.6265,1.0,incongruent
0.8086,1.0,incongruent
0.7473,1.0,congruent
0.8768,1.0,incongruent
1.7554,0.0,incongruent
0.814,0.0,incongruent
1.4165,1.0,incongruent
0.6762,1.0,congruent
0.8086,1.0,congruent
0.7463,1.0,congruent
0.6099,1.0,congruent
0.5443,1.0,congruent
1.4233,1.0,incongruent
0.9483,1.0,congruent
0.6008,1.0,congruent
0.8734,1.0,incongruent
1.1438,1.0,congruent
0.6277,1.0,congruent
0.6087,1.0,congruent
1.0271,1.0,incongruent
0.8179,1.0,incongruent
1.0275,1.0,incongruent
0.814,1.0,incongruent
0.8809,1.0,incongruent
0.5411,1.0,congruent
0.6816,1.0,incongruent
0.947,1.0,incongruent
0.8127,1.0,congruent
