rt,corr,trial_type
0.45401,1.0,incongruent
0.83588,1.0,congruent
0.357595,1.0,incongruent
0.39411,1.0,incongruent
0.800145,1.0,incongruent
0.639405,1.0,congruent
0.429365,1.0,incongruent
0.515415,1.0,incongruent
0.43642,1.0,incongruent
0.496925,1.0,congruent
0.493285,1.0,incongruent
0.50307,1.0,incongruent
0.409025,1.0,incongruent
1.118335,1.0,congruent
0.398925,1.0,congruent
1.739875,1.0,congruent
0.50448,1.0,congruent
0.610745,1.0,incongruent
0.526515,1.0,congruent
0.703145,1.0,congruent
0.45585,1.0,congruent
0.600385,1.0,congruent
0.94153,1.0,congruent
0.4728,1.0,incongruent
0.38198,1.0,congruent
0.472175,1.0,incongruent
0.39116,1.0,congruent
0.332375,1.0,incongruent
0.78961,1.0,incongruent
0.39426,1.0,congruent
0.29991,1.0,congruent
0.376035,1.0,congruent
1.060455,1.0,incongruent
0.633645,1.0,incongruent
0.65014,1.0,incongruent
0.37611,1.0,incongruent
0.57448,1.0,congruent
0.635975,1.0,incongruent
0.41803,1.0,incongruent
0.538795,1.0,congruent
0.32624,1.0,congruent
0.8124,1.0,congruent
0.38936,1.0,congruent
0.462495,1.0,congruent
0.357595,1.0,incongruent
0.55847,1.0,incongruent
0.483,1.0,congruent
0.279945,1.0,incongruent
0.38796,1.0,incongruent
0.423415,1.0,incongruent
0.497085,1.0,congruent
0.9698,1.0,congruent
0.42142,1.0,incongruent
1.152645,1.0,incongruent
0.541335,1.0,congruent
0.43701,1.0,congruent
0.3077,1.0,incongruent
0.792825,1.0,incongruent
0.557455,1.0,incongruent
0.426445,1.0,congruent
0.39131,1.0,incongruent
0.468825,1.0,congruent
0.357695,1.0,incongruent
0.496965,0.0,congruent
0.594055,1.0,congruent
0.61146,1.0,congruent
0.47903,1.0,congruent
0.355025,1.0,incongruent
1.27367,1.0,incongruent
0.570735,1.0,incongruent
0.40808,1.0,congruent
0.557505,1.0,congruent
0.63757,1.0,incongruent
0.502635,1.0,incongruent
0.34469,1.0,incongruent
0.375125,1.0,congruent
0.411805,1.0,incongruent
0.34577,1.0,congruent
1.26951,1.0,congruent
0.46066,1.0,congruent
0.58236,1.0,congruent
0.38199,1.0,incongruent
0.553005,1.0,incongruent
0.481865,1.0,congruent
0.311235,1.0,congruent
0.445865,1.0,incongruent
0.394205,1.0,congruent
0.745515,1.0,incongruent
0.536585,1.0,incongruent
0.417955,0.0,incongruent
0.58206,1.0,incongruent
0.53962,1.0,congruent
0.39898,1.0,incongruent
0.45414,1.0,congruent
1.084955,1.0,congruent
0.39664,1.0,congruent
0.436445,1.0,incongruent
0.43648,1.0,congruent
0.44315,1.0,congruent
1.535795,1.0,congruent
0.566965,1.0,incongruent
0.4864,1.0,incongruent
0.564895,1.0,congruent
0.52483,1.0,incongruent
0.51336,1.0,incongruent
0.39469,1.0,congruent
0.51564,1.0,congruent
0.542085,1.0,congruent
0.51727,1.0,incongruent
0.627515,1.0,congruent
0.466905,1.0,incongruent
0.72968,1.0,congruent
0.575895,0.0,congruent
0.82331,1.0,congruent
0.89835,1.0,incongruent
0.38206,1.0,congruent
0.481135,1.0,incongruent
0.43179,1.0,incongruent
1.21924,1.0,incongruent
0.594085,1.0,incongruent
