rt,corr,trial_type
0.6837,1.0,incongruent
0.6256,1.0,congruent
0.4942,1.0,congruent
0.6174,1.0,incongruent
0.41,1.0,incongruent
0.4673,1.0,congruent
0.3886,1.0,incongruent
0.7535,1.0,incongruent
0.5505,1.0,incongruent
0.8523,1.0,incongruent
0.4253,1.0,congruent
0.5425,0.0,incongruent
0.5677,1.0,congruent
0.7008,1.0,congruent
0.6617,1.0,incongruent
0.5426,0.0,congruent
0.6888,1.0,congruent
1.0749,1.0,incongruent
0.5427,1.0,congruent
0.317,1.0,congruent
0.3429,1.0,incongruent
0.434,1.0,congruent
0.634,1.0,congruent
1.161,1.0,incongruent
0.4499,1.0,congruent
0.5537,1.0,congruent
0.5001,0.0,incongruent
0.5341,1.0,congruent
1.2006,1.0,incongruent
0.3846,1.0,congruent
0.801,1.0,congruent
0.9513,1.0,incongruent
0.6937,1.0,incongruent
1.1613,1.0,congruent
0.4073,1.0,congruent
1.0407,1.0,incongruent
0.8015,1.0,congruent
0.5398,1.0,congruent
0.4957,1.0,incongruent
0.4839,1.0,congruent
0.7509,1.0,incongruent
0.7588,1.0,incongruent
0.5106,1.0,congruent
1.0895,1.0,incongruent
0.4853,1.0,congruent
0.5434,1.0,incongruent
0.4001,0.0,incongruent
1.1419,1.0,incongruent
0.4868,1.0,congruent
0.9042,1.0,incongruent
0.4696,1.0,congruent
0.484,1.0,congruent
0.9173,1.0,incongruent
0.3839,1.0,congruent
0.5921,0.0,incongruent
0.5525,1.0,congruent
0.5194,1.0,incongruent
0.7457,1.0,incongruent
0.6286,1.0,congruent
0.8056,1.0,incongruent
1.1267,1.0,incongruent
0.5176,1.0,congruent
0.6559,1.0,incongruent
0.4278,1.0,congruent
0.4554,1.0,incongruent
0.8297,1.0,incongruent
0.7508,1.0,congruent
0.7605,1.0,congruent
0.6506,1.0,congruent
0.4204,1.0,congruent
0.4868,0.0,incongruent
0.8005,1.0,incongruent
0.8336,1.0,congruent
0.593,1.0,congruent
0.5066,1.0,congruent
0.3845,1.0,congruent
0.554,1.0,incongruent
0.8704,1.0,congruent
0.4584,1.0,congruent
1.0841,1.0,incongruent
1.3947,1.0,incongruent
1.2675,1.0,incongruent
0.6218,1.0,incongruent
0.9668,1.0,incongruent
0.6422,1.0,congruent
0.4064,1.0,congruent
0.388,1.0,incongruent
0.301,1.0,incongruent
0.5241,1.0,congruent
1.8256,1.0,incongruent
1.494,1.0,incongruent
0.6172,1.0,incongruent
0.5409,1.0,congruent
0.3771,1.0,congruent
0.9427,1.0,congruent
0.8582,1.0,incongruent
0.4536,1.0,congruent
1.0496,1.0,incongruent
1.3165,1.0,incongruent
0.535,1.0,incongruent
0.4341,1.0,incongruent
0.5236,1.0,congruent
0.6404,1.0,congruent
0.5423,1.0,congruent
0.5837,0.0,incongruent
1.5039,1.0,incongruent
0.6011,1.0,congruent
0.5447,1.0,incongruent
0.5676,1.0,congruent
0.8008,1.0,incongruent
0.6898,1.0,incongruent
0.4839,1.0,congruent
0.7672,1.0,incongruent
0.435,1.0,congruent
0.6673,1.0,congruent
0.8939,1.0,incongruent
0.458,1.0,congruent
0.7085,1.0,incongruent
0.7675,1.0,congruent
1.3223,1.0,congruent
